id,target_present,key,is_correct,rt,task,level,trial
001SSMS,0,left,1,1.157,ST,easy,1
001SSMS,1,right,1,1.129,ST,easy,2
001SSMS,0,left,1,0.948,ST,easy,3
001SSMS,1,right,1,1.069,ST,easy,4
001SSMS,0,left,1,0.818,ST,easy,5
001SSMS,0,left,1,0.803,ST,easy,6
001SSMS,1,right,1,0.755,ST,easy,7
001SSMS,1,right,1,0.996,ST,easy,8
001SSMS,1,right,1,0.948,ST,easy,9
001SSMS,1,right,1,1.149,ST,easy,10
001SSMS,0,left,1,1.349,ST,easy,11
001SSMS,0,left,1,0.97,ST,easy,12
001SSMS,0,left,1,0.862,ST,easy,13
001SSMS,0,left,1,0.786,ST,easy,14
001SSMS,1,right,1,0.921,ST,easy,15
001SSMS,1,right,1,1.313,ST,easy,16
001SSMS,1,right,1,1.612,ST,hard,1
001SSMS,0,left,1,0.946,ST,hard,2
001SSMS,1,left,0,1.273,ST,hard,3
001SSMS,1,left,0,1.067,ST,hard,4
001SSMS,0,right,0,1.13,ST,hard,5
001SSMS,1,left,0,0.98,ST,hard,6
001SSMS,0,left,1,1.203,ST,hard,7
001SSMS,0,left,1,1.037,ST,hard,8
001SSMS,1,right,1,1.589,ST,hard,9
001SSMS,1,left,0,1.344,ST,hard,10
001SSMS,1,right,1,2.513,ST,hard,11
001SSMS,0,left,1,1.413,ST,hard,12
001SSMS,0,right,0,4.121,ST,hard,13
001SSMS,0,right,0,1.7,ST,hard,14
001SSMS,1,right,1,0.869,ST,hard,15
001SSMS,1,right,1,3.646,ST,hard,16
001SSMS,0,left,1,0.681,ST,medium,1
001SSMS,1,right,1,0.786,ST,medium,2
001SSMS,1,right,1,0.837,ST,medium,3
001SSMS,0,right,0,0.869,ST,medium,4
001SSMS,0,left,1,2.27,ST,medium,5
001SSMS,1,right,1,0.705,ST,medium,6
001SSMS,0,left,1,0.93,ST,medium,7
001SSMS,0,left,1,1.82,ST,medium,8
001SSMS,0,right,0,1.919,ST,medium,9
001SSMS,0,left,1,2.086,ST,medium,10
001SSMS,0,left,1,1.698,ST,medium,11
001SSMS,0,right,0,1.279,ST,medium,12
001SSMS,1,right,1,0.848,ST,medium,13
001SSMS,0,right,0,1.136,ST,medium,14
001SSMS,0,left,1,1.012,ST,medium,15
001SSMS,1,left,0,1.013,ST,medium,16
003SSKS,0,left,1,1.295,ST,easy,1
003SSKS,1,right,1,1.04,ST,easy,2
003SSKS,0,left,1,1.03,ST,easy,3
003SSKS,1,right,1,1.419,ST,easy,4
003SSKS,0,left,1,1.007,ST,easy,5
003SSKS,1,right,1,1.056,ST,easy,6
003SSKS,1,left,0,1.014,ST,easy,7
003SSKS,1,right,1,2.107,ST,easy,8
003SSKS,0,left,1,0.814,ST,easy,9
003SSKS,0,left,1,0.88,ST,easy,10
003SSKS,1,right,1,0.864,ST,easy,11
003SSKS,0,left,1,1.688,ST,easy,12
003SSKS,1,right,1,0.884,ST,easy,13
003SSKS,1,right,1,1,ST,easy,14
003SSKS,1,right,1,0.864,ST,easy,15
003SSKS,0,left,1,1.684,ST,easy,16
003SSKS,1,left,0,1.729,ST,hard,1
003SSKS,0,left,1,1.382,ST,hard,2
003SSKS,1,left,0,1.131,ST,hard,3
003SSKS,1,right,1,2.626,ST,hard,4
003SSKS,0,left,1,1.035,ST,hard,5
003SSKS,0,left,1,3.317,ST,hard,6
003SSKS,0,left,1,1.33,ST,hard,7
003SSKS,0,left,1,1.64,ST,hard,8
003SSKS,0,left,1,1.382,ST,hard,9
003SSKS,1,right,1,0.946,ST,hard,10
003SSKS,0,left,1,0.914,ST,hard,11
003SSKS,1,left,0,1.467,ST,hard,12
003SSKS,0,left,1,0.88,ST,hard,13
003SSKS,0,left,1,0.864,ST,hard,14
003SSKS,0,left,1,1.396,ST,hard,15
003SSKS,0,left,1,0.897,ST,hard,16
003SSKS,0,right,0,1.228,ST,medium,1
003SSKS,0,left,1,0.784,ST,medium,2
003SSKS,1,right,1,1.972,ST,medium,3
003SSKS,0,left,1,1.214,ST,medium,4
003SSKS,0,left,1,1.022,ST,medium,5
003SSKS,0,left,1,1.584,ST,medium,6
003SSKS,0,left,1,2.585,ST,medium,7
003SSKS,1,right,1,1.216,ST,medium,8
003SSKS,0,right,0,1.118,ST,medium,9
003SSKS,1,left,0,0.988,ST,medium,10
003SSKS,0,left,1,1.083,ST,medium,11
003SSKS,0,left,1,0.864,ST,medium,12
003SSKS,0,left,1,1,ST,medium,13
003SSKS,1,right,1,0.981,ST,medium,14
003SSKS,1,right,1,1.034,ST,medium,15
003SSKS,0,left,1,0.899,ST,medium,16
004SSDR,1,right,1,1.0323,ST,easy,1
004SSDR,0,left,1,0.7383,ST,easy,2
004SSDR,0,left,1,0.73740000000000006,ST,easy,3
004SSDR,0,left,1,0.76,ST,easy,4
004SSDR,1,right,1,1.1885,ST,easy,5
004SSDR,1,right,1,0.9623,ST,easy,6
004SSDR,0,left,1,0.8883,ST,easy,7
004SSDR,1,right,1,0.8538,ST,easy,8
004SSDR,1,right,1,0.7096,ST,easy,9
004SSDR,0,left,1,0.7172,ST,easy,10
004SSDR,1,right,1,0.8863,ST,easy,11
004SSDR,1,right,1,0.7546,ST,easy,12
004SSDR,0,left,1,0.8224,ST,easy,13
004SSDR,0,left,1,0.6017,ST,easy,14
004SSDR,1,right,1,0.8874,ST,easy,15
004SSDR,1,right,1,0.8535,ST,easy,16
004SSDR,0,left,1,1.1835,ST,hard,1
004SSDR,0,left,1,0.8088,ST,hard,2
004SSDR,1,left,0,1.0529,ST,hard,3
004SSDR,0,left,1,1.8889,ST,hard,4
004SSDR,0,left,1,1.4019,ST,hard,5
004SSDR,0,left,1,0.7065,ST,hard,6
004SSDR,0,right,0,1.1529,ST,hard,7
004SSDR,0,left,1,0.837,ST,hard,8
004SSDR,1,right,1,0.9203,ST,hard,9
004SSDR,1,right,1,0.7527,ST,hard,10
004SSDR,0,left,1,0.8044,ST,hard,11
004SSDR,0,left,1,0.7361,ST,hard,12
004SSDR,1,left,0,0.8544,ST,hard,13
004SSDR,1,left,0,1.3759,ST,hard,14
004SSDR,1,right,1,1.0387,ST,hard,15
004SSDR,0,left,1,1.4725,ST,hard,16
004SSDR,1,right,1,0.9973,ST,medium,1
004SSDR,0,left,1,1.0618,ST,medium,2
004SSDR,0,left,1,0.7359,ST,medium,3
004SSDR,0,left,1,0.8866,ST,medium,4
004SSDR,0,left,1,0.6592,ST,medium,5
004SSDR,0,left,1,0.687,ST,medium,6
004SSDR,0,left,1,0.6861,ST,medium,7
004SSDR,1,right,1,0.6563,ST,medium,8
004SSDR,1,right,1,0.5708,ST,medium,9
004SSDR,0,left,1,0.7675,ST,medium,10
004SSDR,1,left,0,1.4373,ST,medium,11
004SSDR,1,right,1,0.73740000000000006,ST,medium,12
004SSDR,0,left,1,0.704,ST,medium,13
004SSDR,0,left,1,0.6701,ST,medium,14
004SSDR,0,left,1,1.2735,ST,medium,15
004SSDR,1,right,1,1.7534,ST,medium,16
005SSDR,1,right,1,1.3717,ST,easy,1
005SSDR,0,left,1,0.8761,ST,easy,2
005SSDR,0,left,1,0.8007,ST,easy,3
005SSDR,0,left,1,0.8091,ST,easy,4
005SSDR,1,right,1,0.7933,ST,easy,5
005SSDR,0,left,1,0.7848,ST,easy,6
005SSDR,1,right,1,0.6702,ST,easy,7
005SSDR,1,right,1,0.8617,ST,easy,8
005SSDR,0,left,1,0.5991,ST,easy,9
005SSDR,1,right,1,0.8505,ST,easy,10
005SSDR,0,left,1,0.7045,ST,easy,11
005SSDR,0,left,1,0.6663,ST,easy,12
005SSDR,1,right,1,0.7583,ST,easy,13
005SSDR,1,right,1,0.823,ST,easy,14
005SSDR,1,right,1,0.6742,ST,easy,15
005SSDR,1,right,1,0.616,ST,easy,16
005SSDR,1,right,1,1.3855,ST,hard,1
005SSDR,1,left,0,1.7484,ST,hard,2
005SSDR,1,left,0,1.0923,ST,hard,3
005SSDR,0,right,0,1.5542,ST,hard,4
005SSDR,0,left,1,1.0013,ST,hard,5
005SSDR,1,right,1,0.8679,ST,hard,6
005SSDR,1,right,1,0.9537,ST,hard,7
005SSDR,1,right,1,1.9745,ST,hard,8
005SSDR,1,left,0,2.191,ST,hard,9
005SSDR,0,left,1,0.9079,ST,hard,10
005SSDR,1,right,1,0.7005,ST,hard,11
005SSDR,0,left,1,1.0824,ST,hard,12
005SSDR,1,right,1,0.6862,ST,hard,13
005SSDR,0,left,1,1.7025,ST,hard,14
005SSDR,0,left,1,0.7403,ST,hard,15
005SSDR,0,left,1,0.7243,ST,hard,16
005SSDR,0,left,1,4.5782,ST,medium,1
005SSDR,1,right,1,3.0618,ST,medium,2
005SSDR,0,left,1,1.4592,ST,medium,3
005SSDR,1,right,1,1.7149,ST,medium,4
005SSDR,0,left,1,2.1006,ST,medium,5
005SSDR,0,left,1,1.5516,ST,medium,6
005SSDR,0,left,1,1.9544,ST,medium,7
005SSDR,0,left,1,1.5799,ST,medium,8
005SSDR,1,right,1,2.3233,ST,medium,9
005SSDR,1,right,1,1.3667,ST,medium,10
005SSDR,0,left,1,1.3435,ST,medium,11
005SSDR,1,right,1,1.6571,ST,medium,12
005SSDR,0,left,1,1.1841,ST,medium,13
005SSDR,1,right,1,1.2842,ST,medium,14
005SSDR,1,left,0,1.5835,ST,medium,15
005SSDR,0,left,1,12.3985,ST,medium,16
006SSEE,0,left,1,1.1098,ST,easy,1
006SSEE,1,right,1,0.9088,ST,easy,2
006SSEE,0,left,1,0.6296,ST,easy,3
006SSEE,1,right,1,1.1169,ST,easy,4
006SSEE,0,left,1,0.6443,ST,easy,5
006SSEE,1,right,1,0.5898,ST,easy,6
006SSEE,1,right,1,0.6862,ST,easy,7
006SSEE,1,right,1,0.9672,ST,easy,8
006SSEE,1,right,1,0.4921,ST,easy,9
006SSEE,1,right,1,0.5901,ST,easy,10
006SSEE,1,right,1,0.609,ST,easy,11
006SSEE,1,right,1,0.5909,ST,easy,12
006SSEE,0,left,1,0.7665,ST,easy,13
006SSEE,1,right,1,0.7102,ST,easy,14
006SSEE,0,left,1,0.7342,ST,easy,15
006SSEE,0,left,1,0.8084,ST,easy,16
006SSEE,0,left,1,0.6663,ST,hard,1
006SSEE,0,left,1,1.0984,ST,hard,2
006SSEE,0,left,1,0.7104,ST,hard,3
006SSEE,1,right,1,1.3263,ST,hard,4
006SSEE,0,left,1,0.8004,ST,hard,5
006SSEE,1,right,1,1.2474,ST,hard,6
006SSEE,0,right,0,0.7609,ST,hard,7
006SSEE,1,left,0,0.7095,ST,hard,8
006SSEE,1,right,1,0.4675,ST,hard,9
006SSEE,1,right,1,0.5941,ST,hard,10
006SSEE,0,left,1,0.801,ST,hard,11
006SSEE,1,right,1,0.6439,ST,hard,12
006SSEE,0,left,1,0.655,ST,hard,13
006SSEE,0,right,0,1.0019,ST,hard,14
006SSEE,1,right,1,0.5365,ST,hard,15
006SSEE,1,right,1,0.6316,ST,hard,16
006SSEE,0,left,1,0.7993,ST,medium,1
006SSEE,0,right,0,1.436,ST,medium,2
006SSEE,0,left,1,0.6848,ST,medium,3
006SSEE,0,left,1,0.5495,ST,medium,4
006SSEE,0,left,1,0.8684,ST,medium,5
006SSEE,1,left,0,0.6766,ST,medium,6
006SSEE,0,left,1,0.6064,ST,medium,7
006SSEE,1,left,0,0.6371,ST,medium,8
006SSEE,1,right,1,0.5811,ST,medium,9
006SSEE,1,right,1,2.5981,ST,medium,10
006SSEE,1,left,0,1.0303,ST,medium,11
006SSEE,1,right,1,1.8881,ST,medium,12
006SSEE,0,left,1,0.8486,ST,medium,13
006SSEE,0,left,1,0.8542,ST,medium,14
006SSEE,0,left,1,0.5719,ST,medium,15
006SSEE,1,right,1,0.7176,ST,medium,16
007SSJM,0,left,1,0.895,ST,easy,1
007SSJM,1,right,1,1.266,ST,easy,2
007SSJM,0,left,1,0.882,ST,easy,3
007SSJM,0,left,1,1.264,ST,easy,4
007SSJM,1,right,1,1.1,ST,easy,5
007SSJM,0,left,1,0.62,ST,easy,6
007SSJM,1,right,1,0.87,ST,easy,7
007SSJM,0,left,1,0.833,ST,easy,8
007SSJM,1,right,1,0.915,ST,easy,9
007SSJM,1,right,1,1.181,ST,easy,10
007SSJM,1,right,1,1.231,ST,easy,11
007SSJM,1,left,0,1.749,ST,easy,12
007SSJM,1,right,1,0.848,ST,easy,13
007SSJM,0,left,1,1.722,ST,easy,14
007SSJM,0,left,1,0.852,ST,easy,15
007SSJM,1,right,1,0.83,ST,easy,16
007SSJM,0,right,0,1.837,ST,hard,1
007SSJM,1,left,0,1.102,ST,hard,2
007SSJM,1,left,0,1.101,ST,hard,3
007SSJM,1,right,1,1.066,ST,hard,4
007SSJM,1,right,1,1.449,ST,hard,5
007SSJM,0,left,1,0.965,ST,hard,6
007SSJM,0,left,1,1.141,ST,hard,7
007SSJM,1,right,1,1.45,ST,hard,8
007SSJM,1,left,0,0.265,ST,hard,9
007SSJM,0,left,1,3.535,ST,hard,10
007SSJM,0,left,1,1.181,ST,hard,11
007SSJM,0,right,0,1.386,ST,hard,12
007SSJM,0,left,1,1.067,ST,hard,13
007SSJM,0,right,0,1.116,ST,hard,14
007SSJM,0,left,1,1.09,ST,hard,15
007SSJM,0,left,1,1.212,ST,hard,16
007SSJM,0,left,1,1.806,ST,medium,1
007SSJM,1,right,1,1.235,ST,medium,2
007SSJM,1,right,1,2.26,ST,medium,3
007SSJM,0,left,1,1.607,ST,medium,4
007SSJM,0,left,1,2.292,ST,medium,5
007SSJM,0,left,1,1.758,ST,medium,6
007SSJM,0,left,1,1.299,ST,medium,7
007SSJM,0,left,1,1.316,ST,medium,8
007SSJM,1,left,0,1.203,ST,medium,9
007SSJM,0,right,0,1.435,ST,medium,10
007SSJM,1,right,1,1.18,ST,medium,11
007SSJM,0,left,1,1.406,ST,medium,12
007SSJM,1,left,0,0.964,ST,medium,13
007SSJM,1,left,0,1.141,ST,medium,14
007SSJM,1,left,0,0.95,ST,medium,15
007SSJM,0,left,1,2.047,ST,medium,16
008SSEP,0,left,1,1.1415,ST,easy,1
008SSEP,0,left,1,1.1284,ST,easy,2
008SSEP,0,left,1,0.7173,ST,easy,3
008SSEP,0,left,1,0.8861,ST,easy,4
008SSEP,1,right,1,0.9373,ST,easy,5
008SSEP,1,right,1,0.707,ST,easy,6
008SSEP,0,left,1,0.8081,ST,easy,7
008SSEP,0,left,1,0.8349,ST,easy,8
008SSEP,1,right,1,0.91,ST,easy,9
008SSEP,0,left,1,0.7681,ST,easy,10
008SSEP,1,right,1,0.7432,ST,easy,11
008SSEP,1,right,1,0.7006,ST,easy,12
008SSEP,0,left,1,0.6939,ST,easy,13
008SSEP,0,left,1,1.0172,ST,easy,14
008SSEP,0,left,1,0.6179,ST,easy,15
008SSEP,1,right,1,0.7009,ST,easy,16
008SSEP,1,right,1,0.7858,ST,hard,1
008SSEP,0,left,1,0.7504,ST,hard,2
008SSEP,1,left,0,0.7672,ST,hard,3
008SSEP,1,left,0,0.9177,ST,hard,4
008SSEP,0,left,1,0.6134,ST,hard,5
008SSEP,0,left,1,0.8015,ST,hard,6
008SSEP,0,left,1,0.6883,ST,hard,7
008SSEP,1,left,0,1.0333,ST,hard,8
008SSEP,0,left,1,0.7539,ST,hard,9
008SSEP,1,right,1,0.7192,ST,hard,10
008SSEP,1,left,0,0.6393,ST,hard,11
008SSEP,1,left,0,0.7658,ST,hard,12
008SSEP,0,left,1,0.5727,ST,hard,13
008SSEP,0,left,1,0.5829,ST,hard,14
008SSEP,1,right,1,0.607,ST,hard,15
008SSEP,0,left,1,0.792,ST,hard,16
008SSEP,1,right,1,1.2251,ST,medium,1
008SSEP,0,left,1,2.1159,ST,medium,2
008SSEP,1,right,1,0.7719,ST,medium,3
008SSEP,0,left,1,0.8676,ST,medium,4
008SSEP,0,left,1,1.2051,ST,medium,5
008SSEP,0,left,1,1.0374,ST,medium,6
008SSEP,0,left,1,1.227,ST,medium,7
008SSEP,1,left,0,0.8505,ST,medium,8
008SSEP,0,left,1,1.0778,ST,medium,9
008SSEP,0,left,1,0.8995,ST,medium,10
008SSEP,0,left,1,0.6509,ST,medium,11
008SSEP,1,right,1,0.917,ST,medium,12
008SSEP,1,left,0,1.0411,ST,medium,13
008SSEP,1,right,1,0.9383,ST,medium,14
008SSEP,1,right,1,0.7669,ST,medium,15
008SSEP,0,left,1,0.7006,ST,medium,16
009SSAP,1,right,1,1.1842,ST,easy,1
009SSAP,0,left,1,0.9419,ST,easy,2
009SSAP,0,left,1,0.9661,ST,easy,3
009SSAP,0,left,1,0.8665,ST,easy,4
009SSAP,0,left,1,0.8326,ST,easy,5
009SSAP,0,left,1,0.7317,ST,easy,6
009SSAP,1,right,1,1.3164,ST,easy,7
009SSAP,0,left,1,0.6495,ST,easy,8
009SSAP,0,left,1,0.7049,ST,easy,9
009SSAP,0,left,1,1.2152,ST,easy,10
009SSAP,1,right,1,0.6165,ST,easy,11
009SSAP,1,right,1,1.0733,ST,easy,12
009SSAP,0,left,1,0.7592,ST,easy,13
009SSAP,1,right,1,0.6656,ST,easy,14
009SSAP,1,right,1,0.971,ST,easy,15
009SSAP,1,right,1,0.8147,ST,easy,16
009SSAP,0,left,1,2.5451,ST,hard,1
009SSAP,0,left,1,1.0408,ST,hard,2
009SSAP,0,left,1,2.5001,ST,hard,3
009SSAP,0,right,0,1.2228,ST,hard,4
009SSAP,0,left,1,1.318,ST,hard,5
009SSAP,0,left,1,3.0718,ST,hard,6
009SSAP,1,right,1,2.573,ST,hard,7
009SSAP,0,left,1,1.8298,ST,hard,8
009SSAP,0,right,0,1.6396,ST,hard,9
009SSAP,0,left,1,1.1831,ST,hard,10
009SSAP,1,right,1,1.1668,ST,hard,11
009SSAP,0,right,0,1.2302,ST,hard,12
009SSAP,1,right,1,1.584,ST,hard,13
009SSAP,0,left,1,1.3403,ST,hard,14
009SSAP,1,left,0,1.1392,ST,hard,15
009SSAP,1,right,1,2.1019,ST,hard,16
009SSAP,1,right,1,1.6062,ST,medium,1
009SSAP,1,left,0,1.3011,ST,medium,2
009SSAP,1,right,1,1.3043,ST,medium,3
009SSAP,0,left,1,1.411,ST,medium,4
009SSAP,0,left,1,1.0465,ST,medium,5
009SSAP,1,right,1,1.3044,ST,medium,6
009SSAP,0,left,1,1.1404,ST,medium,7
009SSAP,0,left,1,1.2058,ST,medium,8
009SSAP,0,left,1,2.0459,ST,medium,9
009SSAP,1,left,0,1.0634,ST,medium,10
009SSAP,0,left,1,2.3465,ST,medium,11
009SSAP,1,right,1,1.6128,ST,medium,12
009SSAP,1,left,0,0.9007,ST,medium,13
009SSAP,1,left,0,1.0628,ST,medium,14
009SSAP,0,left,1,0.9878,ST,medium,15
009SSAP,1,right,1,1.1795,ST,medium,16
010SSEA,0,left,1,0.6442,ST,easy,1
010SSEA,0,left,1,0.9663,ST,easy,2
010SSEA,0,left,1,0.647,ST,easy,3
010SSEA,0,left,1,1.1675,ST,easy,4
010SSEA,1,right,1,0.9399,ST,easy,5
010SSEA,1,left,0,0.489,ST,easy,6
010SSEA,1,right,1,1.0511,ST,easy,7
010SSEA,1,right,1,0.7035,ST,easy,8
010SSEA,1,right,1,0.7144,ST,easy,9
010SSEA,1,right,1,0.5806,ST,easy,10
010SSEA,0,left,1,1.5497,ST,easy,11
010SSEA,0,left,1,0.9419,ST,easy,12
010SSEA,1,right,1,0.7973,ST,easy,13
010SSEA,1,right,1,0.733,ST,easy,14
010SSEA,1,right,1,0.8634,ST,easy,15
010SSEA,0,left,1,1.1056,ST,easy,16
010SSEA,0,left,1,0.8821,ST,hard,1
010SSEA,1,left,0,0.9681,ST,hard,2
010SSEA,0,left,1,0.9013,ST,hard,3
010SSEA,0,left,1,0.7844,ST,hard,4
010SSEA,1,right,1,0.9006,ST,hard,5
010SSEA,0,left,1,1.072,ST,hard,6
010SSEA,1,left,0,1.1177,ST,hard,7
010SSEA,0,right,0,1.3867,ST,hard,8
010SSEA,0,left,1,1.1499,ST,hard,9
010SSEA,0,left,1,1.1533,ST,hard,10
010SSEA,0,left,1,1.0514,ST,hard,11
010SSEA,0,left,1,0.7004,ST,hard,12
010SSEA,1,left,0,2.4883,ST,hard,13
010SSEA,1,left,0,1.9676,ST,hard,14
010SSEA,1,left,0,0.9759,ST,hard,15
010SSEA,0,left,1,3.0213,ST,hard,16
010SSEA,0,left,1,0.996,ST,medium,1
010SSEA,0,left,1,0.6676,ST,medium,2
010SSEA,1,right,1,1.7242,ST,medium,3
010SSEA,0,left,1,0.8831,ST,medium,4
010SSEA,0,left,1,0.7723,ST,medium,5
010SSEA,1,right,1,1.0176,ST,medium,6
010SSEA,1,right,1,0.8476,ST,medium,7
010SSEA,1,right,1,0.6147,ST,medium,8
010SSEA,0,left,1,1.0188,ST,medium,9
010SSEA,0,left,1,0.856,ST,medium,10
010SSEA,0,left,1,0.867,ST,medium,11
010SSEA,0,left,1,0.7675,ST,medium,12
010SSEA,1,right,1,0.7263,ST,medium,13
010SSEA,0,left,1,0.9979,ST,medium,14
010SSEA,1,right,1,0.8013,ST,medium,15
010SSEA,1,right,1,1.1673,ST,medium,16
011SSAB,0,left,1,1.109,ST,easy,1
011SSAB,1,right,1,2.137,ST,easy,2
011SSAB,0,left,1,1.053,ST,easy,3
011SSAB,1,right,1,1.045,ST,easy,4
011SSAB,0,left,1,0.8,ST,easy,5
011SSAB,0,left,1,1.546,ST,easy,6
011SSAB,1,right,1,1.069,ST,easy,7
011SSAB,0,left,1,0.977,ST,easy,8
011SSAB,1,right,1,1.254,ST,easy,9
011SSAB,0,left,1,1.088,ST,easy,10
011SSAB,1,right,1,1.393,ST,easy,11
011SSAB,1,right,1,1.061,ST,easy,12
011SSAB,1,right,1,0.927,ST,easy,13
011SSAB,1,right,1,1.024,ST,easy,14
011SSAB,1,right,1,1.027,ST,easy,15
011SSAB,0,left,1,1.219,ST,easy,16
011SSAB,1,left,0,0.808,ST,hard,1
011SSAB,1,left,0,1.437,ST,hard,2
011SSAB,0,right,0,1.645,ST,hard,3
011SSAB,1,right,1,1.002,ST,hard,4
011SSAB,1,left,0,0.985,ST,hard,5
011SSAB,1,right,1,2.633,ST,hard,6
011SSAB,1,right,1,1.002,ST,hard,7
011SSAB,0,left,1,1.647,ST,hard,8
011SSAB,1,right,1,1.461,ST,hard,9
011SSAB,1,left,0,1.002,ST,hard,10
011SSAB,1,right,1,0.82,ST,hard,11
011SSAB,0,left,1,1.713,ST,hard,12
011SSAB,0,right,0,0.585,ST,hard,13
011SSAB,1,left,0,1.01,ST,hard,14
011SSAB,0,left,1,1.037,ST,hard,15
011SSAB,1,right,1,0.921,ST,hard,16
011SSAB,1,left,0,2.646,ST,medium,1
011SSAB,1,left,0,2.808,ST,medium,2
011SSAB,0,left,1,2.289,ST,medium,3
011SSAB,0,left,1,1.806,ST,medium,4
011SSAB,1,right,1,0.75,ST,medium,5
011SSAB,0,left,1,1.311,ST,medium,6
011SSAB,0,left,1,1.236,ST,medium,7
011SSAB,1,right,1,1.312,ST,medium,8
011SSAB,0,left,1,1.921,ST,medium,9
011SSAB,0,left,1,1.97,ST,medium,10
011SSAB,1,right,1,0.442,ST,medium,11
011SSAB,0,left,1,0.927,ST,medium,12
011SSAB,0,left,1,1.14,ST,medium,13
011SSAB,0,right,0,0.286,ST,medium,14
011SSAB,1,left,0,0.978,ST,medium,15
011SSAB,1,right,1,0.993,ST,medium,16
012EROP,0,left,1,0.7752,ST,easy,1
012EROP,0,left,1,0.7012,ST,easy,2
012EROP,1,left,0,0.597,ST,easy,3
012EROP,0,left,1,0.6673,ST,easy,4
012EROP,1,right,1,0.9041,ST,easy,5
012EROP,1,right,1,1.3071,ST,easy,6
012EROP,1,right,1,0.6753,ST,easy,7
012EROP,0,left,1,0.5851,ST,easy,8
012EROP,0,left,1,1.3682,ST,easy,9
012EROP,1,right,1,0.7701,ST,easy,10
012EROP,1,right,1,0.9855,ST,easy,11
012EROP,0,left,1,0.6728,ST,easy,12
012EROP,1,right,1,0.6863,ST,easy,13
012EROP,1,right,1,0.7707,ST,easy,14
012EROP,0,left,1,0.6011,ST,easy,15
012EROP,1,right,1,0.5853,ST,easy,16
012EROP,1,right,1,1.3545,ST,hard,1
012EROP,0,left,1,1.8336,ST,hard,2
012EROP,1,left,0,1.484,ST,hard,3
012EROP,0,right,0,1.4349,ST,hard,4
012EROP,0,left,1,1.4173,ST,hard,5
012EROP,0,right,0,1.4618,ST,hard,6
012EROP,1,left,0,1.4043,ST,hard,7
012EROP,1,left,0,1.0522,ST,hard,8
012EROP,0,right,0,2.2678,ST,hard,9
012EROP,0,left,1,0.6249,ST,hard,10
012EROP,0,right,0,0.7115,ST,hard,11
012EROP,1,left,0,0.9722,ST,hard,12
012EROP,0,left,1,0.7509,ST,hard,13
012EROP,0,right,0,0.8849,ST,hard,14
012EROP,0,left,1,1.2007,ST,hard,15
012EROP,1,left,0,1.2284,ST,hard,16
012EROP,0,right,0,2.1068,ST,medium,1
012EROP,0,left,1,0.9499,ST,medium,2
012EROP,1,right,1,0.934,ST,medium,3
012EROP,0,left,1,0.7251,ST,medium,4
012EROP,0,left,1,2.0651,ST,medium,5
012EROP,1,left,0,1.4004,ST,medium,6
012EROP,1,right,1,1.0072,ST,medium,7
012EROP,0,left,1,1.2125,ST,medium,8
012EROP,0,left,1,1.3054,ST,medium,9
012EROP,0,left,1,1.0339,ST,medium,10
012EROP,0,left,1,1.2387,ST,medium,11
012EROP,0,left,1,2.2403,ST,medium,12
012EROP,1,right,1,2.0007,ST,medium,13
012EROP,0,left,1,0.9859,ST,medium,14
012EROP,0,left,1,0.8286,ST,medium,15
012EROP,1,right,1,1.1838,ST,medium,16
013ERVB,0,left,1,1.015,ST,easy,1
013ERVB,1,right,1,0.729,ST,easy,2
013ERVB,1,right,1,0.764,ST,easy,3
013ERVB,1,left,0,0.636,ST,easy,4
013ERVB,1,right,1,0.766,ST,easy,5
013ERVB,0,left,1,1.405,ST,easy,6
013ERVB,0,left,1,0.743,ST,easy,7
013ERVB,1,right,1,1.059,ST,easy,8
013ERVB,0,left,1,1.138,ST,easy,9
013ERVB,0,left,1,1.434,ST,easy,10
013ERVB,1,right,1,1.298,ST,easy,11
013ERVB,0,right,0,2.871,ST,easy,12
013ERVB,1,right,1,0.666,ST,easy,13
013ERVB,0,left,1,0.753,ST,easy,14
013ERVB,0,left,1,0.636,ST,easy,15
013ERVB,1,right,1,0.69,ST,easy,16
013ERVB,1,right,1,1.102,ST,hard,1
013ERVB,1,left,0,0.917,ST,hard,2
013ERVB,1,left,0,1.688,ST,hard,3
013ERVB,0,left,1,0.99,ST,hard,4
013ERVB,0,left,1,1.466,ST,hard,5
013ERVB,1,right,1,1.108,ST,hard,6
013ERVB,0,left,1,1.339,ST,hard,7
013ERVB,1,right,1,3.356,ST,hard,8
013ERVB,1,right,1,1.18,ST,hard,9
013ERVB,0,left,1,0.714,ST,hard,10
013ERVB,0,left,1,1.123,ST,hard,11
013ERVB,1,right,1,0.689,ST,hard,12
013ERVB,0,left,1,1.707,ST,hard,13
013ERVB,0,left,1,1.682,ST,hard,14
013ERVB,1,right,1,0.84,ST,hard,15
013ERVB,1,right,1,0.822,ST,hard,16
013ERVB,1,right,1,0.933,ST,medium,1
013ERVB,0,left,1,0.921,ST,medium,2
013ERVB,1,right,1,0.972,ST,medium,3
013ERVB,1,right,1,0.961,ST,medium,4
013ERVB,0,left,1,0.722,ST,medium,5
013ERVB,1,right,1,1.402,ST,medium,6
013ERVB,1,right,1,2.336,ST,medium,7
013ERVB,0,left,1,1.137,ST,medium,8
013ERVB,0,left,1,0.955,ST,medium,9
013ERVB,1,right,1,1.75,ST,medium,10
013ERVB,0,left,1,1.264,ST,medium,11
