id,correctAns,base_pic,rotated_pic,key,is_correct,rt,task,level,trial
048SSAG,left,images/base/10_b.png,images/combined/10_a_x_315_y_0_z_90.png,right,0,10.584,MR,medium,6
048SSAG,right,images/base/3_a.png,images/combined/3_a_x_315_y_0_z_270.png,right,1,4.834,MR,medium,7
048SSAG,left,images/base/11_a.png,images/combined/11_b_x_45_y_0_z_90.png,left,1,13.904,MR,medium,8
048SSAG,right,images/base/7_a.png,images/combined/7_a_x_45_y_0_z_90.png,right,1,4.46,MR,medium,9
048SSAG,left,images/base/1_b.png,images/combined/1_a_x_315_y_0_z_90.png,left,1,4.248,MR,medium,10
048SSAG,right,images/base/4_a.png,images/combined/4_a_x_45_y_0_z_270.png,right,1,2.136,MR,medium,11
048SSAG,right,images/base/14_a.png,images/combined/14_a_x_45_y_0_z_90.png,right,1,3.076,MR,medium,12
048SSAG,left,images/base/6_a.png,images/combined/6_b_x_45_y_0_z_270.png,right,0,3.767,MR,medium,13
048SSAG,right,images/base/2_a.png,images/combined/2_a_x_315_y_0_z_270.png,right,1,8.545,MR,medium,14
048SSAG,left,images/base/15_a.png,images/combined/15_b_x_315_y_0_z_270.png,left,1,8.668,MR,medium,15
048SSAG,left,images/base/9_b.png,images/combined/9_a_x_315_y_0_z_90.png,left,1,8.076,MR,medium,16
048SSAG,right,images/base/14_b.png,images/combined/14_b_x_270_y_0_z_90.png,right,1,4.728,MR,hard,1
048SSAG,right,images/base/7_b.png,images/combined/7_b_x_90_y_0_z_90.png,right,1,4.272,MR,hard,2
048SSAG,right,images/base/9_b.png,images/combined/9_b_x_270_y_0_z_270.png,right,1,8.782,MR,hard,3
048SSAG,left,images/base/3_b.png,images/combined/3_a_x_270_y_0_z_90.png,left,1,6.25,MR,hard,4
048SSAG,left,images/base/13_b.png,images/combined/13_a_x_90_y_0_z_270.png,right,0,2.65,MR,hard,5
048SSAG,right,images/base/6_b.png,images/combined/6_b_x_270_y_0_z_90.png,right,1,10.217,MR,hard,6
048SSAG,right,images/base/1_a.png,images/combined/1_a_x_270_y_0_z_90.png,left,0,7.136,MR,hard,7
048SSAG,left,images/base/4_b.png,images/combined/4_a_x_270_y_0_z_90.png,right,0,14.503,MR,hard,8
048SSAG,left,images/base/16_b.png,images/combined/16_a_x_90_y_0_z_270.png,left,1,8.402,MR,hard,9
048SSAG,left,images/base/15_b.png,images/combined/15_a_x_270_y_0_z_270.png,right,0,10.878,MR,hard,10
048SSAG,left,images/base/8_b.png,images/combined/8_a_x_90_y_0_z_270.png,right,0,5.815,MR,hard,11
048SSAG,left,images/base/10_b.png,images/combined/10_a_x_90_y_0_z_270.png,left,1,5.968,MR,hard,12
048SSAG,left,images/base/5_a.png,images/combined/5_b_x_90_y_0_z_90.png,right,0,4.873,MR,hard,13
048SSAG,left,images/base/12_a.png,images/combined/12_b_x_90_y_0_z_270.png,right,0,4.755,MR,hard,14
048SSAG,left,images/base/2_a.png,images/combined/2_b_x_270_y_0_z_90.png,left,1,4.864,MR,hard,15
048SSAG,right,images/base/11_b.png,images/combined/11_b_x_270_y_0_z_90.png,left,0,3.116,MR,hard,16
052SSME,left,images/base/12_b.png,images/combined/12_a_x_0_y_0_z_315.png,left,1,13.1984,MR,easy,1
052SSME,right,images/base/4_a.png,images/combined/4_a_x_0_y_0_z_45.png,right,1,3.3524,MR,easy,2
052SSME,right,images/base/8_a.png,images/combined/8_a_x_0_y_0_z_45.png,right,1,4.8154,MR,easy,3
052SSME,left,images/base/7_b.png,images/combined/7_a_x_0_y_0_z_45.png,left,1,9.4365,MR,easy,4
052SSME,right,images/base/2_a.png,images/combined/2_a_x_0_y_0_z_45.png,right,1,2.8235,MR,easy,5
052SSME,left,images/base/3_a.png,images/combined/3_b_x_0_y_0_z_315.png,left,1,4.9668,MR,easy,6
052SSME,right,images/base/11_a.png,images/combined/11_a_x_0_y_0_z_45.png,right,1,3.7087,MR,easy,7
052SSME,left,images/base/15_b.png,images/combined/15_a_x_0_y_0_z_315.png,left,1,12.3151,MR,easy,8
052SSME,left,images/base/5_b.png,images/combined/5_a_x_0_y_0_z_315.png,left,1,5.7398,MR,easy,9
052SSME,right,images/base/14_a.png,images/combined/14_a_x_0_y_0_z_45.png,right,1,2.6479,MR,easy,10
052SSME,left,images/base/13_b.png,images/combined/13_a_x_0_y_0_z_315.png,left,1,3.6335,MR,easy,11
052SSME,right,images/base/10_a.png,images/combined/10_a_x_0_y_0_z_315.png,right,1,4.0243,MR,easy,12
052SSME,right,images/base/6_b.png,images/combined/6_b_x_0_y_0_z_315.png,right,1,3.586,MR,easy,13
052SSME,left,images/base/16_b.png,images/combined/16_a_x_0_y_0_z_315.png,left,1,5.7538,MR,easy,14
052SSME,left,images/base/9_b.png,images/combined/9_a_x_0_y_0_z_45.png,left,1,11.4391,MR,easy,15
052SSME,right,images/base/1_a.png,images/combined/1_a_x_0_y_0_z_45.png,right,1,5.0269,MR,easy,16
052SSME,right,images/base/7_a.png,images/combined/7_a_x_45_y_0_z_90.png,right,1,8.7019,MR,medium,1
052SSME,right,images/base/8_b.png,images/combined/8_b_x_45_y_0_z_90.png,right,1,7.3368,MR,medium,2
052SSME,left,images/base/9_b.png,images/combined/9_a_x_315_y_0_z_270.png,left,1,15.3866,MR,medium,3
052SSME,right,images/base/12_b.png,images/combined/12_b_x_45_y_0_z_90.png,right,1,6.9651,MR,medium,4
052SSME,left,images/base/14_b.png,images/combined/14_a_x_315_y_0_z_270.png,left,1,13.3246,MR,medium,5
052SSME,right,images/base/15_b.png,images/combined/15_b_x_315_y_0_z_270.png,right,1,10.637,MR,medium,6
052SSME,left,images/base/2_a.png,images/combined/2_b_x_315_y_0_z_90.png,left,1,13.0733,MR,medium,7
052SSME,left,images/base/11_a.png,images/combined/11_b_x_45_y_0_z_270.png,left,1,17.5724,MR,medium,8
052SSME,left,images/base/1_b.png,images/combined/1_a_x_45_y_0_z_90.png,left,1,10.1637,MR,medium,9
052SSME,right,images/base/5_b.png,images/combined/5_b_x_315_y_0_z_90.png,right,1,7.2901,MR,medium,10
052SSME,right,images/base/6_a.png,images/combined/6_a_x_45_y_0_z_90.png,right,1,10.5369,MR,medium,11
052SSME,left,images/base/16_b.png,images/combined/16_a_x_315_y_0_z_270.png,left,1,9.3461,MR,medium,12
052SSME,right,images/base/3_b.png,images/combined/3_b_x_45_y_0_z_270.png,right,1,7.9857,MR,medium,13
052SSME,left,images/base/4_a.png,images/combined/4_b_x_45_y_0_z_90.png,left,1,6.6292,MR,medium,14
052SSME,left,images/base/10_a.png,images/combined/10_b_x_315_y_0_z_270.png,left,1,13.23,MR,medium,15
052SSME,right,images/base/13_b.png,images/combined/13_b_x_315_y_0_z_90.png,right,1,3.4586,MR,medium,16
052SSME,right,images/base/1_b.png,images/combined/1_b_x_90_y_0_z_90.png,left,0,15.9518,MR,hard,1
052SSME,left,images/base/5_b.png,images/combined/5_a_x_270_y_0_z_270.png,right,0,10.6055,MR,hard,2
052SSME,right,images/base/2_b.png,images/combined/2_b_x_270_y_0_z_270.png,left,0,9.6094,MR,hard,3
052SSME,right,images/base/8_b.png,images/combined/8_b_x_90_y_0_z_270.png,right,1,15.1308,MR,hard,4
052SSME,right,images/base/10_a.png,images/combined/10_a_x_270_y_0_z_270.png,right,1,10.0603,MR,hard,5
052SSME,left,images/base/7_b.png,images/combined/7_a_x_270_y_0_z_270.png,left,1,14.3912,MR,hard,6
052SSME,left,images/base/16_a.png,images/combined/16_b_x_90_y_0_z_90.png,left,1,21.4071,MR,hard,7
052SSME,right,images/base/12_a.png,images/combined/12_a_x_90_y_0_z_270.png,right,1,6.1553,MR,hard,8
052SSME,right,images/base/3_b.png,images/combined/3_b_x_90_y_0_z_270.png,right,1,10.2999,MR,hard,9
052SSME,left,images/base/9_b.png,images/combined/9_a_x_270_y_0_z_90.png,left,1,12.862,MR,hard,10
052SSME,left,images/base/6_b.png,images/combined/6_a_x_90_y_0_z_90.png,left,1,14.1225,MR,hard,11
052SSME,left,images/base/13_b.png,images/combined/13_a_x_270_y_0_z_270.png,left,1,11.8003,MR,hard,12
052SSME,left,images/base/11_a.png,images/combined/11_b_x_270_y_0_z_90.png,left,1,20.7741,MR,hard,13
052SSME,left,images/base/14_b.png,images/combined/14_a_x_90_y_0_z_270.png,left,1,6.8171,MR,hard,14
052SSME,left,images/base/15_a.png,images/combined/15_b_x_90_y_0_z_90.png,left,1,7.9744,MR,hard,15
052SSME,right,images/base/4_b.png,images/combined/4_b_x_270_y_0_z_90.png,right,1,3.849,MR,hard,16
053SSAF,left,images/base/12_b.png,images/combined/12_a_x_0_y_0_z_315.png,right,0,6.4678,MR,easy,1
053SSAF,right,images/base/6_a.png,images/combined/6_a_x_0_y_0_z_45.png,right,1,24.7515,MR,easy,2
053SSAF,right,images/base/8_b.png,images/combined/8_b_x_0_y_0_z_315.png,right,1,12.5678,MR,easy,3
053SSAF,right,images/base/9_b.png,images/combined/9_b_x_0_y_0_z_315.png,right,1,9.9895,MR,easy,4
053SSAF,left,images/base/13_a.png,images/combined/13_b_x_0_y_0_z_315.png,right,0,7.5858,MR,easy,5
053SSAF,left,images/base/3_a.png,images/combined/3_b_x_0_y_0_z_315.png,right,0,4.0017,MR,easy,6
053SSAF,left,images/base/14_a.png,images/combined/14_b_x_0_y_0_z_315.png,right,0,3.1066,MR,easy,7
053SSAF,right,images/base/5_a.png,images/combined/5_a_x_0_y_0_z_45.png,right,1,4.1734,MR,easy,8
053SSAF,right,images/base/1_b.png,images/combined/1_b_x_0_y_0_z_315.png,right,1,5.0404,MR,easy,9
053SSAF,left,images/base/2_a.png,images/combined/2_b_x_0_y_0_z_45.png,right,0,7.0028,MR,easy,10
053SSAF,right,images/base/7_a.png,images/combined/7_a_x_0_y_0_z_315.png,right,1,4.5888,MR,easy,11
053SSAF,right,images/base/4_a.png,images/combined/4_a_x_0_y_0_z_45.png,right,1,4.0714,MR,easy,12
053SSAF,right,images/base/15_a.png,images/combined/15_a_x_0_y_0_z_315.png,right,1,7.1515,MR,easy,13
053SSAF,left,images/base/11_a.png,images/combined/11_b_x_0_y_0_z_45.png,right,0,4.7727,MR,easy,14
053SSAF,left,images/base/10_a.png,images/combined/10_b_x_0_y_0_z_45.png,right,0,4.689,MR,easy,15
053SSAF,left,images/base/16_b.png,images/combined/16_a_x_0_y_0_z_315.png,right,0,13.6692,MR,easy,16
053SSAF,right,images/base/10_b.png,images/combined/10_b_x_45_y_0_z_270.png,right,1,7.8371,MR,medium,1
053SSAF,right,images/base/6_a.png,images/combined/6_a_x_315_y_0_z_270.png,right,1,8.5535,MR,medium,2
053SSAF,right,images/base/12_b.png,images/combined/12_b_x_45_y_0_z_90.png,right,1,11.2095,MR,medium,3
053SSAF,left,images/base/9_a.png,images/combined/9_b_x_45_y_0_z_90.png,left,1,9.4109,MR,medium,4
053SSAF,right,images/base/2_a.png,images/combined/2_a_x_45_y_0_z_270.png,right,1,7.4789,MR,medium,5
053SSAF,left,images/base/8_b.png,images/combined/8_a_x_45_y_0_z_90.png,right,0,11.9259,MR,medium,6
053SSAF,left,images/base/4_b.png,images/combined/4_a_x_315_y_0_z_90.png,right,0,6.5682,MR,medium,7
053SSAF,right,images/base/1_b.png,images/combined/1_b_x_315_y_0_z_90.png,left,0,10.3279,MR,medium,8
053SSAF,left,images/base/5_b.png,images/combined/5_a_x_315_y_0_z_90.png,right,0,9.5174,MR,medium,9
053SSAF,right,images/base/15_a.png,images/combined/15_a_x_45_y_0_z_90.png,right,1,18.736,MR,medium,10
053SSAF,left,images/base/16_a.png,images/combined/16_b_x_315_y_0_z_270.png,right,0,7.7264,MR,medium,11
053SSAF,right,images/base/3_b.png,images/combined/3_b_x_45_y_0_z_270.png,right,1,7.2608,MR,medium,12
053SSAF,left,images/base/13_a.png,images/combined/13_b_x_315_y_0_z_270.png,right,0,5.4747,MR,medium,13
053SSAF,right,images/base/14_a.png,images/combined/14_a_x_315_y_0_z_270.png,right,1,8.2912,MR,medium,14
053SSAF,left,images/base/7_a.png,images/combined/7_b_x_45_y_0_z_90.png,left,1,16.9601,MR,medium,15
053SSAF,right,images/base/11_a.png,images/combined/11_a_x_315_y_0_z_90.png,right,1,14.1428,MR,medium,16
053SSAF,left,images/base/16_b.png,images/combined/16_a_x_90_y_0_z_270.png,right,0,7.3465,MR,hard,1
053SSAF,left,images/base/9_b.png,images/combined/9_a_x_270_y_0_z_270.png,right,0,4.6332,MR,hard,2
053SSAF,left,images/base/12_a.png,images/combined/12_b_x_90_y_0_z_270.png,right,0,2.7004,MR,hard,3
053SSAF,right,images/base/10_b.png,images/combined/10_b_x_90_y_0_z_90.png,left,0,6.0748,MR,hard,4
053SSAF,right,images/base/11_a.png,images/combined/11_a_x_270_y_0_z_90.png,right,1,2.9787,MR,hard,5
053SSAF,right,images/base/14_b.png,images/combined/14_b_x_90_y_0_z_90.png,right,1,5.9888,MR,hard,6
053SSAF,left,images/base/3_b.png,images/combined/3_a_x_90_y_0_z_270.png,right,0,8.0084,MR,hard,7
053SSAF,right,images/base/4_b.png,images/combined/4_b_x_90_y_0_z_90.png,right,1,3.8843,MR,hard,8
053SSAF,right,images/base/5_a.png,images/combined/5_a_x_90_y_0_z_90.png,right,1,5.578,MR,hard,9
053SSAF,left,images/base/13_a.png,images/combined/13_b_x_90_y_0_z_270.png,right,0,3.5369,MR,hard,10
053SSAF,right,images/base/7_b.png,images/combined/7_b_x_90_y_0_z_270.png,right,1,3.6502,MR,hard,11
053SSAF,right,images/base/1_a.png,images/combined/1_a_x_90_y_0_z_270.png,right,1,6.2139,MR,hard,12
053SSAF,left,images/base/6_b.png,images/combined/6_a_x_270_y_0_z_90.png,right,0,3.2344,MR,hard,13
053SSAF,left,images/base/8_a.png,images/combined/8_b_x_90_y_0_z_270.png,right,0,6.9688,MR,hard,14
053SSAF,right,images/base/2_b.png,images/combined/2_b_x_90_y_0_z_270.png,right,1,1.5272,MR,hard,15
053SSAF,right,images/base/15_b.png,images/combined/15_b_x_270_y_0_z_270.png,right,1,0.6679,MR,hard,16
054SSEB,left,images/base/2_a.png,images/combined/2_b_x_0_y_0_z_45.png,left,1,11.9775,MR,easy,1
054SSEB,left,images/base/11_a.png,images/combined/11_b_x_0_y_0_z_45.png,right,0,5.932,MR,easy,2
054SSEB,left,images/base/8_b.png,images/combined/8_a_x_0_y_0_z_315.png,left,1,8.1574,MR,easy,3
054SSEB,left,images/base/7_b.png,images/combined/7_a_x_0_y_0_z_45.png,right,0,3.3411,MR,easy,4
054SSEB,right,images/base/6_b.png,images/combined/6_b_x_0_y_0_z_45.png,right,1,5.9388,MR,easy,5
054SSEB,right,images/base/13_a.png,images/combined/13_a_x_0_y_0_z_315.png,right,1,3.4661,MR,easy,6
054SSEB,left,images/base/12_a.png,images/combined/12_b_x_0_y_0_z_315.png,left,1,7.7745,MR,easy,7
054SSEB,left,images/base/15_b.png,images/combined/15_a_x_0_y_0_z_315.png,left,1,8.1568,MR,easy,8
054SSEB,right,images/base/5_b.png,images/combined/5_b_x_0_y_0_z_45.png,right,1,3.0683,MR,easy,9
054SSEB,right,images/base/16_b.png,images/combined/16_b_x_0_y_0_z_315.png,right,1,7.1468,MR,easy,10
054SSEB,right,images/base/3_a.png,images/combined/3_a_x_0_y_0_z_45.png,right,1,6.3405,MR,easy,11
054SSEB,left,images/base/1_b.png,images/combined/1_a_x_0_y_0_z_315.png,left,1,5.179,MR,easy,12
054SSEB,right,images/base/9_b.png,images/combined/9_b_x_0_y_0_z_315.png,right,1,5.3926,MR,easy,13
054SSEB,left,images/base/4_b.png,images/combined/4_a_x_0_y_0_z_45.png,left,1,13.8008,MR,easy,14
054SSEB,right,images/base/10_b.png,images/combined/10_b_x_0_y_0_z_315.png,right,1,4.4495,MR,easy,15
054SSEB,left,images/base/14_b.png,images/combined/14_a_x_0_y_0_z_45.png,left,1,3.8342,MR,easy,16
054SSEB,left,images/base/12_b.png,images/combined/12_a_x_315_y_0_z_90.png,left,1,11.9995,MR,medium,1
054SSEB,right,images/base/8_a.png,images/combined/8_a_x_315_y_0_z_270.png,right,1,4.0879,MR,medium,2
054SSEB,left,images/base/9_b.png,images/combined/9_a_x_45_y_0_z_90.png,right,0,9.0417,MR,medium,3
054SSEB,left,images/base/4_a.png,images/combined/4_b_x_315_y_0_z_90.png,right,0,7.9406,MR,medium,4
054SSEB,left,images/base/11_b.png,images/combined/11_a_x_315_y_0_z_270.png,right,0,4.3343,MR,medium,5
054SSEB,right,images/base/10_a.png,images/combined/10_a_x_45_y_0_z_270.png,right,1,7.3881,MR,medium,6
054SSEB,right,images/base/16_b.png,images/combined/16_b_x_45_y_0_z_270.png,right,1,4.3812,MR,medium,7
054SSEB,left,images/base/15_a.png,images/combined/15_b_x_45_y_0_z_90.png,right,0,11.2656,MR,medium,8
054SSEB,left,images/base/5_a.png,images/combined/5_b_x_315_y_0_z_90.png,left,1,19.2759,MR,medium,9
054SSEB,right,images/base/1_a.png,images/combined/1_a_x_45_y_0_z_270.png,right,1,5.3322,MR,medium,10
054SSEB,right,images/base/2_b.png,images/combined/2_b_x_45_y_0_z_270.png,right,1,5.8318,MR,medium,11
054SSEB,left,images/base/3_a.png,images/combined/3_b_x_45_y_0_z_90.png,left,1,5.8202,MR,medium,12
054SSEB,right,images/base/7_a.png,images/combined/7_a_x_45_y_0_z_270.png,right,1,4.2643,MR,medium,13
054SSEB,right,images/base/13_a.png,images/combined/13_a_x_315_y_0_z_270.png,right,1,4.089,MR,medium,14
054SSEB,left,images/base/6_a.png,images/combined/6_b_x_315_y_0_z_90.png,right,0,10.4775,MR,medium,15
054SSEB,left,images/base/14_b.png,images/combined/14_a_x_45_y_0_z_270.png,left,1,9.6428,MR,medium,16
054SSEB,right,images/base/9_a.png,images/combined/9_a_x_270_y_0_z_90.png,left,0,4.5782,MR,hard,1
054SSEB,right,images/base/11_b.png,images/combined/11_b_x_270_y_0_z_270.png,right,1,11.7426,MR,hard,2
054SSEB,right,images/base/3_a.png,images/combined/3_a_x_270_y_0_z_90.png,right,1,9.694,MR,hard,3
054SSEB,left,images/base/7_b.png,images/combined/7_a_x_270_y_0_z_270.png,left,1,6.4564,MR,hard,4
054SSEB,left,images/base/4_a.png,images/combined/4_b_x_90_y_0_z_90.png,left,1,8.4398,MR,hard,5
054SSEB,right,images/base/13_a.png,images/combined/13_a_x_90_y_0_z_90.png,right,1,6.1378,MR,hard,6
054SSEB,left,images/base/16_b.png,images/combined/16_a_x_90_y_0_z_90.png,right,0,11.4841,MR,hard,7
054SSEB,left,images/base/12_b.png,images/combined/12_a_x_90_y_0_z_270.png,left,1,7.4037,MR,hard,8
054SSEB,right,images/base/14_a.png,images/combined/14_a_x_90_y_0_z_90.png,right,1,5.9296,MR,hard,9
054SSEB,right,images/base/8_a.png,images/combined/8_a_x_90_y_0_z_90.png,right,1,9.1551,MR,hard,10
054SSEB,left,images/base/1_b.png,images/combined/1_a_x_270_y_0_z_270.png,left,1,12.7768,MR,hard,11
054SSEB,left,images/base/10_a.png,images/combined/10_b_x_270_y_0_z_90.png,left,1,25.522,MR,hard,12
054SSEB,right,images/base/5_a.png,images/combined/5_a_x_90_y_0_z_90.png,left,0,29.585,MR,hard,13
054SSEB,right,images/base/2_a.png,images/combined/2_a_x_270_y_0_z_270.png,right,1,4.1554,MR,hard,14
054SSEB,left,images/base/6_a.png,images/combined/6_b_x_270_y_0_z_270.png,right,0,6.1498,MR,hard,15
054SSEB,right,images/base/15_a.png,images/combined/15_a_x_270_y_0_z_270.png,right,1,5.984,MR,hard,16
055SSNS,left,images/base/15_b.png,images/combined/15_a_x_0_y_0_z_315.png,left,1,19.0377,MR,easy,1
055SSNS,left,images/base/1_a.png,images/combined/1_b_x_0_y_0_z_315.png,left,1,33.3375,MR,easy,2
055SSNS,right,images/base/6_b.png,images/combined/6_b_x_0_y_0_z_45.png,right,1,5.7611,MR,easy,3
055SSNS,left,images/base/7_a.png,images/combined/7_b_x_0_y_0_z_45.png,left,1,15.702,MR,easy,4
055SSNS,right,images/base/2_a.png,images/combined/2_a_x_0_y_0_z_315.png,right,1,7.2854,MR,easy,5
055SSNS,left,images/base/4_b.png,images/combined/4_a_x_0_y_0_z_45.png,left,1,6.7016,MR,easy,6
055SSNS,left,images/base/13_b.png,images/combined/13_a_x_0_y_0_z_315.png,left,1,6.35,MR,easy,7
055SSNS,left,images/base/11_a.png,images/combined/11_b_x_0_y_0_z_315.png,left,1,9.0059,MR,easy,8
055SSNS,left,images/base/9_a.png,images/combined/9_b_x_0_y_0_z_45.png,left,1,20.9346,MR,easy,9
055SSNS,right,images/base/8_a.png,images/combined/8_a_x_0_y_0_z_45.png,right,1,5.8606,MR,easy,10
055SSNS,right,images/base/12_b.png,images/combined/12_b_x_0_y_0_z_315.png,right,1,8.4634,MR,easy,11
055SSNS,right,images/base/5_b.png,images/combined/5_b_x_0_y_0_z_45.png,right,1,8.2445,MR,easy,12
055SSNS,right,images/base/10_b.png,images/combined/10_b_x_0_y_0_z_315.png,right,1,9.7967,MR,easy,13
055SSNS,right,images/base/16_b.png,images/combined/16_b_x_0_y_0_z_45.png,right,1,10.8682,MR,easy,14
055SSNS,right,images/base/14_b.png,images/combined/14_b_x_0_y_0_z_315.png,right,1,4.2492,MR,easy,15
055SSNS,right,images/base/3_b.png,images/combined/3_b_x_0_y_0_z_45.png,right,1,6.7068,MR,easy,16
055SSNS,left,images/base/3_b.png,images/combined/3_a_x_315_y_0_z_270.png,left,1,6.1027,MR,medium,1
055SSNS,left,images/base/5_a.png,images/combined/5_b_x_315_y_0_z_90.png,left,1,31.7933,MR,medium,2
055SSNS,right,images/base/6_a.png,images/combined/6_a_x_315_y_0_z_270.png,right,1,5.1741,MR,medium,3
055SSNS,right,images/base/12_b.png,images/combined/12_b_x_315_y_0_z_90.png,right,1,12.7548,MR,medium,4
055SSNS,right,images/base/10_a.png,images/combined/10_a_x_45_y_0_z_270.png,right,1,10.9416,MR,medium,5
055SSNS,left,images/base/16_a.png,images/combined/16_b_x_45_y_0_z_90.png,left,1,12.5048,MR,medium,6
055SSNS,left,images/base/8_b.png,images/combined/8_a_x_315_y_0_z_90.png,left,1,30.3631,MR,medium,7
055SSNS,left,images/base/2_a.png,images/combined/2_b_x_45_y_0_z_270.png,left,1,24.1465,MR,medium,8
055SSNS,left,images/base/14_b.png,images/combined/14_a_x_315_y_0_z_90.png,left,1,8.2704,MR,medium,9
055SSNS,right,images/base/13_a.png,images/combined/13_a_x_45_y_0_z_90.png,right,1,5.0518,MR,medium,10
055SSNS,right,images/base/4_a.png,images/combined/4_a_x_315_y_0_z_270.png,right,1,5.3036,MR,medium,11
055SSNS,left,images/base/11_b.png,images/combined/11_a_x_315_y_0_z_270.png,left,1,20.5602,MR,medium,12
055SSNS,right,images/base/7_a.png,images/combined/7_a_x_315_y_0_z_90.png,right,1,9.5196,MR,medium,13
055SSNS,left,images/base/9_b.png,images/combined/9_a_x_315_y_0_z_90.png,left,1,9.1706,MR,medium,14
055SSNS,left,images/base/15_a.png,images/combined/15_b_x_45_y_0_z_270.png,left,1,6.3528,MR,medium,15
055SSNS,right,images/base/1_a.png,images/combined/1_a_x_45_y_0_z_270.png,right,1,8.0566,MR,medium,16
055SSNS,left,images/base/3_b.png,images/combined/3_a_x_270_y_0_z_90.png,left,1,11.0346,MR,hard,1
055SSNS,left,images/base/12_b.png,images/combined/12_a_x_270_y_0_z_270.png,left,1,12.6627,MR,hard,2
055SSNS,left,images/base/10_a.png,images/combined/10_b_x_270_y_0_z_270.png,left,1,49.1832,MR,hard,3
055SSNS,left,images/base/2_b.png,images/combined/2_a_x_270_y_0_z_270.png,left,1,18.4649,MR,hard,4
055SSNS,right,images/base/13_b.png,images/combined/13_b_x_270_y_0_z_270.png,right,1,4.0702,MR,hard,5
055SSNS,left,images/base/15_b.png,images/combined/15_a_x_270_y_0_z_90.png,right,0,16.9486,MR,hard,6
055SSNS,right,images/base/5_b.png,images/combined/5_b_x_90_y_0_z_90.png,right,1,13.2748,MR,hard,7
055SSNS,left,images/base/1_a.png,images/combined/1_b_x_270_y_0_z_270.png,left,1,10.5214,MR,hard,8
055SSNS,left,images/base/11_b.png,images/combined/11_a_x_270_y_0_z_270.png,left,1,24.8667,MR,hard,9
055SSNS,left,images/base/9_b.png,images/combined/9_a_x_270_y_0_z_90.png,left,1,20.3335,MR,hard,10
055SSNS,left,images/base/6_b.png,images/combined/6_a_x_90_y_0_z_270.png,left,1,24.8984,MR,hard,11
055SSNS,right,images/base/4_b.png,images/combined/4_b_x_90_y_0_z_270.png,right,1,6.3299,MR,hard,12
