target_present,key,is_correct,rt,task,level,trial,id
0,left,1,1.093099999,ST,hard,16,qI9h62z2Ku
1,right,1,1.5182,ST,medium,1,qI9h62z2Ku
0,left,1,0.8834,ST,medium,2,qI9h62z2Ku
1,right,1,0.8934,ST,medium,3,qI9h62z2Ku
0,left,1,2.0258,ST,medium,4,qI9h62z2Ku
0,left,1,1.2562,ST,medium,5,qI9h62z2Ku
1,right,1,3.8532,ST,medium,6,qI9h62z2Ku
1,right,1,0.9957,ST,medium,7,qI9h62z2Ku
1,right,1,1.600400001,ST,medium,8,qI9h62z2Ku
0,left,1,2.6827,ST,medium,9,qI9h62z2Ku
1,right,1,0.7958,ST,medium,10,qI9h62z2Ku
1,right,1,1.0002,ST,medium,11,qI9h62z2Ku
0,left,1,1.0737,ST,medium,12,qI9h62z2Ku
1,right,1,0.7557,ST,medium,13,qI9h62z2Ku
1,right,1,0.833599999,ST,medium,14,qI9h62z2Ku
1,right,1,4.9663,ST,medium,15,qI9h62z2Ku
1,right,1,0.7003,ST,medium,16,qI9h62z2Ku
1,right,1,1.4177,ST,easy,1,OSi3LnpELr
0,left,1,1.2129,ST,easy,2,OSi3LnpELr
1,right,1,1.2462,ST,easy,3,OSi3LnpELr
0,left,1,1.0676,ST,easy,4,OSi3LnpELr
0,left,1,1.2862,ST,easy,5,OSi3LnpELr
1,right,1,0.8888,ST,easy,6,OSi3LnpELr
0,left,1,1.0428,ST,easy,7,OSi3LnpELr
1,right,1,1.0837,ST,easy,8,OSi3LnpELr
0,left,1,0.9412,ST,easy,9,OSi3LnpELr
1,right,1,0.8627,ST,easy,10,OSi3LnpELr
0,left,1,0.9692,ST,easy,11,OSi3LnpELr
1,right,1,0.9066,ST,easy,12,OSi3LnpELr
0,left,1,0.8082,ST,easy,13,OSi3LnpELr
0,left,1,0.8322,ST,easy,14,OSi3LnpELr
0,left,1,0.7958,ST,easy,15,OSi3LnpELr
1,right,1,1.168,ST,easy,16,OSi3LnpELr
1,right,1,3.6217,ST,hard,1,OSi3LnpELr
1,left,0,1.2587,ST,hard,2,OSi3LnpELr
0,left,1,0.9671,ST,hard,3,OSi3LnpELr
1,right,1,1.6492,ST,hard,4,OSi3LnpELr
0,left,1,1.3136,ST,hard,5,OSi3LnpELr
1,left,0,1.2805,ST,hard,6,OSi3LnpELr
0,left,1,0.9144,ST,hard,7,OSi3LnpELr
0,left,1,1.6556,ST,hard,8,OSi3LnpELr
0,left,1,1.0585,ST,hard,9,OSi3LnpELr
1,right,1,0.7562,ST,hard,10,OSi3LnpELr
1,left,0,1.263,ST,hard,11,OSi3LnpELr
0,right,0,1.0488,ST,hard,12,OSi3LnpELr
1,right,1,1.0215,ST,hard,13,OSi3LnpELr
0,right,0,3.3461,ST,hard,14,OSi3LnpELr
0,left,1,1.1333,ST,hard,15,OSi3LnpELr
1,left,0,1.0532,ST,hard,16,OSi3LnpELr
0,left,1,1.937,ST,medium,1,OSi3LnpELr
0,left,1,1.0174,ST,medium,2,OSi3LnpELr
1,right,1,1.2838,ST,medium,3,OSi3LnpELr
1,right,1,1.1187,ST,medium,4,OSi3LnpELr
0,left,1,1.4678,ST,medium,5,OSi3LnpELr
1,right,1,0.8177,ST,medium,6,OSi3LnpELr
0,left,1,1.1903,ST,medium,7,OSi3LnpELr
1,right,1,0.921,ST,medium,8,OSi3LnpELr
1,right,1,0.8179,ST,medium,9,OSi3LnpELr
0,left,1,0.6678,ST,medium,10,OSi3LnpELr
0,left,1,0.9583,ST,medium,11,OSi3LnpELr
1,right,1,0.836,ST,medium,12,OSi3LnpELr
0,left,1,0.9845,ST,medium,13,OSi3LnpELr
1,right,1,0.7438,ST,medium,14,OSi3LnpELr
0,left,1,0.7583,ST,medium,15,OSi3LnpELr
0,left,1,0.9337,ST,medium,16,OSi3LnpELr
1,right,1,2.0123,ST,easy,1,m0mjdT90SU
0,left,1,0.9511,ST,easy,2,m0mjdT90SU
1,right,1,1.7151,ST,easy,3,m0mjdT90SU
1,right,1,1.0623,ST,easy,4,m0mjdT90SU
1,right,1,1.2997,ST,easy,5,m0mjdT90SU
1,right,1,1.6289,ST,easy,6,m0mjdT90SU
0,left,1,0.7587,ST,easy,7,m0mjdT90SU
0,left,1,0.8691,ST,easy,8,m0mjdT90SU
0,left,1,1.1145,ST,easy,9,m0mjdT90SU
1,right,1,0.9633,ST,easy,10,m0mjdT90SU
0,left,1,1.5695,ST,easy,11,m0mjdT90SU
1,right,1,1.4677,ST,easy,12,m0mjdT90SU
1,right,1,0.8008,ST,easy,13,m0mjdT90SU
0,left,1,0.9517,ST,easy,14,m0mjdT90SU
1,right,1,1.3628,ST,easy,15,m0mjdT90SU
0,left,1,0.7625,ST,easy,16,m0mjdT90SU
1,left,0,1.7109,ST,hard,1,m0mjdT90SU
0,left,1,2.011,ST,hard,2,m0mjdT90SU
1,right,1,0.9185,ST,hard,3,m0mjdT90SU
1,right,1,1.2155,ST,hard,4,m0mjdT90SU
0,left,1,1.077,ST,hard,5,m0mjdT90SU
0,left,1,0.9857,ST,hard,6,m0mjdT90SU
1,right,1,1.0344,ST,hard,7,m0mjdT90SU
1,left,0,1.1163,ST,hard,8,m0mjdT90SU
1,right,1,1.347,ST,hard,9,m0mjdT90SU
1,left,0,1.1984,ST,hard,10,m0mjdT90SU
1,left,0,0.6722,ST,hard,11,m0mjdT90SU
0,left,1,1.2282,ST,hard,12,m0mjdT90SU
0,left,1,0.934,ST,hard,13,m0mjdT90SU
0,left,1,1.8147,ST,hard,14,m0mjdT90SU
0,left,1,1.119,ST,hard,15,m0mjdT90SU
0,left,1,1.2919,ST,hard,16,m0mjdT90SU
1,right,1,6.8762,ST,medium,1,m0mjdT90SU
0,left,1,1.3318,ST,medium,2,m0mjdT90SU
1,right,1,1.6176,ST,medium,3,m0mjdT90SU
1,right,1,1.3313,ST,medium,4,m0mjdT90SU
0,left,1,1.0642,ST,medium,5,m0mjdT90SU
1,right,1,1.5294,ST,medium,6,m0mjdT90SU
1,right,1,1.3161,ST,medium,7,m0mjdT90SU
0,left,1,1.3341,ST,medium,8,m0mjdT90SU
1,left,0,1.1667,ST,medium,9,m0mjdT90SU
1,right,1,1.3508,ST,medium,10,m0mjdT90SU
1,right,1,1.0329,ST,medium,11,m0mjdT90SU
0,left,1,1.314,ST,medium,12,m0mjdT90SU
0,left,1,1.3645,ST,medium,13,m0mjdT90SU
0,right,0,1.3347,ST,medium,14,m0mjdT90SU
1,right,1,1.0287,ST,medium,15,m0mjdT90SU
1,right,1,1.268,ST,medium,16,m0mjdT90SU
1,right,1,1.0929,ST,easy,1,I64skoy66n
1,right,1,1.1335,ST,easy,2,I64skoy66n
1,right,1,1.3166,ST,easy,3,I64skoy66n
0,left,1,0.9702,ST,easy,4,I64skoy66n
1,right,1,0.9575,ST,easy,5,I64skoy66n
0,left,1,2.5173,ST,easy,6,I64skoy66n
1,right,1,0.9595,ST,easy,7,I64skoy66n
1,right,1,0.7719,ST,easy,8,I64skoy66n
0,left,1,1.367,ST,easy,9,I64skoy66n
0,left,1,1.8236,ST,easy,10,I64skoy66n
0,left,1,1.0735,ST,easy,11,I64skoy66n
1,right,1,1.2409,ST,easy,12,I64skoy66n
0,left,1,1.0689,ST,easy,13,I64skoy66n
1,right,1,1.1169,ST,easy,14,I64skoy66n
0,left,1,0.9848,ST,easy,15,I64skoy66n
0,left,1,1.5998000000000001,ST,easy,16,I64skoy66n
1,left,0,1.1196,ST,hard,1,I64skoy66n
1,left,0,2.0895,ST,hard,2,I64skoy66n
1,right,1,1.461,ST,hard,3,I64skoy66n
1,left,0,2.5324,ST,hard,4,I64skoy66n
0,right,0,5.9476,ST,hard,5,I64skoy66n
1,right,1,1.2335,ST,hard,6,I64skoy66n
1,right,1,1.2501,ST,hard,7,I64skoy66n
1,left,0,0.9006,ST,hard,8,I64skoy66n
0,left,1,2.7154,ST,hard,9,I64skoy66n
0,left,1,3.0933,ST,hard,10,I64skoy66n
1,right,1,0.935,ST,hard,11,I64skoy66n
0,left,1,2.8553,ST,hard,12,I64skoy66n
1,right,1,1.3783,ST,hard,13,I64skoy66n
1,right,1,2.4706,ST,hard,14,I64skoy66n
1,left,0,1.9495,ST,hard,15,I64skoy66n
1,right,1,2.7936,ST,hard,16,I64skoy66n
0,left,1,1.2277,ST,medium,1,I64skoy66n
0,right,0,0.9168,ST,medium,2,I64skoy66n
1,right,1,1.117,ST,medium,3,I64skoy66n
1,left,0,1.0188,ST,medium,4,I64skoy66n
1,left,0,2.0662,ST,medium,5,I64skoy66n
0,left,1,1.3558,ST,medium,6,I64skoy66n
1,left,0,1.7115,ST,medium,7,I64skoy66n
0,left,1,1.194,ST,medium,8,I64skoy66n
1,right,1,1.339,ST,medium,9,I64skoy66n
1,right,1,1.7022,ST,medium,10,I64skoy66n
0,left,1,1.5069,ST,medium,11,I64skoy66n
0,left,1,1.1845,ST,medium,12,I64skoy66n
1,left,0,2.2922,ST,medium,13,I64skoy66n
0,right,0,2.4353,ST,medium,14,I64skoy66n
1,right,1,1.5673,ST,medium,15,I64skoy66n
0,left,1,0.8878,ST,medium,16,I64skoy66n
0,left,1,0.894,ST,easy,1,l8OD3O4E3f
0,left,1,0.714,ST,easy,2,l8OD3O4E3f
0,left,1,0.613,ST,easy,3,l8OD3O4E3f
0,left,1,0.847,ST,easy,4,l8OD3O4E3f
0,left,1,0.655,ST,easy,5,l8OD3O4E3f
1,right,1,0.821,ST,easy,6,l8OD3O4E3f
1,right,1,0.747,ST,easy,7,l8OD3O4E3f
1,right,1,0.797,ST,easy,8,l8OD3O4E3f
1,right,1,0.648,ST,easy,9,l8OD3O4E3f
1,right,1,0.679,ST,easy,10,l8OD3O4E3f
1,right,1,0.516,ST,easy,11,l8OD3O4E3f
1,right,1,0.668,ST,easy,12,l8OD3O4E3f
0,left,1,1.279,ST,easy,13,l8OD3O4E3f
0,left,1,0.714,ST,easy,14,l8OD3O4E3f
1,right,1,0.603,ST,easy,15,l8OD3O4E3f
1,right,1,0.937,ST,easy,16,l8OD3O4E3f
1,right,1,0.782,ST,hard,1,l8OD3O4E3f
1,left,0,2.514,ST,hard,2,l8OD3O4E3f
1,left,0,1.23,ST,hard,3,l8OD3O4E3f
1,left,0,1.029,ST,hard,4,l8OD3O4E3f
0,left,1,0.97,ST,hard,5,l8OD3O4E3f
0,left,1,1.156,ST,hard,6,l8OD3O4E3f
1,right,1,0.98,ST,hard,7,l8OD3O4E3f
1,right,1,0.586,ST,hard,8,l8OD3O4E3f
1,left,0,0.83,ST,hard,9,l8OD3O4E3f
1,right,1,0.645,ST,hard,10,l8OD3O4E3f
1,right,1,0.762,ST,hard,11,l8OD3O4E3f
0,left,1,1.546,ST,hard,12,l8OD3O4E3f
1,right,1,0.779,ST,hard,13,l8OD3O4E3f
0,left,1,2.28,ST,hard,14,l8OD3O4E3f
0,left,1,1.023,ST,hard,15,l8OD3O4E3f
1,left,0,0.979,ST,hard,16,l8OD3O4E3f
1,right,1,1.043,ST,medium,1,l8OD3O4E3f
1,right,1,1.012,ST,medium,2,l8OD3O4E3f
0,left,1,1.146,ST,medium,3,l8OD3O4E3f
1,right,1,2.296,ST,medium,4,l8OD3O4E3f
1,right,1,0.68,ST,medium,5,l8OD3O4E3f
1,right,1,0.752,ST,medium,6,l8OD3O4E3f
1,right,1,0.996,ST,medium,7,l8OD3O4E3f
1,right,1,1.581,ST,medium,8,l8OD3O4E3f
0,left,1,1.014,ST,medium,9,l8OD3O4E3f
1,left,0,1.13,ST,medium,10,l8OD3O4E3f
1,right,1,1.096,ST,medium,11,l8OD3O4E3f
1,left,0,0.913,ST,medium,12,l8OD3O4E3f
0,left,1,0.746,ST,medium,13,l8OD3O4E3f
1,left,0,0.754,ST,medium,14,l8OD3O4E3f
0,left,1,1.043,ST,medium,15,l8OD3O4E3f
1,right,1,0.619,ST,medium,16,l8OD3O4E3f
0,left,1,1.113,ST,easy,1,s04AljyS4e
1,right,1,1.934,ST,easy,2,s04AljyS4e
1,left,0,1.05,ST,easy,3,s04AljyS4e
1,right,1,1.882,ST,easy,4,s04AljyS4e
0,left,1,1.105,ST,easy,5,s04AljyS4e
1,right,1,1.337,ST,easy,6,s04AljyS4e
0,left,1,0.747,ST,easy,7,s04AljyS4e
1,right,1,1.06,ST,easy,8,s04AljyS4e
1,right,1,1.173,ST,easy,9,s04AljyS4e
0,left,1,4.471,ST,easy,10,s04AljyS4e
1,right,1,1.17,ST,easy,11,s04AljyS4e
0,left,1,1.861,ST,easy,12,s04AljyS4e
1,right,1,1.068,ST,easy,13,s04AljyS4e
1,right,1,1.49,ST,easy,14,s04AljyS4e
1,left,0,3.971,ST,easy,15,s04AljyS4e
0,left,1,1.085,ST,easy,16,s04AljyS4e
1,right,1,2.706,ST,hard,1,s04AljyS4e
1,right,1,0.891,ST,hard,2,s04AljyS4e
0,left,1,1.016,ST,hard,3,s04AljyS4e
1,left,0,0.876,ST,hard,4,s04AljyS4e
0,left,1,0.78,ST,hard,5,s04AljyS4e
1,left,0,0.795,ST,hard,6,s04AljyS4e
1,left,0,0.735,ST,hard,7,s04AljyS4e
1,left,0,1.163,ST,hard,8,s04AljyS4e
1,right,1,0.849,ST,hard,9,s04AljyS4e
0,left,1,0.92,ST,hard,10,s04AljyS4e
1,right,1,0.768,ST,hard,11,s04AljyS4e
0,left,1,0.829,ST,hard,12,s04AljyS4e
0,right,0,1.352,ST,hard,13,s04AljyS4e
1,left,0,0.949,ST,hard,14,s04AljyS4e
0,left,1,0.645,ST,hard,15,s04AljyS4e
0,left,1,0.846,ST,hard,16,s04AljyS4e
0,left,1,3.558,ST,medium,1,s04AljyS4e
0,left,1,1.136,ST,medium,2,s04AljyS4e
0,left,1,1.874,ST,medium,3,s04AljyS4e
1,right,1,1.205,ST,medium,4,s04AljyS4e
0,left,1,0.945,ST,medium,5,s04AljyS4e
1,right,1,0.932,ST,medium,6,s04AljyS4e
1,right,1,1.203,ST,medium,7,s04AljyS4e
1,left,0,1.245,ST,medium,8,s04AljyS4e
0,right,0,1.953,ST,medium,9,s04AljyS4e
1,left,0,0.843,ST,medium,10,s04AljyS4e
1,right,1,1.02,ST,medium,11,s04AljyS4e
1,right,1,2.394,ST,medium,12,s04AljyS4e
1,left,0,0.843,ST,medium,13,s04AljyS4e
0,left,1,0.922,ST,medium,14,s04AljyS4e
1,right,1,0.789,ST,medium,15,s04AljyS4e
0,left,1,1.198,ST,medium,16,s04AljyS4e
0,left,1,3.2615,ST,easy,1,vsfwWZKL1V
0,left,1,0.6504,ST,easy,2,vsfwWZKL1V
0,left,1,0.71,ST,easy,3,vsfwWZKL1V
0,left,1,0.6092,ST,easy,4,vsfwWZKL1V
1,right,1,1.1386,ST,easy,5,vsfwWZKL1V
1,right,1,1.0048,ST,easy,6,vsfwWZKL1V
1,right,1,0.7701,ST,easy,7,vsfwWZKL1V
0,left,1,0.933,ST,easy,8,vsfwWZKL1V
1,right,1,0.8416,ST,easy,9,vsfwWZKL1V
0,left,1,0.5748,ST,easy,10,vsfwWZKL1V
0,left,1,0.6507,ST,easy,11,vsfwWZKL1V
0,left,1,1.6565,ST,easy,12,vsfwWZKL1V
0,left,1,0.6209,ST,easy,13,vsfwWZKL1V
1,right,1,0.7124,ST,easy,14,vsfwWZKL1V
0,left,1,0.5219,ST,easy,15,vsfwWZKL1V
0,left,1,1.0492,ST,easy,16,vsfwWZKL1V
1,left,0,2.1817,ST,hard,1,vsfwWZKL1V
1,left,0,0.8491,ST,hard,2,vsfwWZKL1V
0,left,1,0.779,ST,hard,3,vsfwWZKL1V
0,left,1,0.7338,ST,hard,4,vsfwWZKL1V
0,left,1,0.8643,ST,hard,5,vsfwWZKL1V
1,left,0,0.9666,ST,hard,6,vsfwWZKL1V
1,right,1,2.3456,ST,hard,7,vsfwWZKL1V
1,left,0,0.8954,ST,hard,8,vsfwWZKL1V
1,left,0,0.9749,ST,hard,9,vsfwWZKL1V
0,left,1,1.2879,ST,hard,10,vsfwWZKL1V
1,right,1,0.8661,ST,hard,11,vsfwWZKL1V
0,left,1,0.831,ST,hard,12,vsfwWZKL1V
0,left,1,1.0894,ST,hard,13,vsfwWZKL1V
1,left,0,1.3878,ST,hard,14,vsfwWZKL1V
1,right,1,0.9432,ST,hard,15,vsfwWZKL1V
1,right,1,0.9676,ST,hard,16,vsfwWZKL1V
0,left,1,1.707,ST,medium,1,vsfwWZKL1V
0,left,1,0.9312,ST,medium,2,vsfwWZKL1V
1,right,1,0.953,ST,medium,3,vsfwWZKL1V
0,left,1,1.2554,ST,medium,4,vsfwWZKL1V
1,right,1,1.4025,ST,medium,5,vsfwWZKL1V
1,right,1,0.9322,ST,medium,6,vsfwWZKL1V
1,right,1,1.0704,ST,medium,7,vsfwWZKL1V
1,right,1,3.1285,ST,medium,8,vsfwWZKL1V
1,right,1,1.5855,ST,medium,9,vsfwWZKL1V
1,left,0,0.6319,ST,medium,10,vsfwWZKL1V
0,left,1,0.7003,ST,medium,11,vsfwWZKL1V
0,right,0,1.2616,ST,medium,12,vsfwWZKL1V
0,left,1,1.1433,ST,medium,13,vsfwWZKL1V
0,right,0,0.9432,ST,medium,14,vsfwWZKL1V
0,left,1,4.2343,ST,medium,15,vsfwWZKL1V
0,left,1,0.8673,ST,medium,16,vsfwWZKL1V
0,left,1,1.5299,ST,easy,1,FDaGWmAPTr
1,right,1,1.0814,ST,easy,2,FDaGWmAPTr
1,right,1,0.8894,ST,easy,3,FDaGWmAPTr
1,right,1,0.7646,ST,easy,4,FDaGWmAPTr
0,left,1,1.0004,ST,easy,5,FDaGWmAPTr
1,right,1,0.7709,ST,easy,6,FDaGWmAPTr
0,left,1,1.0327,ST,easy,7,FDaGWmAPTr
1,right,1,0.6265,ST,easy,8,FDaGWmAPTr
0,left,1,0.7934,ST,easy,9,FDaGWmAPTr
1,right,1,1.2215,ST,easy,10,FDaGWmAPTr
0,left,1,2.4321,ST,easy,11,FDaGWmAPTr
1,right,1,0.6189,ST,easy,12,FDaGWmAPTr
0,left,1,0.8849,ST,easy,13,FDaGWmAPTr
1,right,1,0.5329,ST,easy,14,FDaGWmAPTr
1,right,1,0.7156,ST,easy,15,FDaGWmAPTr
1,right,1,0.6357,ST,easy,16,FDaGWmAPTr
1,right,1,2.2543,ST,hard,1,FDaGWmAPTr
1,left,0,1.7161,ST,hard,2,FDaGWmAPTr
0,left,1,1.3066,ST,hard,3,FDaGWmAPTr
0,left,1,1.1414,ST,hard,4,FDaGWmAPTr
1,right,1,1.0154,ST,hard,5,FDaGWmAPTr
0,right,0,1.6874,ST,hard,6,FDaGWmAPTr
0,left,1,2.0343,ST,hard,7,FDaGWmAPTr
0,left,1,1.771,ST,hard,8,FDaGWmAPTr
0,left,1,3.0825,ST,hard,9,FDaGWmAPTr
1,right,1,1.1654,ST,hard,10,FDaGWmAPTr
0,left,1,0.9892,ST,hard,11,FDaGWmAPTr
0,left,1,1.2186,ST,hard,12,FDaGWmAPTr
1,left,0,0.9836,ST,hard,13,FDaGWmAPTr
1,left,0,2.0282,ST,hard,14,FDaGWmAPTr
1,right,1,1.1888,ST,hard,15,FDaGWmAPTr
1,right,1,1.4311,ST,hard,16,FDaGWmAPTr
1,right,1,1.4801,ST,medium,1,FDaGWmAPTr
0,left,1,1.7015,ST,medium,2,FDaGWmAPTr
0,left,1,1.4339,ST,medium,3,FDaGWmAPTr
1,right,1,1.3117,ST,medium,4,FDaGWmAPTr
0,left,1,1.6665,ST,medium,5,FDaGWmAPTr
0,left,1,1.4773,ST,medium,6,FDaGWmAPTr
0,left,1,1.2509,ST,medium,7,FDaGWmAPTr
1,right,1,2.0829,ST,medium,8,FDaGWmAPTr
1,right,1,1.2364,ST,medium,9,FDaGWmAPTr
1,right,1,1.5966,ST,medium,10,FDaGWmAPTr
0,left,1,1.5681,ST,medium,11,FDaGWmAPTr
1,right,1,1.1423,ST,medium,12,FDaGWmAPTr
1,right,1,1.0004,ST,medium,13,FDaGWmAPTr
0,left,1,1.2895,ST,medium,14,FDaGWmAPTr
1,right,1,0.9597,ST,medium,15,FDaGWmAPTr
1,left,0,1.3293,ST,medium,16,FDaGWmAPTr
0,left,1,0.8989,ST,easy,1,XfAdJiOyxj
1,right,1,0.8679,ST,easy,2,XfAdJiOyxj
0,left,1,0.7638,ST,easy,3,XfAdJiOyxj
0,left,1,0.7329,ST,easy,4,XfAdJiOyxj
1,right,1,0.8387,ST,easy,5,XfAdJiOyxj
1,right,1,1.7553,ST,easy,6,XfAdJiOyxj
1,right,1,0.8744,ST,easy,7,XfAdJiOyxj
0,left,1,1.0504,ST,easy,8,XfAdJiOyxj
1,right,1,0.8705,ST,easy,9,XfAdJiOyxj
0,left,1,0.6493,ST,easy,10,XfAdJiOyxj
1,right,1,0.7718,ST,easy,11,XfAdJiOyxj
1,right,1,0.6636,ST,easy,12,XfAdJiOyxj
0,left,1,0.7484,ST,easy,13,XfAdJiOyxj
1,right,1,0.7643,ST,easy,14,XfAdJiOyxj
1,left,0,1.7622,ST,easy,15,XfAdJiOyxj
0,left,1,0.919,ST,easy,16,XfAdJiOyxj
1,right,1,1.1394,ST,hard,1,XfAdJiOyxj
0,left,1,1.3652,ST,hard,2,XfAdJiOyxj
0,left,1,0.7842,ST,hard,3,XfAdJiOyxj
1,left,0,0.7645,ST,hard,4,XfAdJiOyxj
1,left,0,2.5954,ST,hard,5,XfAdJiOyxj
0,left,1,1.8606,ST,hard,6,XfAdJiOyxj
1,right,1,1.2677,ST,hard,7,XfAdJiOyxj
0,left,1,1.0816,ST,hard,8,XfAdJiOyxj
0,left,1,1.7173,ST,hard,9,XfAdJiOyxj
1,right,1,0.9188,ST,hard,10,XfAdJiOyxj
1,right,1,1.2056,ST,hard,11,XfAdJiOyxj
0,left,1,0.8386,ST,hard,12,XfAdJiOyxj
1,right,1,1.2148,ST,hard,13,XfAdJiOyxj
1,right,1,0.6244,ST,hard,14,XfAdJiOyxj
0,left,1,1.1333,ST,hard,15,XfAdJiOyxj
1,right,1,0.6512,ST,hard,16,XfAdJiOyxj
1,right,1,0.7654,ST,medium,1,XfAdJiOyxj
1,right,1,0.6865,ST,medium,2,XfAdJiOyxj
0,left,1,0.9359,ST,medium,3,XfAdJiOyxj
1,right,1,0.7679,ST,medium,4,XfAdJiOyxj
0,left,1,0.8349,ST,medium,5,XfAdJiOyxj
1,right,1,0.6806,ST,medium,6,XfAdJiOyxj
1,right,1,0.9665,ST,medium,7,XfAdJiOyxj
0,left,1,0.7815,ST,medium,8,XfAdJiOyxj
0,left,1,0.9822,ST,medium,9,XfAdJiOyxj
1,right,1,1.1729,ST,medium,10,XfAdJiOyxj
0,right,0,0.8219,ST,medium,11,XfAdJiOyxj
1,left,0,0.7171,ST,medium,12,XfAdJiOyxj
0,left,1,0.7159,ST,medium,13,XfAdJiOyxj
0,left,1,1.115,ST,medium,14,XfAdJiOyxj
1,left,0,1.1047,ST,medium,15,XfAdJiOyxj
0,left,1,0.9393,ST,medium,16,XfAdJiOyxj
1,right,1,0.914,ST,easy,1,cQX3GOCp9n
0,left,1,0.923,ST,easy,2,cQX3GOCp9n
0,left,1,0.966,ST,easy,3,cQX3GOCp9n
1,right,1,0.885,ST,easy,4,cQX3GOCp9n
0,left,1,0.847,ST,easy,5,cQX3GOCp9n
1,right,1,1.165,ST,easy,6,cQX3GOCp9n
1,right,1,1.033,ST,easy,7,cQX3GOCp9n
0,left,1,1.047,ST,easy,8,cQX3GOCp9n
0,left,1,0.553,ST,easy,9,cQX3GOCp9n
0,left,1,0.722,ST,easy,10,cQX3GOCp9n
0,left,1,0.683,ST,easy,11,cQX3GOCp9n
0,left,1,0.672,ST,easy,12,cQX3GOCp9n
0,left,1,0.582,ST,easy,13,cQX3GOCp9n
0,left,1,0.647,ST,easy,14,cQX3GOCp9n
1,right,1,1.086,ST,easy,15,cQX3GOCp9n
0,left,1,0.674,ST,easy,16,cQX3GOCp9n
0,left,1,1.104,ST,hard,1,cQX3GOCp9n
1,right,1,0.878,ST,hard,2,cQX3GOCp9n
1,right,1,1.114,ST,hard,3,cQX3GOCp9n
1,right,1,0.842,ST,hard,4,cQX3GOCp9n
0,left,1,1.098,ST,hard,5,cQX3GOCp9n
1,left,0,0.995,ST,hard,6,cQX3GOCp9n
0,left,1,0.984,ST,hard,7,cQX3GOCp9n
0,left,1,1.423,ST,hard,8,cQX3GOCp9n
1,right,1,0.957,ST,hard,9,cQX3GOCp9n
0,left,1,1.006,ST,hard,10,cQX3GOCp9n
1,right,1,1.128,ST,hard,11,cQX3GOCp9n
0,left,1,1.444,ST,hard,12,cQX3GOCp9n
0,left,1,1.09,ST,hard,13,cQX3GOCp9n
1,right,1,0.645,ST,hard,14,cQX3GOCp9n
1,right,1,0.9,ST,hard,15,cQX3GOCp9n
1,left,0,1.931,ST,hard,16,cQX3GOCp9n
1,right,1,1.061,ST,medium,1,cQX3GOCp9n
0,left,1,1.061,ST,medium,2,cQX3GOCp9n
0,left,1,0.763,ST,medium,3,cQX3GOCp9n
0,left,1,1.088,ST,medium,4,cQX3GOCp9n
0,left,1,1.783,ST,medium,5,cQX3GOCp9n
0,left,1,1.875,ST,medium,6,cQX3GOCp9n
1,right,1,1.183,ST,medium,7,cQX3GOCp9n
0,left,1,1.126,ST,medium,8,cQX3GOCp9n
0,left,1,1.278,ST,medium,9,cQX3GOCp9n
0,left,1,1.111,ST,medium,10,cQX3GOCp9n
1,right,1,1.035,ST,medium,11,cQX3GOCp9n
1,left,0,1.066,ST,medium,12,cQX3GOCp9n
0,left,1,1.024,ST,medium,13,cQX3GOCp9n
1,right,1,0.771,ST,medium,14,cQX3GOCp9n
1,right,1,1.045,ST,medium,15,cQX3GOCp9n
1,right,1,0.902,ST,medium,16,cQX3GOCp9n
0,left,1,2.205200001,ST,easy,1,Hxjg3OTYhu
0,left,1,1.4231,ST,easy,2,Hxjg3OTYhu
1,right,1,1.3006,ST,easy,3,Hxjg3OTYhu
1,right,1,1.619,ST,easy,4,Hxjg3OTYhu
0,left,1,1.206,ST,easy,5,Hxjg3OTYhu
0,left,1,1.5244,ST,easy,6,Hxjg3OTYhu
1,right,1,1.5055,ST,easy,7,Hxjg3OTYhu
1,right,1,1.266700001,ST,easy,8,Hxjg3OTYhu
0,left,1,1.338,ST,easy,9,Hxjg3OTYhu
1,right,1,1.231300001,ST,easy,10,Hxjg3OTYhu
1,right,1,1.4535,ST,easy,11,Hxjg3OTYhu
0,left,1,1.383200001,ST,easy,12,Hxjg3OTYhu
0,left,1,1.0396,ST,easy,13,Hxjg3OTYhu
0,left,1,1.219200001,ST,easy,14,Hxjg3OTYhu
1,right,1,1.318700001,ST,easy,15,Hxjg3OTYhu
1,right,1,1.0661,ST,easy,16,Hxjg3OTYhu
0,left,1,1.2066,ST,hard,1,Hxjg3OTYhu
0,left,1,1.1576,ST,hard,2,Hxjg3OTYhu
0,left,1,1.066699999,ST,hard,3,Hxjg3OTYhu
0,right,0,1.251700001,ST,hard,4,Hxjg3OTYhu
0,left,1,1.151,ST,hard,5,Hxjg3OTYhu
0,left,1,1.149599998,ST,hard,6,Hxjg3OTYhu
1,right,1,1.265799999,ST,hard,7,Hxjg3OTYhu
1,left,0,1.1251,ST,hard,8,Hxjg3OTYhu
0,left,1,1.1719,ST,hard,9,Hxjg3OTYhu
0,left,1,1.036799999,ST,hard,10,Hxjg3OTYhu
1,left,0,1.1921,ST,hard,11,Hxjg3OTYhu
0,left,1,1.1176,ST,hard,12,Hxjg3OTYhu
0,left,1,1.227700001,ST,hard,13,Hxjg3OTYhu
1,left,0,0.821,ST,hard,14,Hxjg3OTYhu
0,left,1,1.133,ST,hard,15,Hxjg3OTYhu
1,left,0,1.254700001,ST,hard,16,Hxjg3OTYhu
