target_present,key,is_correct,rt,task,level,trial,id,pool
1,right,1,2.4857,ST,easy,1,2HJHCZEQE1,pool34
0,left,1,1.6858,ST,easy,2,2HJHCZEQE1,pool34
1,right,1,1.9904,ST,easy,3,2HJHCZEQE1,pool34
0,left,1,1.7539,ST,easy,4,2HJHCZEQE1,pool34
1,right,1,1.4405,ST,easy,5,2HJHCZEQE1,pool34
1,right,1,1.3379,ST,easy,6,2HJHCZEQE1,pool34
0,left,1,1.4136,ST,easy,7,2HJHCZEQE1,pool34
0,left,1,1.7415,ST,easy,8,2HJHCZEQE1,pool34
0,left,1,2.6647,ST,easy,9,2HJHCZEQE1,pool34
1,right,1,1.6442,ST,easy,10,2HJHCZEQE1,pool34
1,right,1,1.3679,ST,easy,11,2HJHCZEQE1,pool34
1,right,1,1.2486,ST,easy,12,2HJHCZEQE1,pool34
0,left,1,1.433,ST,easy,13,2HJHCZEQE1,pool34
1,right,1,1.7561,ST,easy,14,2HJHCZEQE1,pool34
1,right,1,1.8179,ST,easy,15,2HJHCZEQE1,pool34
0,left,1,2.5042,ST,easy,16,2HJHCZEQE1,pool34
0,right,0,9.1134,ST,hard,1,2HJHCZEQE1,pool34
1,right,1,9.8979,ST,hard,2,2HJHCZEQE1,pool34
1,right,1,5.5086,ST,hard,3,2HJHCZEQE1,pool34
0,left,1,4.0316,ST,hard,4,2HJHCZEQE1,pool34
0,left,1,4.0734,ST,hard,5,2HJHCZEQE1,pool34
0,left,1,3.6992,ST,hard,6,2HJHCZEQE1,pool34
0,left,1,3.2204,ST,hard,7,2HJHCZEQE1,pool34
0,left,1,4.178,ST,hard,8,2HJHCZEQE1,pool34
0,left,1,4.2091,ST,hard,9,2HJHCZEQE1,pool34
0,left,1,4.4097,ST,hard,10,2HJHCZEQE1,pool34
1,right,1,2.5005,ST,hard,11,2HJHCZEQE1,pool34
0,left,1,3.0845,ST,hard,12,2HJHCZEQE1,pool34
1,right,1,2.3452,ST,hard,13,2HJHCZEQE1,pool34
1,right,1,3.4221,ST,hard,14,2HJHCZEQE1,pool34
0,left,1,3.1451,ST,hard,15,2HJHCZEQE1,pool34
1,right,1,2.5211,ST,hard,16,2HJHCZEQE1,pool34
1,right,1,3.1272,ST,medium,1,2HJHCZEQE1,pool34
1,right,1,2.9322,ST,medium,2,2HJHCZEQE1,pool34
0,left,1,1.7776,ST,medium,3,2HJHCZEQE1,pool34
1,right,1,2.8991,ST,medium,4,2HJHCZEQE1,pool34
0,left,1,2.2754,ST,medium,5,2HJHCZEQE1,pool34
1,left,0,1.8319,ST,medium,6,2HJHCZEQE1,pool34
1,right,1,1.6775,ST,medium,7,2HJHCZEQE1,pool34
0,left,1,1.8416,ST,medium,8,2HJHCZEQE1,pool34
1,right,1,1.2832,ST,medium,9,2HJHCZEQE1,pool34
1,right,1,1.5389,ST,medium,10,2HJHCZEQE1,pool34
1,right,1,1.7974,ST,medium,11,2HJHCZEQE1,pool34
1,right,1,1.6673,ST,medium,12,2HJHCZEQE1,pool34
1,right,1,1.4828,ST,medium,13,2HJHCZEQE1,pool34
0,left,1,1.6427,ST,medium,14,2HJHCZEQE1,pool34
1,right,1,1.3653,ST,medium,15,2HJHCZEQE1,pool34
0,left,1,1.3254,ST,medium,16,2HJHCZEQE1,pool34
1,right,1,1.4288,ST,easy,1,Fd15tXKjh3,pool34
0,left,1,1.1103,ST,easy,2,Fd15tXKjh3,pool34
0,left,1,1.2348,ST,easy,3,Fd15tXKjh3,pool34
0,left,1,0.9559,ST,easy,4,Fd15tXKjh3,pool34
0,left,1,0.7182,ST,easy,5,Fd15tXKjh3,pool34
0,left,1,0.7003,ST,easy,6,Fd15tXKjh3,pool34
1,right,1,1.3013,ST,easy,7,Fd15tXKjh3,pool34
0,left,1,1.1678,ST,easy,8,Fd15tXKjh3,pool34
1,right,1,0.7055,ST,easy,9,Fd15tXKjh3,pool34
0,left,1,0.7671,ST,easy,10,Fd15tXKjh3,pool34
0,left,1,2.2898,ST,easy,11,Fd15tXKjh3,pool34
1,left,0,5.5863,ST,easy,12,Fd15tXKjh3,pool34
1,right,1,0.7479,ST,easy,13,Fd15tXKjh3,pool34
0,left,1,1.3346,ST,easy,14,Fd15tXKjh3,pool34
0,left,1,0.9162,ST,easy,15,Fd15tXKjh3,pool34
1,right,1,0.7472,ST,easy,16,Fd15tXKjh3,pool34
1,right,1,2.6166,ST,hard,1,Fd15tXKjh3,pool34
1,left,0,2.4509,ST,hard,2,Fd15tXKjh3,pool34
0,left,1,1.4547,ST,hard,3,Fd15tXKjh3,pool34
1,right,1,1.1841,ST,hard,4,Fd15tXKjh3,pool34
0,left,1,1.3824,ST,hard,5,Fd15tXKjh3,pool34
1,right,1,0.9324,ST,hard,6,Fd15tXKjh3,pool34
0,left,1,1.3377,ST,hard,7,Fd15tXKjh3,pool34
1,left,0,1.3351,ST,hard,8,Fd15tXKjh3,pool34
0,left,1,1.0177,ST,hard,9,Fd15tXKjh3,pool34
0,left,1,1.0319,ST,hard,10,Fd15tXKjh3,pool34
1,right,1,0.9135,ST,hard,11,Fd15tXKjh3,pool34
0,left,1,1.2527,ST,hard,12,Fd15tXKjh3,pool34
0,right,0,0.8814,ST,hard,13,Fd15tXKjh3,pool34
0,left,1,0.9846,ST,hard,14,Fd15tXKjh3,pool34
1,right,1,0.9397,ST,hard,15,Fd15tXKjh3,pool34
0,left,1,0.8406,ST,hard,16,Fd15tXKjh3,pool34
1,right,1,2.9163,ST,medium,1,Fd15tXKjh3,pool34
1,left,0,1.5438,ST,medium,2,Fd15tXKjh3,pool34
0,left,1,2.3916,ST,medium,3,Fd15tXKjh3,pool34
1,right,1,1.0265,ST,medium,4,Fd15tXKjh3,pool34
0,left,1,1.3996,ST,medium,5,Fd15tXKjh3,pool34
1,left,0,1.3515,ST,medium,6,Fd15tXKjh3,pool34
1,right,1,1.7164,ST,medium,7,Fd15tXKjh3,pool34
1,right,1,1.3433,ST,medium,8,Fd15tXKjh3,pool34
1,right,1,1.2422,ST,medium,9,Fd15tXKjh3,pool34
0,left,1,1.1035,ST,medium,10,Fd15tXKjh3,pool34
1,right,1,0.9567,ST,medium,11,Fd15tXKjh3,pool34
1,left,0,1.1938,ST,medium,12,Fd15tXKjh3,pool34
1,right,1,1.292,ST,medium,13,Fd15tXKjh3,pool34
1,right,1,1.2134,ST,medium,14,Fd15tXKjh3,pool34
1,left,0,2.8995,ST,medium,15,Fd15tXKjh3,pool34
1,left,0,0.9672,ST,medium,16,Fd15tXKjh3,pool34
0,left,1,2.5996,ST,easy,1,E1wQ16OGRS,pool34
1,right,1,2.8147,ST,easy,2,E1wQ16OGRS,pool34
1,right,1,1.1892,ST,easy,3,E1wQ16OGRS,pool34
1,right,1,1.2345,ST,easy,4,E1wQ16OGRS,pool34
1,right,1,2.9737,ST,easy,5,E1wQ16OGRS,pool34
1,right,1,5.3092,ST,easy,6,E1wQ16OGRS,pool34
1,right,1,1.0653,ST,easy,7,E1wQ16OGRS,pool34
1,right,1,0.8814,ST,easy,8,E1wQ16OGRS,pool34
0,left,1,1.3136,ST,easy,9,E1wQ16OGRS,pool34
1,right,1,0.9439,ST,easy,10,E1wQ16OGRS,pool34
0,left,1,2.5234,ST,easy,11,E1wQ16OGRS,pool34
0,left,1,1.5273,ST,easy,12,E1wQ16OGRS,pool34
0,left,1,2.3453,ST,easy,13,E1wQ16OGRS,pool34
0,left,1,0.8384,ST,easy,14,E1wQ16OGRS,pool34
0,left,1,0.8654,ST,easy,15,E1wQ16OGRS,pool34
1,right,1,1.0315,ST,easy,16,E1wQ16OGRS,pool34
0,left,1,1.8249,ST,hard,1,E1wQ16OGRS,pool34
1,left,0,0.9758,ST,hard,2,E1wQ16OGRS,pool34
1,left,0,1.3381,ST,hard,3,E1wQ16OGRS,pool34
0,left,1,1.2522,ST,hard,4,E1wQ16OGRS,pool34
0,left,1,1.3028,ST,hard,5,E1wQ16OGRS,pool34
0,left,1,0.8779,ST,hard,6,E1wQ16OGRS,pool34
1,left,0,1.1703,ST,hard,7,E1wQ16OGRS,pool34
0,left,1,0.8325,ST,hard,8,E1wQ16OGRS,pool34
1,right,1,1.121,ST,hard,9,E1wQ16OGRS,pool34
0,left,1,0.7924,ST,hard,10,E1wQ16OGRS,pool34
0,right,0,0.9244,ST,hard,11,E1wQ16OGRS,pool34
1,left,0,0.8158,ST,hard,12,E1wQ16OGRS,pool34
0,right,0,0.9078,ST,hard,13,E1wQ16OGRS,pool34
1,left,0,1.1217,ST,hard,14,E1wQ16OGRS,pool34
1,right,1,3.2629,ST,hard,15,E1wQ16OGRS,pool34
1,right,1,0.6651,ST,hard,16,E1wQ16OGRS,pool34
1,right,1,5.0381,ST,medium,1,E1wQ16OGRS,pool34
1,right,1,1.4025,ST,medium,2,E1wQ16OGRS,pool34
0,left,1,1.7786,ST,medium,3,E1wQ16OGRS,pool34
0,left,1,1.2604,ST,medium,4,E1wQ16OGRS,pool34
1,left,0,2.3284,ST,medium,5,E1wQ16OGRS,pool34
1,left,0,2.3791,ST,medium,6,E1wQ16OGRS,pool34
0,left,1,1.0365,ST,medium,7,E1wQ16OGRS,pool34
1,right,1,1.1527,ST,medium,8,E1wQ16OGRS,pool34
0,left,1,0.8926,ST,medium,9,E1wQ16OGRS,pool34
1,left,0,0.9325,ST,medium,10,E1wQ16OGRS,pool34
1,right,1,0.9667,ST,medium,11,E1wQ16OGRS,pool34
0,left,1,0.8039,ST,medium,12,E1wQ16OGRS,pool34
0,left,1,3.0997,ST,medium,13,E1wQ16OGRS,pool34
0,left,1,1.5193,ST,medium,14,E1wQ16OGRS,pool34
1,right,1,1.0699,ST,medium,15,E1wQ16OGRS,pool34
1,left,0,0.9327,ST,medium,16,E1wQ16OGRS,pool34
1,right,1,2.3667,ST,easy,1,E6k5x9v8pf,pool34
0,left,1,1.3213,ST,easy,2,E6k5x9v8pf,pool34
0,left,1,1.2177,ST,easy,3,E6k5x9v8pf,pool34
0,left,1,0.9834,ST,easy,4,E6k5x9v8pf,pool34
1,right,1,1.2251,ST,easy,5,E6k5x9v8pf,pool34
1,right,1,1.1171,ST,easy,6,E6k5x9v8pf,pool34
1,right,1,0.8272,ST,easy,7,E6k5x9v8pf,pool34
1,right,1,0.9711,ST,easy,8,E6k5x9v8pf,pool34
1,right,1,1.0402,ST,easy,9,E6k5x9v8pf,pool34
1,right,1,1.0182,ST,easy,10,E6k5x9v8pf,pool34
0,left,1,0.7945,ST,easy,11,E6k5x9v8pf,pool34
1,right,1,1.2048,ST,easy,12,E6k5x9v8pf,pool34
0,left,1,0.834,ST,easy,13,E6k5x9v8pf,pool34
0,left,1,1.8247,ST,easy,14,E6k5x9v8pf,pool34
1,right,1,0.8073,ST,easy,15,E6k5x9v8pf,pool34
1,right,1,0.9558,ST,easy,16,E6k5x9v8pf,pool34
0,right,0,2.8133,ST,hard,1,E6k5x9v8pf,pool34
1,left,0,1.27,ST,hard,2,E6k5x9v8pf,pool34
0,left,1,1.3835,ST,hard,3,E6k5x9v8pf,pool34
1,right,1,1.7853,ST,hard,4,E6k5x9v8pf,pool34
0,left,1,0.9207,ST,hard,5,E6k5x9v8pf,pool34
1,right,1,3.773,ST,hard,6,E6k5x9v8pf,pool34
1,left,0,0.9005,ST,hard,7,E6k5x9v8pf,pool34
0,left,1,0.9835,ST,hard,8,E6k5x9v8pf,pool34
0,left,1,1.2729,ST,hard,9,E6k5x9v8pf,pool34
0,right,0,0.9169,ST,hard,10,E6k5x9v8pf,pool34
0,right,0,0.7662,ST,hard,11,E6k5x9v8pf,pool34
1,left,0,0.5506,ST,hard,12,E6k5x9v8pf,pool34
1,left,0,0.8256,ST,hard,13,E6k5x9v8pf,pool34
1,right,1,0.6612,ST,hard,14,E6k5x9v8pf,pool34
0,left,1,0.5659,ST,hard,15,E6k5x9v8pf,pool34
1,right,1,0.89,ST,hard,16,E6k5x9v8pf,pool34
0,left,1,1.2138,ST,medium,1,E6k5x9v8pf,pool34
1,right,1,0.8602,ST,medium,2,E6k5x9v8pf,pool34
0,left,1,0.9004,ST,medium,3,E6k5x9v8pf,pool34
1,right,1,1.0777,ST,medium,4,E6k5x9v8pf,pool34
0,left,1,0.7907,ST,medium,5,E6k5x9v8pf,pool34
0,left,1,1.706,ST,medium,6,E6k5x9v8pf,pool34
1,right,1,0.9276,ST,medium,7,E6k5x9v8pf,pool34
1,right,1,3.0357,ST,medium,8,E6k5x9v8pf,pool34
1,right,1,1.14,ST,medium,9,E6k5x9v8pf,pool34
1,left,0,3.0173,ST,medium,10,E6k5x9v8pf,pool34
1,right,1,0.7926,ST,medium,11,E6k5x9v8pf,pool34
1,right,1,1.5347,ST,medium,12,E6k5x9v8pf,pool34
0,left,1,0.9234,ST,medium,13,E6k5x9v8pf,pool34
0,left,1,1.6586,ST,medium,14,E6k5x9v8pf,pool34
0,left,1,0.9834,ST,medium,15,E6k5x9v8pf,pool34
0,left,1,0.993,ST,medium,16,E6k5x9v8pf,pool34
0,right,0,1.3462,ST,easy,1,cSI9W49vxo,pool34
1,right,1,0.9005,ST,easy,2,cSI9W49vxo,pool34
0,left,1,0.5671,ST,easy,3,cSI9W49vxo,pool34
1,right,1,0.4998,ST,easy,4,cSI9W49vxo,pool34
1,right,1,0.7713,ST,easy,5,cSI9W49vxo,pool34
0,left,1,0.7003,ST,easy,6,cSI9W49vxo,pool34
1,right,1,0.4998,ST,easy,7,cSI9W49vxo,pool34
0,left,1,0.6499,ST,easy,8,cSI9W49vxo,pool34
1,right,1,0.6672,ST,easy,9,cSI9W49vxo,pool34
1,right,1,0.6347,ST,easy,10,cSI9W49vxo,pool34
1,right,1,0.7387,ST,easy,11,cSI9W49vxo,pool34
1,right,1,0.934,ST,easy,12,cSI9W49vxo,pool34
0,left,1,1.0339,ST,easy,13,cSI9W49vxo,pool34
0,left,1,0.8346,ST,easy,14,cSI9W49vxo,pool34
0,left,1,0.6009,ST,easy,15,cSI9W49vxo,pool34
1,left,0,0.665,ST,easy,16,cSI9W49vxo,pool34
0,left,1,1.1976,ST,hard,1,cSI9W49vxo,pool34
1,left,0,1.384,ST,hard,2,cSI9W49vxo,pool34
1,left,0,1.9205,ST,hard,3,cSI9W49vxo,pool34
0,left,1,1.4834,ST,hard,4,cSI9W49vxo,pool34
0,right,0,0.7898,ST,hard,5,cSI9W49vxo,pool34
1,left,0,0.738,ST,hard,6,cSI9W49vxo,pool34
1,right,1,0.6348,ST,hard,7,cSI9W49vxo,pool34
0,left,1,1.4558,ST,hard,8,cSI9W49vxo,pool34
0,left,1,1.2357,ST,hard,9,cSI9W49vxo,pool34
0,right,0,1.0506,ST,hard,10,cSI9W49vxo,pool34
1,left,0,0.7036,ST,hard,11,cSI9W49vxo,pool34
1,right,1,0.79990000000000006,ST,hard,12,cSI9W49vxo,pool34
1,left,0,0.9509,ST,hard,13,cSI9W49vxo,pool34
1,right,1,0.8502,ST,hard,14,cSI9W49vxo,pool34
0,left,1,0.6181,ST,hard,15,cSI9W49vxo,pool34
0,right,0,0.85,ST,hard,16,cSI9W49vxo,pool34
1,right,1,0.9305,ST,medium,1,cSI9W49vxo,pool34
1,right,1,0.9174,ST,medium,2,cSI9W49vxo,pool34
1,right,1,0.6,ST,medium,3,cSI9W49vxo,pool34
0,left,1,1.0502,ST,medium,4,cSI9W49vxo,pool34
0,left,1,0.7667,ST,medium,5,cSI9W49vxo,pool34
0,left,1,0.6999,ST,medium,6,cSI9W49vxo,pool34
0,left,1,0.6488,ST,medium,7,cSI9W49vxo,pool34
1,right,1,0.7382,ST,medium,8,cSI9W49vxo,pool34
1,left,0,0.6168,ST,medium,9,cSI9W49vxo,pool34
0,left,1,0.5869,ST,medium,10,cSI9W49vxo,pool34
1,right,1,0.8371,ST,medium,11,cSI9W49vxo,pool34
1,right,1,0.684,ST,medium,12,cSI9W49vxo,pool34
0,left,1,0.6676,ST,medium,13,cSI9W49vxo,pool34
0,left,1,0.6042,ST,medium,14,cSI9W49vxo,pool34
0,left,1,0.5007,ST,medium,15,cSI9W49vxo,pool34
0,left,1,0.6672,ST,medium,16,cSI9W49vxo,pool34
0,left,1,1.085,ST,easy,1,wT2BNjpDXV,pool5
0,left,1,1.045,ST,easy,2,wT2BNjpDXV,pool5
1,right,1,1.069,ST,easy,3,wT2BNjpDXV,pool5
0,left,1,1.264,ST,easy,4,wT2BNjpDXV,pool5
1,right,1,0.933,ST,easy,5,wT2BNjpDXV,pool5
0,left,1,1.167,ST,easy,6,wT2BNjpDXV,pool5
1,right,1,0.902,ST,easy,7,wT2BNjpDXV,pool5
1,right,1,0.736,ST,easy,8,wT2BNjpDXV,pool5
0,left,1,0.898,ST,easy,9,wT2BNjpDXV,pool5
0,left,1,1.005,ST,easy,10,wT2BNjpDXV,pool5
1,right,1,1.851,ST,easy,11,wT2BNjpDXV,pool5
1,right,1,0.613,ST,easy,12,wT2BNjpDXV,pool5
0,left,1,1.343,ST,easy,13,wT2BNjpDXV,pool5
0,left,1,0.713,ST,easy,14,wT2BNjpDXV,pool5
1,right,1,0.711,ST,easy,15,wT2BNjpDXV,pool5
0,left,1,1.831,ST,easy,16,wT2BNjpDXV,pool5
1,left,0,1.546,ST,hard,1,wT2BNjpDXV,pool5
1,right,1,0.713,ST,hard,2,wT2BNjpDXV,pool5
1,right,1,0.753,ST,hard,3,wT2BNjpDXV,pool5
1,right,1,0.706,ST,hard,4,wT2BNjpDXV,pool5
0,left,1,1.031,ST,hard,5,wT2BNjpDXV,pool5
0,left,1,1.064,ST,hard,6,wT2BNjpDXV,pool5
1,right,1,0.931,ST,hard,7,wT2BNjpDXV,pool5
0,right,0,0.93,ST,hard,8,wT2BNjpDXV,pool5
0,right,0,1.348,ST,hard,9,wT2BNjpDXV,pool5
0,left,1,0.777,ST,hard,10,wT2BNjpDXV,pool5
1,right,1,0.766,ST,hard,11,wT2BNjpDXV,pool5
1,right,1,0.6,ST,hard,12,wT2BNjpDXV,pool5
1,left,0,0.915,ST,hard,13,wT2BNjpDXV,pool5
0,left,1,0.789,ST,hard,14,wT2BNjpDXV,pool5
0,right,0,0.946,ST,hard,15,wT2BNjpDXV,pool5
1,right,1,0.796,ST,hard,16,wT2BNjpDXV,pool5
1,right,1,1.391,ST,medium,1,wT2BNjpDXV,pool5
0,right,0,1.182,ST,medium,2,wT2BNjpDXV,pool5
1,right,1,1.21,ST,medium,3,wT2BNjpDXV,pool5
0,left,1,1.196,ST,medium,4,wT2BNjpDXV,pool5
1,right,1,1.085,ST,medium,5,wT2BNjpDXV,pool5
0,left,1,1.822,ST,medium,6,wT2BNjpDXV,pool5
1,right,1,0.943,ST,medium,7,wT2BNjpDXV,pool5
1,right,1,1.159,ST,medium,8,wT2BNjpDXV,pool5
0,left,1,1.111,ST,medium,9,wT2BNjpDXV,pool5
1,right,1,1.001,ST,medium,10,wT2BNjpDXV,pool5
1,right,1,1.211,ST,medium,11,wT2BNjpDXV,pool5
1,right,1,0.954,ST,medium,12,wT2BNjpDXV,pool5
1,left,0,1.417,ST,medium,13,wT2BNjpDXV,pool5
1,right,1,1.898,ST,medium,14,wT2BNjpDXV,pool5
1,left,0,1.519,ST,medium,15,wT2BNjpDXV,pool5
0,left,1,1.662,ST,medium,16,wT2BNjpDXV,pool5
1,right,1,2.1952,ST,easy,1,MArUzIGtu1,pool5
0,left,1,1.4,ST,easy,2,MArUzIGtu1,pool5
1,right,1,1.6423,ST,easy,3,MArUzIGtu1,pool5
0,left,1,1.2117,ST,easy,4,MArUzIGtu1,pool5
1,right,1,1.6347,ST,easy,5,MArUzIGtu1,pool5
1,right,1,1.5245,ST,easy,6,MArUzIGtu1,pool5
1,right,1,1.4897,ST,easy,7,MArUzIGtu1,pool5
1,right,1,1.014,ST,easy,8,MArUzIGtu1,pool5
1,right,1,1.1046,ST,easy,9,MArUzIGtu1,pool5
0,left,1,1.3093,ST,easy,10,MArUzIGtu1,pool5
1,right,1,1.1341,ST,easy,11,MArUzIGtu1,pool5
1,right,1,1.4216,ST,easy,12,MArUzIGtu1,pool5
0,left,1,1.2037,ST,easy,13,MArUzIGtu1,pool5
1,right,1,1.2984,ST,easy,14,MArUzIGtu1,pool5
1,right,1,1.8213,ST,easy,15,MArUzIGtu1,pool5
0,left,1,1.2006,ST,easy,16,MArUzIGtu1,pool5
1,right,1,2.8159,ST,hard,1,MArUzIGtu1,pool5
0,left,1,2.2962,ST,hard,2,MArUzIGtu1,pool5
0,left,1,2.3658,ST,hard,3,MArUzIGtu1,pool5
1,right,1,2.7299,ST,hard,4,MArUzIGtu1,pool5
0,right,0,2.0067,ST,hard,5,MArUzIGtu1,pool5
1,right,1,6.1502,ST,hard,6,MArUzIGtu1,pool5
1,right,1,1.1389,ST,hard,7,MArUzIGtu1,pool5
0,left,1,1.4879,ST,hard,8,MArUzIGtu1,pool5
0,left,1,7.4805,ST,hard,9,MArUzIGtu1,pool5
1,right,1,2.0298,ST,hard,10,MArUzIGtu1,pool5
0,right,0,5.87,ST,hard,11,MArUzIGtu1,pool5
0,left,1,6.2719,ST,hard,12,MArUzIGtu1,pool5
1,right,1,1.5978,ST,hard,13,MArUzIGtu1,pool5
0,left,1,3.9172,ST,hard,14,MArUzIGtu1,pool5
0,right,0,1.7663,ST,hard,15,MArUzIGtu1,pool5
1,left,0,7.5105,ST,hard,16,MArUzIGtu1,pool5
0,left,1,1.9469,ST,medium,1,MArUzIGtu1,pool5
1,right,1,4.0025,ST,medium,2,MArUzIGtu1,pool5
0,left,1,2.6999,ST,medium,3,MArUzIGtu1,pool5
1,left,0,2.083,ST,medium,4,MArUzIGtu1,pool5
0,left,1,1.2471,ST,medium,5,MArUzIGtu1,pool5
0,left,1,2.9118,ST,medium,6,MArUzIGtu1,pool5
1,right,1,1.2175,ST,medium,7,MArUzIGtu1,pool5
1,right,1,1.0361,ST,medium,8,MArUzIGtu1,pool5
0,left,1,2.0661,ST,medium,9,MArUzIGtu1,pool5
0,right,0,3.1657,ST,medium,10,MArUzIGtu1,pool5
1,right,1,1.1551,ST,medium,11,MArUzIGtu1,pool5
1,right,1,1.305,ST,medium,12,MArUzIGtu1,pool5
0,left,1,1.3561,ST,medium,13,MArUzIGtu1,pool5
0,left,1,1.6203,ST,medium,14,MArUzIGtu1,pool5
1,right,1,1.1666,ST,medium,15,MArUzIGtu1,pool5
0,left,1,1.433,ST,medium,16,MArUzIGtu1,pool5
1,right,1,1.1815,ST,easy,1,YQfNrv0e5B,pool5
1,right,1,0.8606,ST,easy,2,YQfNrv0e5B,pool5
0,left,1,0.8561,ST,easy,3,YQfNrv0e5B,pool5
1,right,1,0.6935,ST,easy,4,YQfNrv0e5B,pool5
0,left,1,0.928,ST,easy,5,YQfNrv0e5B,pool5
0,left,1,0.7006,ST,easy,6,YQfNrv0e5B,pool5
0,left,1,1.2358,ST,easy,7,YQfNrv0e5B,pool5
0,left,1,1.0299,ST,easy,8,YQfNrv0e5B,pool5
1,right,1,0.9639,ST,easy,9,YQfNrv0e5B,pool5
0,left,1,0.7649,ST,easy,10,YQfNrv0e5B,pool5
1,left,0,0.7042,ST,easy,11,YQfNrv0e5B,pool5
0,left,1,1.3816,ST,easy,12,YQfNrv0e5B,pool5
1,right,1,0.9339,ST,easy,13,YQfNrv0e5B,pool5
0,left,1,0.9338,ST,easy,14,YQfNrv0e5B,pool5
0,right,0,1.0834,ST,easy,15,YQfNrv0e5B,pool5
0,left,1,0.7852,ST,easy,16,YQfNrv0e5B,pool5
0,right,0,2.2035,ST,hard,1,YQfNrv0e5B,pool5
1,right,1,0.6994,ST,hard,2,YQfNrv0e5B,pool5
1,left,0,2.9896,ST,hard,3,YQfNrv0e5B,pool5
1,right,1,1.4144,ST,hard,4,YQfNrv0e5B,pool5
1,right,1,1.0089,ST,hard,5,YQfNrv0e5B,pool5
0,left,1,1.3455,ST,hard,6,YQfNrv0e5B,pool5
1,left,0,2.744,ST,hard,7,YQfNrv0e5B,pool5
1,left,0,0.9909,ST,hard,8,YQfNrv0e5B,pool5
1,right,1,1.0969,ST,hard,9,YQfNrv0e5B,pool5
0,left,1,1.1478,ST,hard,10,YQfNrv0e5B,pool5
0,right,0,1.2864,ST,hard,11,YQfNrv0e5B,pool5
1,right,1,1.8141,ST,hard,12,YQfNrv0e5B,pool5
0,left,1,1.1978,ST,hard,13,YQfNrv0e5B,pool5
0,left,1,2.3981,ST,hard,14,YQfNrv0e5B,pool5
0,left,1,2.2318,ST,hard,15,YQfNrv0e5B,pool5
0,left,1,1.0647,ST,hard,16,YQfNrv0e5B,pool5
0,left,1,1.4914,ST,medium,1,YQfNrv0e5B,pool5
0,left,1,1.6921,ST,medium,2,YQfNrv0e5B,pool5
1,right,1,1.1788,ST,medium,3,YQfNrv0e5B,pool5
1,right,1,1.2854,ST,medium,4,YQfNrv0e5B,pool5
0,left,1,1.0161,ST,medium,5,YQfNrv0e5B,pool5
0,left,1,1.2484,ST,medium,6,YQfNrv0e5B,pool5
0,left,1,0.8966,ST,medium,7,YQfNrv0e5B,pool5
1,left,0,1.2556,ST,medium,8,YQfNrv0e5B,pool5
1,right,1,1.2046,ST,medium,9,YQfNrv0e5B,pool5
0,left,1,1.0008,ST,medium,10,YQfNrv0e5B,pool5
1,right,1,1.3917,ST,medium,11,YQfNrv0e5B,pool5
0,left,1,1.3132,ST,medium,12,YQfNrv0e5B,pool5
0,left,1,2.6915,ST,medium,13,YQfNrv0e5B,pool5
0,left,1,0.85,ST,medium,14,YQfNrv0e5B,pool5
1,right,1,1.1946,ST,medium,15,YQfNrv0e5B,pool5
1,right,1,1.0459,ST,medium,16,YQfNrv0e5B,pool5
1,right,1,0.965,ST,easy,1,yVjHadDLmM,pool5
0,left,1,1.0793,ST,easy,2,yVjHadDLmM,pool5
0,left,1,1.0701,ST,easy,3,yVjHadDLmM,pool5
1,right,1,1.1502,ST,easy,4,yVjHadDLmM,pool5
1,right,1,1.3337,ST,easy,5,yVjHadDLmM,pool5
0,left,1,0.9329,ST,easy,6,yVjHadDLmM,pool5
1,right,1,1.6343,ST,easy,7,yVjHadDLmM,pool5
1,right,1,1.1468,ST,easy,8,yVjHadDLmM,pool5
0,left,1,1.3503,ST,easy,9,yVjHadDLmM,pool5
0,left,1,0.9241,ST,easy,10,yVjHadDLmM,pool5
0,left,1,0.6998,ST,easy,11,yVjHadDLmM,pool5
0,left,1,0.8769,ST,easy,12,yVjHadDLmM,pool5
0,left,1,1.013,ST,easy,13,yVjHadDLmM,pool5
0,left,1,4.4545,ST,easy,14,yVjHadDLmM,pool5
1,right,1,1.0591,ST,easy,15,yVjHadDLmM,pool5
1,right,1,0.9957,ST,easy,16,yVjHadDLmM,pool5
1,right,1,3.19,ST,hard,1,yVjHadDLmM,pool5
1,right,1,1.248,ST,hard,2,yVjHadDLmM,pool5
1,right,1,1.3814,ST,hard,3,yVjHadDLmM,pool5
0,left,1,1.3194,ST,hard,4,yVjHadDLmM,pool5
1,left,0,1.3843,ST,hard,5,yVjHadDLmM,pool5
1,left,0,1.8384,ST,hard,6,yVjHadDLmM,pool5
1,right,1,2.5852,ST,hard,7,yVjHadDLmM,pool5
0,left,1,1.2006,ST,hard,8,yVjHadDLmM,pool5
1,left,0,1.3087,ST,hard,9,yVjHadDLmM,pool5
1,right,1,0.9591,ST,hard,10,yVjHadDLmM,pool5
0,left,1,1.5763,ST,hard,11,yVjHadDLmM,pool5
1,right,1,1.4521,ST,hard,12,yVjHadDLmM,pool5
1,right,1,1.3854,ST,hard,13,yVjHadDLmM,pool5
1,left,0,1.1175,ST,hard,14,yVjHadDLmM,pool5
0,right,0,1.3743,ST,hard,15,yVjHadDLmM,pool5
0,left,1,0.9561,ST,hard,16,yVjHadDLmM,pool5
1,right,1,1.9919,ST,medium,1,yVjHadDLmM,pool5
