trials,task,level,n,rt,acc,id
5,MS,hard,6,49.5089,0.8571428571428571,TFDf2hLPou
6,MS,easy,3,8.6528,1,TFDf2hLPou
6,MS,medium,5,35.326,1,TFDf2hLPou
6,MS,hard,4,32.1522,0.5714285714285714,TFDf2hLPou
7,MS,easy,3,8.0489,1,TFDf2hLPou
7,MS,medium,5,21.4245,1,TFDf2hLPou
7,MS,hard,5,27.647,0.7142857142857143,TFDf2hLPou
8,MS,easy,3,8.6669,1,TFDf2hLPou
8,MS,medium,5,21.5703,1,TFDf2hLPou
8,MS,hard,6,28.536,0.8571428571428571,TFDf2hLPou
9,MS,easy,3,11.3406,1,TFDf2hLPou
9,MS,medium,5,41.3474,1,TFDf2hLPou
9,MS,hard,6,45.1181,0.8571428571428571,TFDf2hLPou
10,MS,easy,3,13.2646,1,TFDf2hLPou
10,MS,medium,5,19.4914,1,TFDf2hLPou
10,MS,hard,5,46.1244,0.7142857142857143,TFDf2hLPou
11,MS,easy,3,8.8194,1,TFDf2hLPou
11,MS,medium,5,30.6079,1,TFDf2hLPou
11,MS,hard,7,49.9467,1,TFDf2hLPou
12,MS,easy,2,9.8684,0.6666666666666666,TFDf2hLPou
12,MS,medium,5,29.9112,1,TFDf2hLPou
12,MS,hard,7,28.309,1,TFDf2hLPou
13,MS,easy,3,14.7874,1,TFDf2hLPou
13,MS,medium,5,22.0841,1,TFDf2hLPou
13,MS,hard,6,26.9175,0.8571428571428571,TFDf2hLPou
14,MS,easy,3,9.6602,1,TFDf2hLPou
14,MS,medium,5,32.6125,1,TFDf2hLPou
14,MS,hard,7,48.4001,1,TFDf2hLPou
15,MS,easy,3,10.257,1,TFDf2hLPou
15,MS,medium,5,19.4412,1,TFDf2hLPou
15,MS,hard,6,30.904,0.8571428571428571,TFDf2hLPou
16,MS,easy,3,10.655,1,TFDf2hLPou
16,MS,medium,5,27.1609,1,TFDf2hLPou
16,MS,hard,4,55.8817,0.5714285714285714,TFDf2hLPou
1,MS,easy,3,10.498,1,ExbVOsMHAA
1,MS,medium,5,18.332,1,ExbVOsMHAA
1,MS,hard,5,30.382,0.7142857142857143,ExbVOsMHAA
2,MS,easy,3,10.549,1,ExbVOsMHAA
2,MS,medium,5,12.95,1,ExbVOsMHAA
2,MS,hard,3,25.066,0.42857142857142855,ExbVOsMHAA
3,MS,easy,3,10.601,1,ExbVOsMHAA
3,MS,medium,5,14.283,1,ExbVOsMHAA
3,MS,hard,4,27.633,0.5714285714285714,ExbVOsMHAA
4,MS,easy,3,7.366,1,ExbVOsMHAA
4,MS,medium,5,12.999,1,ExbVOsMHAA
4,MS,hard,4,27.865,0.5714285714285714,ExbVOsMHAA
5,MS,easy,3,8.8,1,ExbVOsMHAA
5,MS,medium,5,14.549,1,ExbVOsMHAA
5,MS,hard,5,19.166,0.7142857142857143,ExbVOsMHAA
6,MS,easy,2,30.416,0.6666666666666666,ExbVOsMHAA
6,MS,medium,5,17.95,1,ExbVOsMHAA
6,MS,hard,5,31.432,0.7142857142857143,ExbVOsMHAA
7,MS,easy,3,10.099,1,ExbVOsMHAA
7,MS,medium,4,27.665,0.8,ExbVOsMHAA
7,MS,hard,5,17.95,0.7142857142857143,ExbVOsMHAA
8,MS,easy,3,9.283,1,ExbVOsMHAA
8,MS,medium,4,23.9,0.8,ExbVOsMHAA
8,MS,hard,1,11.901,0.14285714285714285,ExbVOsMHAA
9,MS,easy,3,9.815,1,ExbVOsMHAA
9,MS,medium,5,18.132,1,ExbVOsMHAA
9,MS,hard,4,16.549,0.5714285714285714,ExbVOsMHAA
10,MS,easy,2,18.766,0.6666666666666666,ExbVOsMHAA
10,MS,medium,5,13.732,1,ExbVOsMHAA
10,MS,hard,4,15.316,0.5714285714285714,ExbVOsMHAA
11,MS,easy,3,10.649,1,ExbVOsMHAA
11,MS,medium,5,23.851,1,ExbVOsMHAA
11,MS,hard,3,25.015,0.42857142857142855,ExbVOsMHAA
12,MS,easy,3,9.998,1,ExbVOsMHAA
12,MS,medium,4,22.283,0.8,ExbVOsMHAA
12,MS,hard,4,17.166,0.5714285714285714,ExbVOsMHAA
13,MS,easy,3,9.649,1,ExbVOsMHAA
13,MS,medium,3,13.333,0.6,ExbVOsMHAA
13,MS,hard,5,23.849,0.7142857142857143,ExbVOsMHAA
14,MS,easy,3,15.299,1,ExbVOsMHAA
14,MS,medium,4,15.365,0.8,ExbVOsMHAA
14,MS,hard,3,22.799,0.42857142857142855,ExbVOsMHAA
15,MS,easy,3,9.95,1,ExbVOsMHAA
15,MS,medium,2,15.266,0.4,ExbVOsMHAA
15,MS,hard,2,11.516,0.2857142857142857,ExbVOsMHAA
16,MS,easy,3,9.982,1,ExbVOsMHAA
16,MS,medium,5,13.116,1,ExbVOsMHAA
16,MS,hard,5,13.632,0.7142857142857143,ExbVOsMHAA
1,MS,easy,3,12.05,1,GJzcwSPe9Z
1,MS,medium,5,18.198,1,GJzcwSPe9Z
1,MS,hard,4,27.266,0.5714285714285714,GJzcwSPe9Z
2,MS,easy,3,29.166,1,GJzcwSPe9Z
2,MS,medium,5,14.25,1,GJzcwSPe9Z
2,MS,hard,2,19.617,0.2857142857142857,GJzcwSPe9Z
3,MS,easy,3,9.734,1,GJzcwSPe9Z
3,MS,medium,5,34.55,1,GJzcwSPe9Z
3,MS,hard,4,32.933,0.5714285714285714,GJzcwSPe9Z
4,MS,easy,3,10.133,1,GJzcwSPe9Z
4,MS,medium,5,29.65,1,GJzcwSPe9Z
4,MS,hard,5,22.45,0.7142857142857143,GJzcwSPe9Z
5,MS,easy,3,9.666,1,GJzcwSPe9Z
5,MS,medium,4,31.967,0.8,GJzcwSPe9Z
5,MS,hard,5,26.6,0.7142857142857143,GJzcwSPe9Z
6,MS,easy,3,9.617,1,GJzcwSPe9Z
6,MS,medium,3,17.616,0.6,GJzcwSPe9Z
6,MS,hard,5,35.717,0.7142857142857143,GJzcwSPe9Z
7,MS,easy,3,9.432,1,GJzcwSPe9Z
7,MS,medium,5,14.066,1,GJzcwSPe9Z
7,MS,hard,3,20.599,0.42857142857142855,GJzcwSPe9Z
8,MS,easy,3,10.416,1,GJzcwSPe9Z
8,MS,medium,5,16.216,1,GJzcwSPe9Z
8,MS,hard,4,28.133,0.5714285714285714,GJzcwSPe9Z
9,MS,easy,3,9.334,1,GJzcwSPe9Z
9,MS,medium,5,14.182,1,GJzcwSPe9Z
9,MS,hard,3,34.849,0.42857142857142855,GJzcwSPe9Z
10,MS,easy,3,9.084,1,GJzcwSPe9Z
10,MS,medium,5,17.683,1,GJzcwSPe9Z
10,MS,hard,3,18.884,0.42857142857142855,GJzcwSPe9Z
11,MS,easy,3,10.399,1,GJzcwSPe9Z
11,MS,medium,5,14.433,1,GJzcwSPe9Z
11,MS,hard,3,24.717,0.42857142857142855,GJzcwSPe9Z
12,MS,easy,3,9.366,1,GJzcwSPe9Z
12,MS,medium,5,13.632,1,GJzcwSPe9Z
12,MS,hard,4,16,0.5714285714285714,GJzcwSPe9Z
13,MS,easy,3,10.366,1,GJzcwSPe9Z
13,MS,medium,5,15.998,1,GJzcwSPe9Z
13,MS,hard,4,20.049,0.5714285714285714,GJzcwSPe9Z
14,MS,easy,3,13.301,1,GJzcwSPe9Z
14,MS,medium,5,15.101,1,GJzcwSPe9Z
14,MS,hard,5,16.515,0.7142857142857143,GJzcwSPe9Z
15,MS,easy,3,9.5,1,GJzcwSPe9Z
15,MS,medium,5,15.534,1,GJzcwSPe9Z
15,MS,hard,4,16.166,0.5714285714285714,GJzcwSPe9Z
16,MS,easy,3,11.083,1,GJzcwSPe9Z
16,MS,medium,5,13.483,1,GJzcwSPe9Z
16,MS,hard,3,16.216,0.42857142857142855,GJzcwSPe9Z
1,MS,easy,3,11.7117,1,qJhGaTGZut
1,MS,medium,5,18.215,1,qJhGaTGZut
1,MS,hard,4,17.8144,0.5714285714285714,qJhGaTGZut
2,MS,easy,3,11.0989,1,qJhGaTGZut
2,MS,medium,5,25.9971,1,qJhGaTGZut
2,MS,hard,3,15.778,0.42857142857142855,qJhGaTGZut
3,MS,easy,3,12.0499,1,qJhGaTGZut
3,MS,medium,5,23.3136,1,qJhGaTGZut
3,MS,hard,4,14.5715,0.5714285714285714,qJhGaTGZut
4,MS,easy,3,11.4814,1,qJhGaTGZut
4,MS,medium,5,21.721800000000002,1,qJhGaTGZut
4,MS,hard,5,18.5629,0.7142857142857143,qJhGaTGZut
5,MS,easy,3,10.4341,1,qJhGaTGZut
5,MS,medium,5,24.8129,1,qJhGaTGZut
5,MS,hard,5,19.5123,0.7142857142857143,qJhGaTGZut
6,MS,easy,3,11.3551,1,qJhGaTGZut
6,MS,medium,5,20.8194,1,qJhGaTGZut
6,MS,hard,6,24.2886,0.8571428571428571,qJhGaTGZut
7,MS,easy,3,13.7055,1,qJhGaTGZut
7,MS,medium,5,31.5273,1,qJhGaTGZut
7,MS,hard,5,18.554,0.7142857142857143,qJhGaTGZut
8,MS,easy,3,9.791200001,1,qJhGaTGZut
8,MS,medium,5,21.7274,1,qJhGaTGZut
8,MS,hard,4,20.0214,0.5714285714285714,qJhGaTGZut
9,MS,easy,3,11.1151,1,qJhGaTGZut
9,MS,medium,5,21.0784,1,qJhGaTGZut
9,MS,hard,4,18.569,0.5714285714285714,qJhGaTGZut
10,MS,easy,3,9.9841,1,qJhGaTGZut
10,MS,medium,5,23.5479,1,qJhGaTGZut
10,MS,hard,5,15.4642,0.7142857142857143,qJhGaTGZut
11,MS,easy,3,15.0136,1,qJhGaTGZut
11,MS,medium,5,24.2945,1,qJhGaTGZut
11,MS,hard,6,25.1128,0.8571428571428571,qJhGaTGZut
12,MS,easy,3,11.6818,1,qJhGaTGZut
12,MS,medium,5,19.9307,1,qJhGaTGZut
12,MS,hard,5,21.9719,0.7142857142857143,qJhGaTGZut
13,MS,easy,3,11.7315,1,qJhGaTGZut
13,MS,medium,5,24.3142,1,qJhGaTGZut
13,MS,hard,4,13.8969,0.5714285714285714,qJhGaTGZut
14,MS,easy,3,12.5895,1,qJhGaTGZut
14,MS,medium,5,20.4316,1,qJhGaTGZut
14,MS,hard,5,30.8419,0.7142857142857143,qJhGaTGZut
15,MS,easy,3,12.5225,1,qJhGaTGZut
15,MS,medium,5,22.8135,1,qJhGaTGZut
15,MS,hard,5,17.2701,0.7142857142857143,qJhGaTGZut
16,MS,easy,3,10.263,1,qJhGaTGZut
16,MS,medium,5,21.3469,1,qJhGaTGZut
16,MS,hard,4,17.6392,0.5714285714285714,qJhGaTGZut
1,MS,easy,3,13.9961,1,dBrkfcNWsa
1,MS,medium,4,15.8786,0.8,dBrkfcNWsa
1,MS,hard,4,19.8363,0.5714285714285714,dBrkfcNWsa
2,MS,easy,3,11.0957,1,dBrkfcNWsa
2,MS,medium,4,18.8278,0.8,dBrkfcNWsa
2,MS,hard,5,34.8893,0.7142857142857143,dBrkfcNWsa
3,MS,easy,3,12.2636,1,dBrkfcNWsa
3,MS,medium,5,19.5782,1,dBrkfcNWsa
3,MS,hard,2,15.728,0.2857142857142857,dBrkfcNWsa
4,MS,easy,3,9.9289,1,dBrkfcNWsa
4,MS,medium,4,22.1607,0.8,dBrkfcNWsa
4,MS,hard,3,17.4953,0.42857142857142855,dBrkfcNWsa
5,MS,easy,3,12.7964,1,dBrkfcNWsa
5,MS,medium,4,36.0066,0.8,dBrkfcNWsa
5,MS,hard,2,12.0956,0.2857142857142857,dBrkfcNWsa
6,MS,easy,3,11.0964,1,dBrkfcNWsa
6,MS,medium,4,16.1611,0.8,dBrkfcNWsa
6,MS,hard,4,19.5105,0.5714285714285714,dBrkfcNWsa
7,MS,easy,3,9.4616,1,dBrkfcNWsa
7,MS,medium,4,14.8121,0.8,dBrkfcNWsa
7,MS,hard,4,22.7263,0.5714285714285714,dBrkfcNWsa
8,MS,easy,3,12.5796,1,dBrkfcNWsa
8,MS,medium,4,16.3115,0.8,dBrkfcNWsa
8,MS,hard,3,15.8283,0.42857142857142855,dBrkfcNWsa
9,MS,easy,3,10.9296,1,dBrkfcNWsa
9,MS,medium,5,21.2937,1,dBrkfcNWsa
9,MS,hard,5,19.6948,0.7142857142857143,dBrkfcNWsa
10,MS,easy,3,17.3771,1,dBrkfcNWsa
10,MS,medium,3,15.3115,0.6,dBrkfcNWsa
10,MS,hard,3,14.0283,0.42857142857142855,dBrkfcNWsa
11,MS,easy,3,12.8122,1,dBrkfcNWsa
11,MS,medium,3,16.394,0.6,dBrkfcNWsa
11,MS,hard,3,11.545,0.42857142857142855,dBrkfcNWsa
12,MS,easy,3,12.8629,1,dBrkfcNWsa
12,MS,medium,2,9.145799999,0.4,dBrkfcNWsa
12,MS,hard,4,27.6927,0.5714285714285714,dBrkfcNWsa
13,MS,easy,3,11.1625,1,dBrkfcNWsa
13,MS,medium,3,14.8459,0.6,dBrkfcNWsa
13,MS,hard,4,16.1609,0.5714285714285714,dBrkfcNWsa
14,MS,easy,3,12.1458,1,dBrkfcNWsa
14,MS,medium,4,13.5289,0.8,dBrkfcNWsa
14,MS,hard,5,21.4087,0.7142857142857143,dBrkfcNWsa
15,MS,easy,3,11.5138,1,dBrkfcNWsa
15,MS,medium,4,16.5281,0.8,dBrkfcNWsa
15,MS,hard,4,17.5433,0.5714285714285714,dBrkfcNWsa
16,MS,easy,3,13.8622,1,dBrkfcNWsa
16,MS,medium,5,21.3435,1,dBrkfcNWsa
16,MS,hard,3,14.4283,0.42857142857142855,dBrkfcNWsa
1,MS,easy,3,8.0987,1,VLeNMXjDPG
1,MS,medium,4,15.4795,0.8,VLeNMXjDPG
1,MS,hard,5,23.1702,0.7142857142857143,VLeNMXjDPG
2,MS,easy,3,8.9338,1,VLeNMXjDPG
2,MS,medium,4,18.4821,0.8,VLeNMXjDPG
2,MS,hard,5,21.5965,0.7142857142857143,VLeNMXjDPG
3,MS,easy,3,17.1478,1,VLeNMXjDPG
3,MS,medium,5,17.6827,1,VLeNMXjDPG
3,MS,hard,5,24.7132,0.7142857142857143,VLeNMXjDPG
4,MS,easy,2,11.9795,0.6666666666666666,VLeNMXjDPG
4,MS,medium,4,16.8971,0.8,VLeNMXjDPG
4,MS,hard,5,25.3131,0.7142857142857143,VLeNMXjDPG
5,MS,easy,3,10.3811,1,VLeNMXjDPG
5,MS,medium,5,13.9474,1,VLeNMXjDPG
5,MS,hard,2,10.6666,0.2857142857142857,VLeNMXjDPG
6,MS,easy,3,12.6316,1,VLeNMXjDPG
6,MS,medium,5,16.6492,1,VLeNMXjDPG
6,MS,hard,6,21.4137,0.8571428571428571,VLeNMXjDPG
7,MS,easy,3,9.331,1,VLeNMXjDPG
7,MS,medium,5,13.9304,1,VLeNMXjDPG
7,MS,hard,4,19.4635,0.5714285714285714,VLeNMXjDPG
8,MS,easy,3,12.7168,1,VLeNMXjDPG
8,MS,medium,4,15.8331,0.8,VLeNMXjDPG
8,MS,hard,3,22.5632,0.42857142857142855,VLeNMXjDPG
9,MS,easy,3,14.9301,1,VLeNMXjDPG
9,MS,medium,5,16.1812,1,VLeNMXjDPG
9,MS,hard,2,14.6138,0.2857142857142857,VLeNMXjDPG
10,MS,easy,3,8.5488,1,VLeNMXjDPG
10,MS,medium,3,21.2322,0.6,VLeNMXjDPG
10,MS,hard,1,14.4642,0.14285714285714285,VLeNMXjDPG
11,MS,easy,2,7.8837,0.6666666666666666,VLeNMXjDPG
11,MS,medium,5,14.7497,1,VLeNMXjDPG
11,MS,hard,3,23.2462,0.42857142857142855,VLeNMXjDPG
12,MS,easy,3,13.2307,1,VLeNMXjDPG
12,MS,medium,4,17.8138,0.8,VLeNMXjDPG
12,MS,hard,4,23.9484,0.5714285714285714,VLeNMXjDPG
13,MS,easy,3,10.3478,1,VLeNMXjDPG
13,MS,medium,4,18.2138,0.8,VLeNMXjDPG
13,MS,hard,3,15.6963,0.42857142857142855,VLeNMXjDPG
14,MS,easy,3,10.9816,1,VLeNMXjDPG
14,MS,medium,5,15.4471,1,VLeNMXjDPG
14,MS,hard,4,12.9481,0.5714285714285714,VLeNMXjDPG
15,MS,easy,3,9.7673,1,VLeNMXjDPG
15,MS,medium,5,18.3305,1,VLeNMXjDPG
15,MS,hard,4,12.6335,0.5714285714285714,VLeNMXjDPG
16,MS,easy,3,10.548400000000001,1,VLeNMXjDPG
16,MS,medium,4,17.1997,0.8,VLeNMXjDPG
16,MS,hard,5,14.7667,0.7142857142857143,VLeNMXjDPG
1,MS,easy,3,20.1892,1,qUOF6OZDRD
1,MS,medium,5,21.2888,1,qUOF6OZDRD
1,MS,hard,4,37.5264,0.5714285714285714,qUOF6OZDRD
2,MS,easy,3,12.72,1,qUOF6OZDRD
2,MS,medium,5,18.8699,1,qUOF6OZDRD
2,MS,hard,7,33.6259,1,qUOF6OZDRD
3,MS,easy,3,12.9663,1,qUOF6OZDRD
3,MS,medium,5,16.7695,1,qUOF6OZDRD
3,MS,hard,7,38.4775,1,qUOF6OZDRD
4,MS,easy,3,13.1171,1,qUOF6OZDRD
4,MS,medium,4,24.7282,0.8,qUOF6OZDRD
4,MS,hard,6,47.2198,0.8571428571428571,qUOF6OZDRD
5,MS,easy,3,13.9327,1,qUOF6OZDRD
5,MS,medium,4,20.6187,0.8,qUOF6OZDRD
5,MS,hard,4,36.614,0.5714285714285714,qUOF6OZDRD
6,MS,easy,3,12.0888,1,qUOF6OZDRD
6,MS,medium,5,23.4497,1,qUOF6OZDRD
6,MS,hard,7,34.1955,1,qUOF6OZDRD
7,MS,easy,3,12.6549,1,qUOF6OZDRD
7,MS,medium,5,28.7231,1,qUOF6OZDRD
7,MS,hard,7,34.8606,1,qUOF6OZDRD
8,MS,easy,3,11.3317,1,qUOF6OZDRD
8,MS,medium,5,21.765,1,qUOF6OZDRD
8,MS,hard,5,22.4467,0.7142857142857143,qUOF6OZDRD
9,MS,easy,3,35.7879,1,qUOF6OZDRD
9,MS,medium,5,22.287,1,qUOF6OZDRD
9,MS,hard,6,28.0779,0.8571428571428571,qUOF6OZDRD
10,MS,easy,3,16.8651,1,qUOF6OZDRD
10,MS,medium,5,18.4592,1,qUOF6OZDRD
10,MS,hard,7,34.03,1,qUOF6OZDRD
11,MS,easy,3,20.7324,1,qUOF6OZDRD
11,MS,medium,5,16.4327,1,qUOF6OZDRD
11,MS,hard,7,32.6559,1,qUOF6OZDRD
12,MS,easy,3,10.3345,1,qUOF6OZDRD
12,MS,medium,4,15.5361,0.8,qUOF6OZDRD
12,MS,hard,7,22.6501,1,qUOF6OZDRD
13,MS,easy,3,10.1651,1,qUOF6OZDRD
13,MS,medium,5,16.3966,1,qUOF6OZDRD
13,MS,hard,6,39.4059,0.8571428571428571,qUOF6OZDRD
14,MS,easy,2,11.610900000000001,0.6666666666666666,qUOF6OZDRD
14,MS,medium,5,16.418,1,qUOF6OZDRD
14,MS,hard,6,31.4668,0.8571428571428571,qUOF6OZDRD
15,MS,easy,2,11.9211,0.6666666666666666,qUOF6OZDRD
15,MS,medium,5,17.2346,1,qUOF6OZDRD
15,MS,hard,4,29.2162,0.5714285714285714,qUOF6OZDRD
16,MS,easy,3,9.7596,1,qUOF6OZDRD
16,MS,medium,5,19.7448,1,qUOF6OZDRD
16,MS,hard,5,18.1843,0.7142857142857143,qUOF6OZDRD
1,MS,easy,0,14.9135,0,JP0BqEE4Fj
1,MS,medium,0,28.0327,0,JP0BqEE4Fj
1,MS,hard,0,26.1489,0,JP0BqEE4Fj
2,MS,easy,0,14.7408,0,JP0BqEE4Fj
2,MS,medium,0,32.0152,0,JP0BqEE4Fj
2,MS,hard,0,22.4586,0,JP0BqEE4Fj
3,MS,easy,0,16.6867,0,JP0BqEE4Fj
3,MS,medium,0,21.3623,0,JP0BqEE4Fj
3,MS,hard,0,29.2665,0,JP0BqEE4Fj
4,MS,easy,0,11.9984,0,JP0BqEE4Fj
4,MS,medium,0,12.038,0,JP0BqEE4Fj
4,MS,hard,0,23.3223,0,JP0BqEE4Fj
5,MS,easy,0,12.6543,0,JP0BqEE4Fj
5,MS,medium,0,23.4513,0,JP0BqEE4Fj
5,MS,hard,0,32.3734,0,JP0BqEE4Fj
6,MS,easy,0,11.9821,0,JP0BqEE4Fj
6,MS,medium,0,20.8131,0,JP0BqEE4Fj
6,MS,hard,0,24.5359,0,JP0BqEE4Fj
7,MS,easy,0,12.9296,0,JP0BqEE4Fj
7,MS,medium,0,29.6329,0,JP0BqEE4Fj
7,MS,hard,0,20.3971,0,JP0BqEE4Fj
8,MS,easy,0,12.7301,0,JP0BqEE4Fj
8,MS,medium,0,20.0816,0,JP0BqEE4Fj
8,MS,hard,0,27.7603,0,JP0BqEE4Fj
9,MS,easy,0,15.1622,0,JP0BqEE4Fj
9,MS,medium,0,25.1505,0,JP0BqEE4Fj
9,MS,hard,0,22.0269,0,JP0BqEE4Fj
10,MS,easy,0,15.6221,0,JP0BqEE4Fj
10,MS,medium,0,25.4491,0,JP0BqEE4Fj
10,MS,hard,0,22.685,0,JP0BqEE4Fj
11,MS,easy,0,13.3515,0,JP0BqEE4Fj
11,MS,medium,0,32.2643,0,JP0BqEE4Fj
11,MS,hard,0,20.4977,0,JP0BqEE4Fj
12,MS,easy,0,16.6028,0,JP0BqEE4Fj
12,MS,medium,0,25.0182,0,JP0BqEE4Fj
12,MS,hard,0,16.7184,0,JP0BqEE4Fj
13,MS,easy,0,14.2156,0,JP0BqEE4Fj
13,MS,medium,0,28.5522,0,JP0BqEE4Fj
13,MS,hard,0,21.7875,0,JP0BqEE4Fj
14,MS,easy,0,10.7583,0,JP0BqEE4Fj
14,MS,medium,0,24.5522,0,JP0BqEE4Fj
14,MS,hard,0,29.8052,0,JP0BqEE4Fj
15,MS,easy,0,16.6906,0,JP0BqEE4Fj
15,MS,medium,0,33.2781,0,JP0BqEE4Fj
15,MS,hard,0,18.1651,0,JP0BqEE4Fj
16,MS,easy,0,13.7836,0,JP0BqEE4Fj
16,MS,medium,0,18.5867,0,JP0BqEE4Fj
16,MS,hard,0,29.5226,0,JP0BqEE4Fj
1,MS,easy,3,9.4988,1,ctfjWeomyR
1,MS,medium,3,18.776,0.6,ctfjWeomyR
1,MS,hard,4,11.231,0.5714285714285714,ctfjWeomyR
2,MS,easy,3,8.0993,1,ctfjWeomyR
2,MS,medium,4,17.364,0.8,ctfjWeomyR
2,MS,hard,2,9.0982,0.2857142857142857,ctfjWeomyR
3,MS,easy,3,8.9654,1,ctfjWeomyR
3,MS,medium,4,29.5655,0.8,ctfjWeomyR
3,MS,hard,3,9.7978,0.42857142857142855,ctfjWeomyR
4,MS,easy,3,11.5322,1,ctfjWeomyR
4,MS,medium,4,19.5635,0.8,ctfjWeomyR
4,MS,hard,4,11.398,0.5714285714285714,ctfjWeomyR
5,MS,easy,0,8.1649,0,ctfjWeomyR
5,MS,medium,5,14.2318,1,ctfjWeomyR
5,MS,hard,4,15.5329,0.5714285714285714,ctfjWeomyR
6,MS,easy,3,8.9649,1,ctfjWeomyR
6,MS,medium,4,19.9645,0.8,ctfjWeomyR
6,MS,hard,4,12.298,0.5714285714285714,ctfjWeomyR
7,MS,easy,0,2.4667,0,ctfjWeomyR
7,MS,medium,5,15.6976,1,ctfjWeomyR
7,MS,hard,2,10.1315,0.2857142857142857,ctfjWeomyR
8,MS,easy,3,7.432,1,ctfjWeomyR
8,MS,medium,4,16.1324,0.8,ctfjWeomyR
8,MS,hard,2,9.3988,0.2857142857142857,ctfjWeomyR
9,MS,easy,3,8.0662,1,ctfjWeomyR
9,MS,medium,3,24.9652,0.6,ctfjWeomyR
9,MS,hard,5,11.7992,0.7142857142857143,ctfjWeomyR
10,MS,easy,3,7.7653,1,ctfjWeomyR
10,MS,medium,5,16.6642,1,ctfjWeomyR
10,MS,hard,2,7.7667,0.2857142857142857,ctfjWeomyR
11,MS,easy,3,8.4318,1,ctfjWeomyR
11,MS,medium,5,20.7979,1,ctfjWeomyR
11,MS,hard,4,12.9309,0.5714285714285714,ctfjWeomyR
12,MS,easy,3,8.666,1,ctfjWeomyR
12,MS,medium,2,16.3802,0.4,ctfjWeomyR
12,MS,hard,4,15.2977,0.5714285714285714,ctfjWeomyR
13,MS,easy,3,8.1988,1,ctfjWeomyR
13,MS,medium,4,16.698,0.8,ctfjWeomyR
13,MS,hard,5,13.9987,0.7142857142857143,ctfjWeomyR
14,MS,easy,3,7.5985,1,ctfjWeomyR
14,MS,medium,3,16.2322,0.6,ctfjWeomyR
14,MS,hard,1,6.3309,0.14285714285714285,ctfjWeomyR
15,MS,easy,3,12.5329,1,ctfjWeomyR
15,MS,medium,4,11.6977,0.8,ctfjWeomyR
15,MS,hard,3,10.0332,0.42857142857142855,ctfjWeomyR
16,MS,easy,3,6.9657,1,ctfjWeomyR
16,MS,medium,4,14.8305,0.8,ctfjWeomyR
16,MS,hard,4,12.798400000000001,0.5714285714285714,ctfjWeomyR
1,MS,easy,3,17.8332,1,eJJDMz958g
1,MS,medium,5,32.8308,1,eJJDMz958g
1,MS,hard,4,15.6496,0.5714285714285714,eJJDMz958g
2,MS,easy,3,16.2327,1,eJJDMz958g
2,MS,medium,4,21.1325,0.8,eJJDMz958g
2,MS,hard,4,15.1485,0.5714285714285714,eJJDMz958g
3,MS,easy,3,11.8336,1,eJJDMz958g
3,MS,medium,3,25.016,0.6,eJJDMz958g
3,MS,hard,5,28.8987,0.7142857142857143,eJJDMz958g
4,MS,easy,3,16.9826,1,eJJDMz958g
4,MS,medium,2,31.917,0.4,eJJDMz958g
4,MS,hard,4,18.7987,0.5714285714285714,eJJDMz958g
5,MS,easy,3,22.3986,1,eJJDMz958g
5,MS,medium,3,19.7991,0.6,eJJDMz958g
5,MS,hard,4,31.5825,0.5714285714285714,eJJDMz958g
6,MS,easy,3,10.1825,1,eJJDMz958g
6,MS,medium,4,32.8167,0.8,eJJDMz958g
6,MS,hard,4,17.7327,0.5714285714285714,eJJDMz958g
7,MS,easy,3,13.0007,1,eJJDMz958g
7,MS,medium,5,28.4838,1,eJJDMz958g
7,MS,hard,4,35.3988,0.5714285714285714,eJJDMz958g
8,MS,easy,3,15.0664,1,eJJDMz958g
8,MS,medium,2,48.4504,0.4,eJJDMz958g
8,MS,hard,5,52.1827,0.7142857142857143,eJJDMz958g
9,MS,easy,3,9.9173,1,eJJDMz958g
9,MS,medium,3,40.8834,0.6,eJJDMz958g
9,MS,hard,2,15.0991,0.2857142857142857,eJJDMz958g
10,MS,easy,3,14.7329,1,eJJDMz958g
10,MS,medium,4,20.3471,0.8,eJJDMz958g
10,MS,hard,3,31.7155,0.42857142857142855,eJJDMz958g
11,MS,easy,3,16.8846,1,eJJDMz958g
11,MS,medium,4,17.3822,0.8,eJJDMz958g
11,MS,hard,4,27.8146,0.5714285714285714,eJJDMz958g
12,MS,easy,3,13.9168,1,eJJDMz958g
12,MS,medium,5,25.1161,1,eJJDMz958g
12,MS,hard,5,31.5003,0.7142857142857143,eJJDMz958g
13,MS,easy,3,15.8331,1,eJJDMz958g
13,MS,medium,4,25.9484,0.8,eJJDMz958g
13,MS,hard,6,27.0661,0.8571428571428571,eJJDMz958g
14,MS,easy,3,14.4663,1,eJJDMz958g
14,MS,medium,5,31.4173,1,eJJDMz958g
14,MS,hard,5,25.1825,0.7142857142857143,eJJDMz958g
15,MS,easy,3,14.199,1,eJJDMz958g
15,MS,medium,3,29.3498,0.6,eJJDMz958g
15,MS,hard,4,21.3826,0.5714285714285714,eJJDMz958g
16,MS,easy,3,12.8494,1,eJJDMz958g
16,MS,medium,4,39.3822,0.8,eJJDMz958g
16,MS,hard,4,35.2984,0.5714285714285714,eJJDMz958g
1,MS,easy,3,9.749,1,vI3wi8YxaP
1,MS,medium,5,23.718,1,vI3wi8YxaP
1,MS,hard,4,11.782,0.5714285714285714,vI3wi8YxaP
