correctAns,key,is_correct,rt,task,level,trial,id,pool
right,right,1,5.0181,MR,hard,8,zMSGYZOzxF,pool34
left,right,0,12.8418,MR,hard,9,zMSGYZOzxF,pool34
right,right,1,5.5375,MR,hard,10,zMSGYZOzxF,pool34
right,right,1,5.5079,MR,hard,11,zMSGYZOzxF,pool34
left,left,1,10.3412,MR,hard,12,zMSGYZOzxF,pool34
right,left,0,5.7693,MR,hard,13,zMSGYZOzxF,pool34
right,left,0,13.8162,MR,hard,14,zMSGYZOzxF,pool34
right,right,1,10.5143,MR,hard,15,zMSGYZOzxF,pool34
left,left,1,11.0143,MR,hard,16,zMSGYZOzxF,pool34
left,left,1,9.5824,MR,easy,1,FgaXoRhEpQ,pool34
right,right,1,7.1111,MR,easy,2,FgaXoRhEpQ,pool34
right,right,1,3.8693,MR,easy,3,FgaXoRhEpQ,pool34
right,right,1,5.4022,MR,easy,4,FgaXoRhEpQ,pool34
right,right,1,5.5522,MR,easy,5,FgaXoRhEpQ,pool34
right,right,1,3.973,MR,easy,6,FgaXoRhEpQ,pool34
right,right,1,9.134,MR,easy,7,FgaXoRhEpQ,pool34
right,right,1,7.0037,MR,easy,8,FgaXoRhEpQ,pool34
left,left,1,14.8101,MR,easy,9,FgaXoRhEpQ,pool34
right,right,1,3.8917,MR,easy,10,FgaXoRhEpQ,pool34
right,right,1,7.2084,MR,easy,11,FgaXoRhEpQ,pool34
left,left,1,4.9953,MR,easy,12,FgaXoRhEpQ,pool34
left,left,1,4.1875,MR,easy,13,FgaXoRhEpQ,pool34
left,left,1,7.5035,MR,easy,14,FgaXoRhEpQ,pool34
right,right,1,6.2201,MR,easy,15,FgaXoRhEpQ,pool34
right,right,1,3.9858,MR,easy,16,FgaXoRhEpQ,pool34
right,right,1,14.6435,MR,medium,1,FgaXoRhEpQ,pool34
right,right,1,9.6767,MR,medium,2,FgaXoRhEpQ,pool34
left,left,1,7.4855,MR,medium,3,FgaXoRhEpQ,pool34
left,left,1,4.8021,MR,medium,4,FgaXoRhEpQ,pool34
right,right,1,3.6529,MR,medium,5,FgaXoRhEpQ,pool34
left,left,1,4.7737,MR,medium,6,FgaXoRhEpQ,pool34
right,right,1,3.1521,MR,medium,7,FgaXoRhEpQ,pool34
right,right,1,6.8735,MR,medium,8,FgaXoRhEpQ,pool34
right,right,1,7.5102,MR,medium,9,FgaXoRhEpQ,pool34
left,left,1,8.2463,MR,medium,10,FgaXoRhEpQ,pool34
left,left,1,11.3384,MR,medium,11,FgaXoRhEpQ,pool34
right,right,1,15.706,MR,medium,12,FgaXoRhEpQ,pool34
right,right,1,5.3589,MR,medium,13,FgaXoRhEpQ,pool34
left,right,0,5.4922,MR,medium,14,FgaXoRhEpQ,pool34
right,right,1,10.5521,MR,medium,15,FgaXoRhEpQ,pool34
right,right,1,11.9521,MR,medium,16,FgaXoRhEpQ,pool34
right,right,1,16.6174,MR,hard,1,FgaXoRhEpQ,pool34
left,left,1,47.6255,MR,hard,2,FgaXoRhEpQ,pool34
left,left,1,20.2508,MR,hard,3,FgaXoRhEpQ,pool34
left,left,1,7.9841,MR,hard,4,FgaXoRhEpQ,pool34
left,left,1,45.7409,MR,hard,5,FgaXoRhEpQ,pool34
left,left,1,33.8417,MR,hard,6,FgaXoRhEpQ,pool34
right,right,1,10.1009,MR,hard,7,FgaXoRhEpQ,pool34
right,right,1,19.6037,MR,hard,8,FgaXoRhEpQ,pool34
left,right,0,37.9337,MR,hard,9,FgaXoRhEpQ,pool34
right,left,0,40.1014,MR,hard,10,FgaXoRhEpQ,pool34
right,left,0,11.1198,MR,hard,11,FgaXoRhEpQ,pool34
right,right,1,17.7049,MR,hard,12,FgaXoRhEpQ,pool34
right,right,1,18.6617,MR,hard,13,FgaXoRhEpQ,pool34
left,left,1,21.5836,MR,hard,14,FgaXoRhEpQ,pool34
left,left,1,18.3842,MR,hard,15,FgaXoRhEpQ,pool34
left,left,1,30.3592,MR,hard,16,FgaXoRhEpQ,pool34
left,right,0,2.2395,MR,easy,1,V4epNAqh9h,pool34
left,right,0,1.1523,MR,easy,2,V4epNAqh9h,pool34
right,right,1,1.0861,MR,easy,3,V4epNAqh9h,pool34
left,right,0,1.4259,MR,easy,4,V4epNAqh9h,pool34
left,right,0,1.1548,MR,easy,5,V4epNAqh9h,pool34
left,right,0,1.308,MR,easy,6,V4epNAqh9h,pool34
left,right,0,2.1187,MR,easy,7,V4epNAqh9h,pool34
left,left,1,1.434,MR,easy,8,V4epNAqh9h,pool34
left,right,0,2.8097,MR,easy,9,V4epNAqh9h,pool34
right,right,1,1.3264,MR,easy,10,V4epNAqh9h,pool34
right,left,0,2.0995,MR,easy,11,V4epNAqh9h,pool34
left,left,1,1.786,MR,easy,12,V4epNAqh9h,pool34
right,right,1,1.6374,MR,easy,13,V4epNAqh9h,pool34
left,right,0,1.9871,MR,easy,14,V4epNAqh9h,pool34
left,right,0,1.3614,MR,easy,15,V4epNAqh9h,pool34
left,right,0,1.1352,MR,easy,16,V4epNAqh9h,pool34
left,left,1,4.8017,MR,medium,1,V4epNAqh9h,pool34
left,right,0,1.1205,MR,medium,2,V4epNAqh9h,pool34
right,right,1,3.1226,MR,medium,3,V4epNAqh9h,pool34
right,right,1,2.0622,MR,medium,4,V4epNAqh9h,pool34
right,left,0,1.2755,MR,medium,5,V4epNAqh9h,pool34
right,right,1,1.8358,MR,medium,6,V4epNAqh9h,pool34
right,left,0,2.309,MR,medium,7,V4epNAqh9h,pool34
left,right,0,2.2418,MR,medium,8,V4epNAqh9h,pool34
left,right,0,2.1242,MR,medium,9,V4epNAqh9h,pool34
left,left,1,1.7876,MR,medium,10,V4epNAqh9h,pool34
right,left,0,1.3361,MR,medium,11,V4epNAqh9h,pool34
left,right,0,2.5519,MR,medium,12,V4epNAqh9h,pool34
right,right,1,1.5514,MR,medium,13,V4epNAqh9h,pool34
right,left,0,1.9861,MR,medium,14,V4epNAqh9h,pool34
right,left,0,2.551,MR,medium,15,V4epNAqh9h,pool34
right,left,0,1.4928,MR,medium,16,V4epNAqh9h,pool34
left,left,1,2.7161,MR,hard,1,V4epNAqh9h,pool34
left,right,0,2.2208,MR,hard,2,V4epNAqh9h,pool34
right,right,1,2.4452,MR,hard,3,V4epNAqh9h,pool34
right,right,1,4.0404,MR,hard,4,V4epNAqh9h,pool34
left,right,0,1.4626,MR,hard,5,V4epNAqh9h,pool34
right,right,1,2.2667,MR,hard,6,V4epNAqh9h,pool34
left,left,1,2.7245,MR,hard,7,V4epNAqh9h,pool34
left,left,1,2.6337,MR,hard,8,V4epNAqh9h,pool34
right,right,1,4.3584,MR,hard,9,V4epNAqh9h,pool34
left,right,0,3.007,MR,hard,10,V4epNAqh9h,pool34
left,right,0,1.9265,MR,hard,11,V4epNAqh9h,pool34
right,right,1,3.0542,MR,hard,12,V4epNAqh9h,pool34
left,right,0,2.1173,MR,hard,13,V4epNAqh9h,pool34
left,left,1,2.9717,MR,hard,14,V4epNAqh9h,pool34
right,right,1,2.8513,MR,hard,15,V4epNAqh9h,pool34
left,left,1,1.989,MR,hard,16,V4epNAqh9h,pool34
right,right,1,2.2369,MR,easy,1,7s1EYKyluI,pool34
left,right,0,2.8348,MR,easy,2,7s1EYKyluI,pool34
right,right,1,1.4559,MR,easy,3,7s1EYKyluI,pool34
left,left,1,3.251,MR,easy,4,7s1EYKyluI,pool34
right,right,1,1.7013,MR,easy,5,7s1EYKyluI,pool34
left,right,0,1.5188,MR,easy,6,7s1EYKyluI,pool34
right,right,1,2.4177,MR,easy,7,7s1EYKyluI,pool34
left,right,0,1.2674,MR,easy,8,7s1EYKyluI,pool34
left,right,0,1.234,MR,easy,9,7s1EYKyluI,pool34
left,left,1,1.3408,MR,easy,10,7s1EYKyluI,pool34
right,right,1,1.8512,MR,easy,11,7s1EYKyluI,pool34
left,right,0,1.5344,MR,easy,12,7s1EYKyluI,pool34
left,left,1,1.439,MR,easy,13,7s1EYKyluI,pool34
left,right,0,1.0527,MR,easy,14,7s1EYKyluI,pool34
left,right,0,1.5177,MR,easy,15,7s1EYKyluI,pool34
right,left,0,1.403,MR,easy,16,7s1EYKyluI,pool34
right,right,1,4.0365,MR,medium,1,7s1EYKyluI,pool34
left,left,1,1.2843,MR,medium,2,7s1EYKyluI,pool34
right,left,0,1.337,MR,medium,3,7s1EYKyluI,pool34
right,left,0,1.9506,MR,medium,4,7s1EYKyluI,pool34
left,left,1,1.1175,MR,medium,5,7s1EYKyluI,pool34
right,right,1,1.2187,MR,medium,6,7s1EYKyluI,pool34
right,right,1,1.701,MR,medium,7,7s1EYKyluI,pool34
right,left,0,1.8675,MR,medium,8,7s1EYKyluI,pool34
left,right,0,1.2676,MR,medium,9,7s1EYKyluI,pool34
left,right,0,1.8177,MR,medium,10,7s1EYKyluI,pool34
left,right,0,1.1341,MR,medium,11,7s1EYKyluI,pool34
left,left,1,1.1507,MR,medium,12,7s1EYKyluI,pool34
left,right,0,1.2342,MR,medium,13,7s1EYKyluI,pool34
right,right,1,1.1908,MR,medium,14,7s1EYKyluI,pool34
right,right,1,1.3176,MR,medium,15,7s1EYKyluI,pool34
left,left,1,1.1415,MR,medium,16,7s1EYKyluI,pool34
right,left,0,3.2338,MR,hard,1,7s1EYKyluI,pool34
left,left,1,1.2881,MR,hard,2,7s1EYKyluI,pool34
left,left,1,1.2068,MR,hard,3,7s1EYKyluI,pool34
right,right,1,1.0412,MR,hard,4,7s1EYKyluI,pool34
right,left,0,2.4716,MR,hard,5,7s1EYKyluI,pool34
left,right,0,1.5705,MR,hard,6,7s1EYKyluI,pool34
left,left,1,2.2844,MR,hard,7,7s1EYKyluI,pool34
right,right,1,1.1009,MR,hard,8,7s1EYKyluI,pool34
left,left,1,1.0512,MR,hard,9,7s1EYKyluI,pool34
right,left,0,2.4843,MR,hard,10,7s1EYKyluI,pool34
right,right,1,1.7061,MR,hard,11,7s1EYKyluI,pool34
right,left,0,1.6417,MR,hard,12,7s1EYKyluI,pool34
right,right,1,2.7348,MR,hard,13,7s1EYKyluI,pool34
left,right,0,7.3848,MR,hard,14,7s1EYKyluI,pool34
left,left,1,1.6512,MR,hard,15,7s1EYKyluI,pool34
left,left,1,2.4178,MR,hard,16,7s1EYKyluI,pool34
left,right,0,3.1405,MR,easy,1,GxpGXkXK8v,pool34
right,right,1,2.6941,MR,easy,2,GxpGXkXK8v,pool34
right,right,1,0.854,MR,easy,3,GxpGXkXK8v,pool34
left,right,0,0.9343,MR,easy,4,GxpGXkXK8v,pool34
right,right,1,1.031,MR,easy,5,GxpGXkXK8v,pool34
left,left,1,2.6585,MR,easy,6,GxpGXkXK8v,pool34
left,right,0,1.6048,MR,easy,7,GxpGXkXK8v,pool34
left,right,0,2.7192,MR,easy,8,GxpGXkXK8v,pool34
right,right,1,3.5041,MR,easy,9,GxpGXkXK8v,pool34
right,right,1,2.0253,MR,easy,10,GxpGXkXK8v,pool34
left,right,0,1.1251,MR,easy,11,GxpGXkXK8v,pool34
right,right,1,0.8116,MR,easy,12,GxpGXkXK8v,pool34
left,right,0,2.3539,MR,easy,13,GxpGXkXK8v,pool34
left,left,1,1.8338,MR,easy,14,GxpGXkXK8v,pool34
right,right,1,2.0752,MR,easy,15,GxpGXkXK8v,pool34
right,right,1,0.9221,MR,easy,16,GxpGXkXK8v,pool34
left,right,0,1.851,MR,medium,1,GxpGXkXK8v,pool34
left,right,0,0.7608,MR,medium,2,GxpGXkXK8v,pool34
left,right,0,0.8677,MR,medium,3,GxpGXkXK8v,pool34
left,right,0,0.7175,MR,medium,4,GxpGXkXK8v,pool34
left,right,0,0.5542,MR,medium,5,GxpGXkXK8v,pool34
left,right,0,0.7749,MR,medium,6,GxpGXkXK8v,pool34
left,right,0,1.1254,MR,medium,7,GxpGXkXK8v,pool34
left,right,0,0.5692,MR,medium,8,GxpGXkXK8v,pool34
left,right,0,0.5755,MR,medium,9,GxpGXkXK8v,pool34
left,right,0,0.943,MR,medium,10,GxpGXkXK8v,pool34
right,right,1,0.7284,MR,medium,11,GxpGXkXK8v,pool34
right,right,1,1.0336,MR,medium,12,GxpGXkXK8v,pool34
left,right,0,0.5259,MR,medium,13,GxpGXkXK8v,pool34
right,right,1,0.6529,MR,medium,14,GxpGXkXK8v,pool34
left,right,0,1.525,MR,medium,15,GxpGXkXK8v,pool34
left,right,0,1.3447,MR,medium,16,GxpGXkXK8v,pool34
left,right,0,4.3006,MR,hard,1,GxpGXkXK8v,pool34
right,right,1,2.0496,MR,hard,2,GxpGXkXK8v,pool34
right,right,1,3.2427,MR,hard,3,GxpGXkXK8v,pool34
right,right,1,1.1916,MR,hard,4,GxpGXkXK8v,pool34
left,right,0,1.7714,MR,hard,5,GxpGXkXK8v,pool34
right,left,0,1.0182,MR,hard,6,GxpGXkXK8v,pool34
left,right,0,2.5335,MR,hard,7,GxpGXkXK8v,pool34
left,right,0,1.0875,MR,hard,8,GxpGXkXK8v,pool34
left,right,0,1.1892,MR,hard,9,GxpGXkXK8v,pool34
right,left,0,1.1246,MR,hard,10,GxpGXkXK8v,pool34
left,right,0,1.7012,MR,hard,11,GxpGXkXK8v,pool34
left,right,0,1.2913,MR,hard,12,GxpGXkXK8v,pool34
left,right,0,2.2675,MR,hard,13,GxpGXkXK8v,pool34
right,right,1,2.2504,MR,hard,14,GxpGXkXK8v,pool34
left,right,0,1.9251,MR,hard,15,GxpGXkXK8v,pool34
right,right,1,1.9421,MR,hard,16,GxpGXkXK8v,pool34
left,left,1,5.2562,MR,easy,1,W98TU3XJxb,pool34
right,right,1,8.3945,MR,easy,2,W98TU3XJxb,pool34
right,right,1,4.7222,MR,easy,3,W98TU3XJxb,pool34
right,right,1,5.7838,MR,easy,4,W98TU3XJxb,pool34
right,right,1,5.2493,MR,easy,5,W98TU3XJxb,pool34
right,left,0,3.3317,MR,easy,6,W98TU3XJxb,pool34
left,left,1,6.6286,MR,easy,7,W98TU3XJxb,pool34
left,left,1,4.4839,MR,easy,8,W98TU3XJxb,pool34
right,right,1,4.3499,MR,easy,9,W98TU3XJxb,pool34
right,right,1,3.0243,MR,easy,10,W98TU3XJxb,pool34
right,right,1,2.9807,MR,easy,11,W98TU3XJxb,pool34
right,right,1,3.7532,MR,easy,12,W98TU3XJxb,pool34
right,right,1,7.4821,MR,easy,13,W98TU3XJxb,pool34
right,right,1,2.5591,MR,easy,14,W98TU3XJxb,pool34
left,left,1,2.6951,MR,easy,15,W98TU3XJxb,pool34
right,right,1,3.4949,MR,easy,16,W98TU3XJxb,pool34
left,left,1,6.4576,MR,medium,1,W98TU3XJxb,pool34
left,left,1,2.9233,MR,medium,2,W98TU3XJxb,pool34
right,right,1,5.4548,MR,medium,3,W98TU3XJxb,pool34
right,right,1,3.8519,MR,medium,4,W98TU3XJxb,pool34
left,left,1,7.2194,MR,medium,5,W98TU3XJxb,pool34
right,right,1,9.5119,MR,medium,6,W98TU3XJxb,pool34
left,left,1,5.4514,MR,medium,7,W98TU3XJxb,pool34
left,left,1,4.0209,MR,medium,8,W98TU3XJxb,pool34
right,right,1,28.4155,MR,medium,9,W98TU3XJxb,pool34
right,right,1,6.6165,MR,medium,10,W98TU3XJxb,pool34
left,left,1,5.8912,MR,medium,11,W98TU3XJxb,pool34
right,right,1,5.1191,MR,medium,12,W98TU3XJxb,pool34
left,left,1,5.4831,MR,medium,13,W98TU3XJxb,pool34
left,left,1,6.3133,MR,medium,14,W98TU3XJxb,pool34
right,right,1,4.547,MR,medium,15,W98TU3XJxb,pool34
left,right,0,5.0502,MR,medium,16,W98TU3XJxb,pool34
left,left,1,6.0423,MR,hard,1,W98TU3XJxb,pool34
left,right,0,12.8326,MR,hard,2,W98TU3XJxb,pool34
left,right,0,4.7267,MR,hard,3,W98TU3XJxb,pool34
right,left,0,4.9507,MR,hard,4,W98TU3XJxb,pool34
right,right,1,6.7872,MR,hard,5,W98TU3XJxb,pool34
right,right,1,7.147,MR,hard,6,W98TU3XJxb,pool34
right,right,1,5.4503,MR,hard,7,W98TU3XJxb,pool34
right,left,0,4.6191,MR,hard,8,W98TU3XJxb,pool34
left,left,1,5.5853,MR,hard,9,W98TU3XJxb,pool34
right,left,0,6.3516,MR,hard,10,W98TU3XJxb,pool34
left,left,1,4.6768,MR,hard,11,W98TU3XJxb,pool34
right,right,1,4.9565,MR,hard,12,W98TU3XJxb,pool34
left,right,0,4.0968,MR,hard,13,W98TU3XJxb,pool34
left,right,0,5.8711,MR,hard,14,W98TU3XJxb,pool34
right,right,1,4.4594,MR,hard,15,W98TU3XJxb,pool34
right,left,0,4.8106,MR,hard,16,W98TU3XJxb,pool34
right,right,1,5.6336,MR,easy,1,yWB1eDgHxE,pool34
right,right,1,3.5474,MR,easy,2,yWB1eDgHxE,pool34
left,right,0,8.3508,MR,easy,3,yWB1eDgHxE,pool34
right,right,1,6.959,MR,easy,4,yWB1eDgHxE,pool34
right,right,1,4.0596,MR,easy,5,yWB1eDgHxE,pool34
right,right,1,3.7843,MR,easy,6,yWB1eDgHxE,pool34
left,right,0,12.1721,MR,easy,7,yWB1eDgHxE,pool34
right,right,1,4.0373,MR,easy,8,yWB1eDgHxE,pool34
left,right,0,4.1404,MR,easy,9,yWB1eDgHxE,pool34
right,right,1,4.3039,MR,easy,10,yWB1eDgHxE,pool34
left,right,0,6.8224,MR,easy,11,yWB1eDgHxE,pool34
right,right,1,3.2875,MR,easy,12,yWB1eDgHxE,pool34
left,right,0,3.3877,MR,easy,13,yWB1eDgHxE,pool34
right,right,1,4.1578,MR,easy,14,yWB1eDgHxE,pool34
right,right,1,8.1405,MR,easy,15,yWB1eDgHxE,pool34
right,right,1,4.4544,MR,easy,16,yWB1eDgHxE,pool34
left,right,0,8.4682,MR,medium,1,yWB1eDgHxE,pool34
right,right,1,3.936,MR,medium,2,yWB1eDgHxE,pool34
right,right,1,5.2142,MR,medium,3,yWB1eDgHxE,pool34
right,right,1,5.2389,MR,medium,4,yWB1eDgHxE,pool34
left,right,0,4.3206,MR,medium,5,yWB1eDgHxE,pool34
left,right,0,5.0404,MR,medium,6,yWB1eDgHxE,pool34
right,right,1,5.722,MR,medium,7,yWB1eDgHxE,pool34
right,right,1,4.5211,MR,medium,8,yWB1eDgHxE,pool34
right,right,1,3.6702,MR,medium,9,yWB1eDgHxE,pool34
left,right,0,5.5086,MR,medium,10,yWB1eDgHxE,pool34
right,right,1,3.4443,MR,medium,11,yWB1eDgHxE,pool34
left,right,0,3.3816,MR,medium,12,yWB1eDgHxE,pool34
left,right,0,5.2383,MR,medium,13,yWB1eDgHxE,pool34
left,right,0,11.0453,MR,medium,14,yWB1eDgHxE,pool34
right,right,1,4.9489,MR,medium,15,yWB1eDgHxE,pool34
left,right,0,4.6727,MR,medium,16,yWB1eDgHxE,pool34
right,right,1,3.9005,MR,hard,1,yWB1eDgHxE,pool34
left,right,0,8.9487,MR,hard,2,yWB1eDgHxE,pool34
left,right,0,5.6594,MR,hard,3,yWB1eDgHxE,pool34
right,right,1,3.9216,MR,hard,4,yWB1eDgHxE,pool34
right,right,1,17.2064,MR,hard,5,yWB1eDgHxE,pool34
right,left,0,9.4596,MR,hard,6,yWB1eDgHxE,pool34
right,right,1,5.6936,MR,hard,7,yWB1eDgHxE,pool34
left,right,0,5.6071,MR,hard,8,yWB1eDgHxE,pool34
left,right,0,7.3226,MR,hard,9,yWB1eDgHxE,pool34
right,right,1,4.018,MR,hard,10,yWB1eDgHxE,pool34
left,right,0,8.407,MR,hard,11,yWB1eDgHxE,pool34
left,right,0,2.9534,MR,hard,12,yWB1eDgHxE,pool34
left,right,0,4.3537,MR,hard,13,yWB1eDgHxE,pool34
left,right,0,4.5879,MR,hard,14,yWB1eDgHxE,pool34
right,right,1,2.9528,MR,hard,15,yWB1eDgHxE,pool34
right,right,1,2.6692,MR,hard,16,yWB1eDgHxE,pool34
left,left,1,3.9537,MR,easy,1,cdCa7qlKqK,pool34
right,right,1,6.2278,MR,easy,2,cdCa7qlKqK,pool34
right,right,1,4.7042,MR,easy,3,cdCa7qlKqK,pool34
left,right,0,5.8074,MR,easy,4,cdCa7qlKqK,pool34
left,right,0,4.6795,MR,easy,5,cdCa7qlKqK,pool34
right,right,1,5.9995,MR,easy,6,cdCa7qlKqK,pool34
left,left,1,5.8554,MR,easy,7,cdCa7qlKqK,pool34
left,left,1,5.9609,MR,easy,8,cdCa7qlKqK,pool34
right,right,1,4.258,MR,easy,9,cdCa7qlKqK,pool34
left,left,1,1.7102,MR,easy,10,cdCa7qlKqK,pool34
left,left,1,4.4246,MR,easy,11,cdCa7qlKqK,pool34
left,left,1,3.9587,MR,easy,12,cdCa7qlKqK,pool34
left,left,1,5.7558,MR,easy,13,cdCa7qlKqK,pool34
left,right,0,4.6014,MR,easy,14,cdCa7qlKqK,pool34
right,right,1,6.4337,MR,easy,15,cdCa7qlKqK,pool34
right,right,1,4.9157,MR,easy,16,cdCa7qlKqK,pool34
right,right,1,3.465,MR,medium,1,cdCa7qlKqK,pool34
right,right,1,4.5985,MR,medium,2,cdCa7qlKqK,pool34
left,right,0,3.3652,MR,medium,3,cdCa7qlKqK,pool34
left,right,0,2.5998,MR,medium,4,cdCa7qlKqK,pool34
right,right,1,4.7598,MR,medium,5,cdCa7qlKqK,pool34
left,right,0,6.8017,MR,medium,6,cdCa7qlKqK,pool34
left,right,0,3.2716,MR,medium,7,cdCa7qlKqK,pool34
right,right,1,3.6209,MR,medium,8,cdCa7qlKqK,pool34
left,left,1,5.6745,MR,medium,9,cdCa7qlKqK,pool34
right,right,1,5.7583,MR,medium,10,cdCa7qlKqK,pool34
left,left,1,4.9793,MR,medium,11,cdCa7qlKqK,pool34
right,right,1,4.6311,MR,medium,12,cdCa7qlKqK,pool34
right,right,1,6.0887,MR,medium,13,cdCa7qlKqK,pool34
left,right,0,8.4181,MR,medium,14,cdCa7qlKqK,pool34
right,right,1,8.4478,MR,medium,15,cdCa7qlKqK,pool34
right,right,1,6.9441,MR,medium,16,cdCa7qlKqK,pool34
right,right,1,6.9595,MR,hard,1,cdCa7qlKqK,pool34
right,left,0,5.6792,MR,hard,2,cdCa7qlKqK,pool34
left,left,1,5.6163,MR,hard,3,cdCa7qlKqK,pool34
right,right,1,7.6118,MR,hard,4,cdCa7qlKqK,pool34
right,left,0,12.2312,MR,hard,5,cdCa7qlKqK,pool34
left,right,0,6.3873,MR,hard,6,cdCa7qlKqK,pool34
right,right,1,12.1841,MR,hard,7,cdCa7qlKqK,pool34
left,left,1,12.1505,MR,hard,8,cdCa7qlKqK,pool34
left,left,1,10.9693,MR,hard,9,cdCa7qlKqK,pool34
left,left,1,8.7334,MR,hard,10,cdCa7qlKqK,pool34
left,left,1,8.4139,MR,hard,11,cdCa7qlKqK,pool34
right,left,0,9.1273,MR,hard,12,cdCa7qlKqK,pool34
left,left,1,7.4497,MR,hard,13,cdCa7qlKqK,pool34
right,right,1,5.2291,MR,hard,14,cdCa7qlKqK,pool34
left,right,0,12.0387,MR,hard,15,cdCa7qlKqK,pool34
right,left,0,6.571,MR,hard,16,cdCa7qlKqK,pool34
left,right,0,2.394,MR,easy,1,0dkwUmCwzJ,pool34
right,left,0,5.3267,MR,easy,2,0dkwUmCwzJ,pool34
right,left,0,1.8216,MR,easy,3,0dkwUmCwzJ,pool34
right,left,0,1.2988,MR,easy,4,0dkwUmCwzJ,pool34
right,left,0,1.1414,MR,easy,5,0dkwUmCwzJ,pool34
right,right,1,3.7315,MR,easy,6,0dkwUmCwzJ,pool34
right,right,1,3.2698,MR,easy,7,0dkwUmCwzJ,pool34
left,right,0,2.8183,MR,easy,8,0dkwUmCwzJ,pool34
left,right,0,1.6027,MR,easy,9,0dkwUmCwzJ,pool34
right,right,1,2.2755,MR,easy,10,0dkwUmCwzJ,pool34
left,right,0,0.9116,MR,easy,11,0dkwUmCwzJ,pool34
right,right,1,0.7097,MR,easy,12,0dkwUmCwzJ,pool34
left,right,0,0.5714,MR,easy,13,0dkwUmCwzJ,pool34
right,right,1,1.8485,MR,easy,14,0dkwUmCwzJ,pool34
left,right,0,0.5877,MR,easy,15,0dkwUmCwzJ,pool34
left,right,0,0.4664,MR,easy,16,0dkwUmCwzJ,pool34
left,right,0,5.3589,MR,medium,1,0dkwUmCwzJ,pool34
right,right,1,9.3998,MR,medium,2,0dkwUmCwzJ,pool34
right,right,1,4.4272,MR,medium,3,0dkwUmCwzJ,pool34
right,left,0,2.1829,MR,medium,4,0dkwUmCwzJ,pool34
left,right,0,3.4893,MR,medium,5,0dkwUmCwzJ,pool34
left,right,0,5.4615,MR,medium,6,0dkwUmCwzJ,pool34
left,left,1,2.8361,MR,medium,7,0dkwUmCwzJ,pool34
right,left,0,6.939,MR,medium,8,0dkwUmCwzJ,pool34
left,left,1,6.9049,MR,medium,9,0dkwUmCwzJ,pool34
left,right,0,1.5533,MR,medium,10,0dkwUmCwzJ,pool34
right,right,1,7.2393,MR,medium,11,0dkwUmCwzJ,pool34
left,right,0,2.1603,MR,medium,12,0dkwUmCwzJ,pool34
right,left,0,1.2829,MR,medium,13,0dkwUmCwzJ,pool34
right,right,1,3.2619,MR,medium,14,0dkwUmCwzJ,pool34
left,right,0,3.086,MR,medium,15,0dkwUmCwzJ,pool34
left,right,0,6.5588,MR,medium,16,0dkwUmCwzJ,pool34
right,left,0,5.2165,MR,hard,1,0dkwUmCwzJ,pool34
left,left,1,3.2169,MR,hard,2,0dkwUmCwzJ,pool34
right,right,1,1.0544,MR,hard,3,0dkwUmCwzJ,pool34
left,left,1,2.2123,MR,hard,4,0dkwUmCwzJ,pool34
left,right,0,1.488,MR,hard,5,0dkwUmCwzJ,pool34
right,left,0,1.6162,MR,hard,6,0dkwUmCwzJ,pool34
right,left,0,1.4203,MR,hard,7,0dkwUmCwzJ,pool34
right,left,0,1.4667,MR,hard,8,0dkwUmCwzJ,pool34
right,left,0,0.8931,MR,hard,9,0dkwUmCwzJ,pool34
right,left,0,2.1919,MR,hard,10,0dkwUmCwzJ,pool34
left,left,1,1.8163,MR,hard,11,0dkwUmCwzJ,pool34
right,right,1,3.3757,MR,hard,12,0dkwUmCwzJ,pool34
left,left,1,1.5279,MR,hard,13,0dkwUmCwzJ,pool34
left,right,0,1.1732,MR,hard,14,0dkwUmCwzJ,pool34
right,left,0,1.3181,MR,hard,15,0dkwUmCwzJ,pool34
right,right,1,1.1674,MR,hard,16,0dkwUmCwzJ,pool34
left,right,0,2.858,MR,easy,1,h3qLkF1oCE,pool34
right,right,1,6.0832,MR,easy,2,h3qLkF1oCE,pool34
right,left,0,2.9887,MR,easy,3,h3qLkF1oCE,pool34
right,left,0,1.9205,MR,easy,4,h3qLkF1oCE,pool34
left,left,1,1.5852,MR,easy,5,h3qLkF1oCE,pool34
left,right,0,2.7694,MR,easy,6,h3qLkF1oCE,pool34
left,right,0,2.032,MR,easy,7,h3qLkF1oCE,pool34
left,right,0,1.2868,MR,easy,8,h3qLkF1oCE,pool34
right,right,1,1.3347,MR,easy,9,h3qLkF1oCE,pool34
right,right,1,3.1729,MR,easy,10,h3qLkF1oCE,pool34
right,left,0,2.3849,MR,easy,11,h3qLkF1oCE,pool34
left,left,1,4.3671,MR,easy,12,h3qLkF1oCE,pool34
left,left,1,1.4031,MR,easy,13,h3qLkF1oCE,pool34
right,left,0,0.7848,MR,easy,14,h3qLkF1oCE,pool34
left,right,0,1.5015,MR,easy,15,h3qLkF1oCE,pool34
right,left,0,1.3923,MR,easy,16,h3qLkF1oCE,pool34
right,right,1,3.9297,MR,medium,1,h3qLkF1oCE,pool34
right,right,1,1.6862,MR,medium,2,h3qLkF1oCE,pool34
left,right,0,1.4526,MR,medium,3,h3qLkF1oCE,pool34
left,right,0,2.9348,MR,medium,4,h3qLkF1oCE,pool34
