task,level,id,scale,score
ST,medium,dBrkfcNWsa,PE,61
ST,medium,dBrkfcNWsa,EF,85
ST,medium,dBrkfcNWsa,FR,80
MS,medium,dBrkfcNWsa,ME,55
MS,medium,dBrkfcNWsa,PH,10
MS,medium,dBrkfcNWsa,TI,50
MS,medium,dBrkfcNWsa,PE,10
MS,medium,dBrkfcNWsa,EF,65
MS,medium,dBrkfcNWsa,FR,69
MR,hard,dBrkfcNWsa,ME,90
MR,hard,dBrkfcNWsa,PH,9
MR,hard,dBrkfcNWsa,TI,10
MR,hard,dBrkfcNWsa,PE,81
MR,hard,dBrkfcNWsa,EF,90
MR,hard,dBrkfcNWsa,FR,70
MS,hard,dBrkfcNWsa,ME,82
MS,hard,dBrkfcNWsa,PH,12
MS,hard,dBrkfcNWsa,TI,65
MS,hard,dBrkfcNWsa,PE,60
MS,hard,dBrkfcNWsa,EF,75
MS,hard,dBrkfcNWsa,FR,75
MR,easy,dBrkfcNWsa,ME,89
MR,easy,dBrkfcNWsa,PH,6
MR,easy,dBrkfcNWsa,TI,42
MR,easy,dBrkfcNWsa,PE,72
MR,easy,dBrkfcNWsa,EF,80
MR,easy,dBrkfcNWsa,FR,60
ST,easy,dBrkfcNWsa,ME,30
ST,easy,dBrkfcNWsa,PH,8
ST,easy,dBrkfcNWsa,TI,41
ST,easy,dBrkfcNWsa,PE,11
ST,easy,dBrkfcNWsa,EF,60
ST,easy,dBrkfcNWsa,FR,54
MR,medium,dBrkfcNWsa,ME,80
MR,medium,dBrkfcNWsa,PH,3
MR,medium,dBrkfcNWsa,TI,32
MR,medium,dBrkfcNWsa,PE,67
MR,medium,dBrkfcNWsa,EF,85
MR,medium,dBrkfcNWsa,FR,64
MS,easy,dBrkfcNWsa,ME,49
MS,easy,dBrkfcNWsa,PH,6
MS,easy,dBrkfcNWsa,TI,14
MS,easy,dBrkfcNWsa,PE,11
MS,easy,dBrkfcNWsa,EF,43
MS,easy,dBrkfcNWsa,FR,54
ST,hard,dBrkfcNWsa,ME,75
ST,hard,dBrkfcNWsa,PH,1
ST,hard,dBrkfcNWsa,TI,83
ST,hard,dBrkfcNWsa,PE,30
ST,hard,dBrkfcNWsa,EF,62
ST,hard,dBrkfcNWsa,FR,56
ST,easy,VLeNMXjDPG,ME,15
ST,easy,VLeNMXjDPG,PH,5
ST,easy,VLeNMXjDPG,TI,15
ST,easy,VLeNMXjDPG,PE,5
ST,easy,VLeNMXjDPG,EF,20
ST,easy,VLeNMXjDPG,FR,5
MS,easy,VLeNMXjDPG,ME,50
MS,easy,VLeNMXjDPG,PH,20
MS,easy,VLeNMXjDPG,TI,40
MS,easy,VLeNMXjDPG,PE,5
MS,easy,VLeNMXjDPG,EF,45
MS,easy,VLeNMXjDPG,FR,45
ST,medium,VLeNMXjDPG,ME,35
ST,medium,VLeNMXjDPG,PH,40
ST,medium,VLeNMXjDPG,TI,55
ST,medium,VLeNMXjDPG,PE,35
ST,medium,VLeNMXjDPG,EF,65
ST,medium,VLeNMXjDPG,FR,50
MR,easy,VLeNMXjDPG,ME,55
MR,easy,VLeNMXjDPG,PH,40
MR,easy,VLeNMXjDPG,TI,5
MR,easy,VLeNMXjDPG,PE,40
MR,easy,VLeNMXjDPG,EF,65
MR,easy,VLeNMXjDPG,FR,65
MR,medium,VLeNMXjDPG,ME,60
MR,medium,VLeNMXjDPG,PH,50
MR,medium,VLeNMXjDPG,TI,5
MR,medium,VLeNMXjDPG,PE,50
MR,medium,VLeNMXjDPG,EF,65
MR,medium,VLeNMXjDPG,FR,65
MR,hard,VLeNMXjDPG,ME,65
MR,hard,VLeNMXjDPG,PH,65
MR,hard,VLeNMXjDPG,TI,5
MR,hard,VLeNMXjDPG,PE,50
MR,hard,VLeNMXjDPG,EF,65
MR,hard,VLeNMXjDPG,FR,75
MS,hard,VLeNMXjDPG,ME,70
MS,hard,VLeNMXjDPG,PH,50
MS,hard,VLeNMXjDPG,TI,80
MS,hard,VLeNMXjDPG,PE,65
MS,hard,VLeNMXjDPG,EF,75
MS,hard,VLeNMXjDPG,FR,65
MS,medium,VLeNMXjDPG,ME,40
MS,medium,VLeNMXjDPG,PH,25
MS,medium,VLeNMXjDPG,TI,50
MS,medium,VLeNMXjDPG,PE,15
MS,medium,VLeNMXjDPG,EF,50
MS,medium,VLeNMXjDPG,FR,45
ST,hard,VLeNMXjDPG,ME,50
ST,hard,VLeNMXjDPG,PH,25
ST,hard,VLeNMXjDPG,TI,75
ST,hard,VLeNMXjDPG,PE,50
ST,hard,VLeNMXjDPG,EF,50
ST,hard,VLeNMXjDPG,FR,40
MS,easy,qUOF6OZDRD,ME,30
MS,easy,qUOF6OZDRD,PH,5
MS,easy,qUOF6OZDRD,TI,30
MS,easy,qUOF6OZDRD,PE,15
MS,easy,qUOF6OZDRD,EF,35
MS,easy,qUOF6OZDRD,FR,30
ST,easy,qUOF6OZDRD,ME,35
ST,easy,qUOF6OZDRD,PH,5
ST,easy,qUOF6OZDRD,TI,55
ST,easy,qUOF6OZDRD,PE,5
ST,easy,qUOF6OZDRD,EF,35
ST,easy,qUOF6OZDRD,FR,15
MS,medium,qUOF6OZDRD,ME,60
MS,medium,qUOF6OZDRD,PH,10
MS,medium,qUOF6OZDRD,TI,50
MS,medium,qUOF6OZDRD,PE,35
MS,medium,qUOF6OZDRD,EF,75
MS,medium,qUOF6OZDRD,FR,55
ST,hard,qUOF6OZDRD,ME,76
ST,hard,qUOF6OZDRD,PH,10
ST,hard,qUOF6OZDRD,TI,75
ST,hard,qUOF6OZDRD,PE,40
ST,hard,qUOF6OZDRD,EF,75
ST,hard,qUOF6OZDRD,FR,50
MS,hard,qUOF6OZDRD,ME,65
MS,hard,qUOF6OZDRD,PH,5
MS,hard,qUOF6OZDRD,TI,80
MS,hard,qUOF6OZDRD,PE,55
MS,hard,qUOF6OZDRD,EF,85
MS,hard,qUOF6OZDRD,FR,60
MR,easy,qUOF6OZDRD,ME,80
MR,easy,qUOF6OZDRD,PH,5
MR,easy,qUOF6OZDRD,TI,25
MR,easy,qUOF6OZDRD,PE,65
MR,easy,qUOF6OZDRD,EF,65
MR,easy,qUOF6OZDRD,FR,70
MR,medium,qUOF6OZDRD,ME,70
MR,medium,qUOF6OZDRD,PH,10
MR,medium,qUOF6OZDRD,TI,30
MR,medium,qUOF6OZDRD,PE,69
MR,medium,qUOF6OZDRD,EF,60
MR,medium,qUOF6OZDRD,FR,74
ST,medium,qUOF6OZDRD,ME,50
ST,medium,qUOF6OZDRD,PH,10
ST,medium,qUOF6OZDRD,TI,70
ST,medium,qUOF6OZDRD,PE,20
ST,medium,qUOF6OZDRD,EF,59
ST,medium,qUOF6OZDRD,FR,55
MR,hard,qUOF6OZDRD,ME,65
MR,hard,qUOF6OZDRD,PH,6
MR,hard,qUOF6OZDRD,TI,30
MR,hard,qUOF6OZDRD,PE,65
MR,hard,qUOF6OZDRD,EF,75
MR,hard,qUOF6OZDRD,FR,65
MS,hard,JP0BqEE4Fj,ME,90
MS,hard,JP0BqEE4Fj,PH,19
MS,hard,JP0BqEE4Fj,TI,99
MS,hard,JP0BqEE4Fj,PE,60
MS,hard,JP0BqEE4Fj,EF,95
MS,hard,JP0BqEE4Fj,FR,70
MR,medium,JP0BqEE4Fj,ME,60
MR,medium,JP0BqEE4Fj,PH,2
MR,medium,JP0BqEE4Fj,TI,10
MR,medium,JP0BqEE4Fj,PE,50
MR,medium,JP0BqEE4Fj,EF,85
MR,medium,JP0BqEE4Fj,FR,29
ST,hard,JP0BqEE4Fj,ME,74
ST,hard,JP0BqEE4Fj,PH,3
ST,hard,JP0BqEE4Fj,TI,100
ST,hard,JP0BqEE4Fj,PE,51
ST,hard,JP0BqEE4Fj,EF,79
ST,hard,JP0BqEE4Fj,FR,20
MR,easy,JP0BqEE4Fj,ME,74
MR,easy,JP0BqEE4Fj,PH,6
MR,easy,JP0BqEE4Fj,TI,10
MR,easy,JP0BqEE4Fj,PE,50
MR,easy,JP0BqEE4Fj,EF,86
MR,easy,JP0BqEE4Fj,FR,13
ST,easy,JP0BqEE4Fj,ME,31
ST,easy,JP0BqEE4Fj,PH,9
ST,easy,JP0BqEE4Fj,TI,11
ST,easy,JP0BqEE4Fj,PE,5
ST,easy,JP0BqEE4Fj,EF,15
ST,easy,JP0BqEE4Fj,FR,2
MS,easy,JP0BqEE4Fj,ME,17
MS,easy,JP0BqEE4Fj,PH,1
MS,easy,JP0BqEE4Fj,TI,0
MS,easy,JP0BqEE4Fj,PE,0
MS,easy,JP0BqEE4Fj,EF,21
MS,easy,JP0BqEE4Fj,FR,0
ST,medium,JP0BqEE4Fj,ME,73
ST,medium,JP0BqEE4Fj,PH,1
ST,medium,JP0BqEE4Fj,TI,50
ST,medium,JP0BqEE4Fj,PE,35
ST,medium,JP0BqEE4Fj,EF,49
ST,medium,JP0BqEE4Fj,FR,10
MS,medium,JP0BqEE4Fj,ME,77
MS,medium,JP0BqEE4Fj,PH,4
MS,medium,JP0BqEE4Fj,TI,64
MS,medium,JP0BqEE4Fj,PE,13
MS,medium,JP0BqEE4Fj,EF,70
MS,medium,JP0BqEE4Fj,FR,14
MR,hard,JP0BqEE4Fj,ME,49
MR,hard,JP0BqEE4Fj,PH,9
MR,hard,JP0BqEE4Fj,TI,1
MR,hard,JP0BqEE4Fj,PE,29
MR,hard,JP0BqEE4Fj,EF,86
MR,hard,JP0BqEE4Fj,FR,5
MR,easy,ctfjWeomyR,ME,75
MR,easy,ctfjWeomyR,PH,20
MR,easy,ctfjWeomyR,TI,19
MR,easy,ctfjWeomyR,PE,56
MR,easy,ctfjWeomyR,EF,75
MR,easy,ctfjWeomyR,FR,70
ST,medium,ctfjWeomyR,ME,60
ST,medium,ctfjWeomyR,PH,30
ST,medium,ctfjWeomyR,TI,40
ST,medium,ctfjWeomyR,PE,40
ST,medium,ctfjWeomyR,EF,69
ST,medium,ctfjWeomyR,FR,29
MS,hard,ctfjWeomyR,ME,70
MS,hard,ctfjWeomyR,PH,25
MS,hard,ctfjWeomyR,TI,50
MS,hard,ctfjWeomyR,PE,61
MS,hard,ctfjWeomyR,EF,65
MS,hard,ctfjWeomyR,FR,38
ST,easy,ctfjWeomyR,ME,35
ST,easy,ctfjWeomyR,PH,24
ST,easy,ctfjWeomyR,TI,15
ST,easy,ctfjWeomyR,PE,10
ST,easy,ctfjWeomyR,EF,40
ST,easy,ctfjWeomyR,FR,20
MR,medium,ctfjWeomyR,ME,45
MR,medium,ctfjWeomyR,PH,30
MR,medium,ctfjWeomyR,TI,20
MR,medium,ctfjWeomyR,PE,45
MR,medium,ctfjWeomyR,EF,50
MR,medium,ctfjWeomyR,FR,31
MR,hard,ctfjWeomyR,ME,71
MR,hard,ctfjWeomyR,PH,40
MR,hard,ctfjWeomyR,TI,25
MR,hard,ctfjWeomyR,PE,55
MR,hard,ctfjWeomyR,EF,71
MR,hard,ctfjWeomyR,FR,41
MS,easy,ctfjWeomyR,ME,25
MS,easy,ctfjWeomyR,PH,20
MS,easy,ctfjWeomyR,TI,11
MS,easy,ctfjWeomyR,PE,19
MS,easy,ctfjWeomyR,EF,30
MS,easy,ctfjWeomyR,FR,10
MS,medium,ctfjWeomyR,ME,65
MS,medium,ctfjWeomyR,PH,25
MS,medium,ctfjWeomyR,TI,50
MS,medium,ctfjWeomyR,PE,55
MS,medium,ctfjWeomyR,EF,60
MS,medium,ctfjWeomyR,FR,32
ST,hard,ctfjWeomyR,ME,59
ST,hard,ctfjWeomyR,PH,35
ST,hard,ctfjWeomyR,TI,74
ST,hard,ctfjWeomyR,PE,53
ST,hard,ctfjWeomyR,EF,58
ST,hard,ctfjWeomyR,FR,51
ST,easy,eJJDMz958g,ME,30
ST,easy,eJJDMz958g,PH,30
ST,easy,eJJDMz958g,TI,55
ST,easy,eJJDMz958g,PE,0
ST,easy,eJJDMz958g,EF,50
ST,easy,eJJDMz958g,FR,23
MR,easy,eJJDMz958g,ME,33
MR,easy,eJJDMz958g,PH,36
MR,easy,eJJDMz958g,TI,45
MR,easy,eJJDMz958g,PE,24
MR,easy,eJJDMz958g,EF,55
MR,easy,eJJDMz958g,FR,55
MS,hard,eJJDMz958g,ME,71
MS,hard,eJJDMz958g,PH,65
MS,hard,eJJDMz958g,TI,81
MS,hard,eJJDMz958g,PE,36
MS,hard,eJJDMz958g,EF,73
MS,hard,eJJDMz958g,FR,83
MR,medium,eJJDMz958g,ME,47
MR,medium,eJJDMz958g,PH,47
MR,medium,eJJDMz958g,TI,46
MR,medium,eJJDMz958g,PE,18
MR,medium,eJJDMz958g,EF,63
MR,medium,eJJDMz958g,FR,42
MR,hard,eJJDMz958g,ME,58
MR,hard,eJJDMz958g,PH,51
MR,hard,eJJDMz958g,TI,47
MR,hard,eJJDMz958g,PE,22
MR,hard,eJJDMz958g,EF,60
MR,hard,eJJDMz958g,FR,49
MS,medium,eJJDMz958g,ME,63
MS,medium,eJJDMz958g,PH,54
MS,medium,eJJDMz958g,TI,52
MS,medium,eJJDMz958g,PE,18
MS,medium,eJJDMz958g,EF,62
MS,medium,eJJDMz958g,FR,55
MS,easy,eJJDMz958g,ME,34
MS,easy,eJJDMz958g,PH,70
MS,easy,eJJDMz958g,TI,13
MS,easy,eJJDMz958g,PE,0
MS,easy,eJJDMz958g,EF,43
MS,easy,eJJDMz958g,FR,32
ST,medium,eJJDMz958g,ME,55
ST,medium,eJJDMz958g,PH,63
ST,medium,eJJDMz958g,TI,90
ST,medium,eJJDMz958g,PE,7
ST,medium,eJJDMz958g,EF,63
ST,medium,eJJDMz958g,FR,44
ST,hard,eJJDMz958g,ME,74
ST,hard,eJJDMz958g,PH,31
ST,hard,eJJDMz958g,TI,99
ST,hard,eJJDMz958g,PE,50
ST,hard,eJJDMz958g,EF,74
ST,hard,eJJDMz958g,FR,68
ST,medium,vI3wi8YxaP,ME,65
ST,medium,vI3wi8YxaP,PH,0
ST,medium,vI3wi8YxaP,TI,84
ST,medium,vI3wi8YxaP,PE,50
ST,medium,vI3wi8YxaP,EF,55
ST,medium,vI3wi8YxaP,FR,65
ST,hard,vI3wi8YxaP,ME,70
ST,hard,vI3wi8YxaP,PH,0
ST,hard,vI3wi8YxaP,TI,90
ST,hard,vI3wi8YxaP,PE,75
ST,hard,vI3wi8YxaP,EF,60
ST,hard,vI3wi8YxaP,FR,80
MR,medium,vI3wi8YxaP,ME,50
MR,medium,vI3wi8YxaP,PH,0
MR,medium,vI3wi8YxaP,TI,0
MR,medium,vI3wi8YxaP,PE,10
MR,medium,vI3wi8YxaP,EF,50
MR,medium,vI3wi8YxaP,FR,0
MS,easy,vI3wi8YxaP,ME,10
MS,easy,vI3wi8YxaP,PH,0
MS,easy,vI3wi8YxaP,TI,10
MS,easy,vI3wi8YxaP,PE,5
MS,easy,vI3wi8YxaP,EF,5
MS,easy,vI3wi8YxaP,FR,5
MR,hard,vI3wi8YxaP,ME,70
MR,hard,vI3wi8YxaP,PH,0
MR,hard,vI3wi8YxaP,TI,0
MR,hard,vI3wi8YxaP,PE,15
MR,hard,vI3wi8YxaP,EF,60
MR,hard,vI3wi8YxaP,FR,10
MS,hard,vI3wi8YxaP,ME,85
MS,hard,vI3wi8YxaP,PH,0
MS,hard,vI3wi8YxaP,TI,95
MS,hard,vI3wi8YxaP,PE,45
MS,hard,vI3wi8YxaP,EF,80
MS,hard,vI3wi8YxaP,FR,80
MS,medium,vI3wi8YxaP,ME,60
MS,medium,vI3wi8YxaP,PH,0
MS,medium,vI3wi8YxaP,TI,60
MS,medium,vI3wi8YxaP,PE,35
MS,medium,vI3wi8YxaP,EF,60
MS,medium,vI3wi8YxaP,FR,45
MR,easy,vI3wi8YxaP,ME,15
MR,easy,vI3wi8YxaP,PH,0
MR,easy,vI3wi8YxaP,TI,0
MR,easy,vI3wi8YxaP,PE,10
MR,easy,vI3wi8YxaP,EF,20
MR,easy,vI3wi8YxaP,FR,5
ST,easy,vI3wi8YxaP,ME,5
ST,easy,vI3wi8YxaP,PH,0
ST,easy,vI3wi8YxaP,TI,5
ST,easy,vI3wi8YxaP,PE,5
ST,easy,vI3wi8YxaP,EF,5
ST,easy,vI3wi8YxaP,FR,5
MR,easy,bKUxTtubP9,ME,81
MR,easy,bKUxTtubP9,PH,80
MR,easy,bKUxTtubP9,TI,31
MR,easy,bKUxTtubP9,PE,16
MR,easy,bKUxTtubP9,EF,90
MR,easy,bKUxTtubP9,FR,49
MR,hard,bKUxTtubP9,ME,80
MR,hard,bKUxTtubP9,PH,60
MR,hard,bKUxTtubP9,TI,25
MR,hard,bKUxTtubP9,PE,35
MR,hard,bKUxTtubP9,EF,95
MR,hard,bKUxTtubP9,FR,85
MR,medium,bKUxTtubP9,ME,65
MR,medium,bKUxTtubP9,PH,50
MR,medium,bKUxTtubP9,TI,15
MR,medium,bKUxTtubP9,PE,20
MR,medium,bKUxTtubP9,EF,90
MR,medium,bKUxTtubP9,FR,90
ST,easy,bKUxTtubP9,ME,20
ST,easy,bKUxTtubP9,PH,10
ST,easy,bKUxTtubP9,TI,10
ST,easy,bKUxTtubP9,PE,0
ST,easy,bKUxTtubP9,EF,80
ST,easy,bKUxTtubP9,FR,5
MS,hard,bKUxTtubP9,ME,95
MS,hard,bKUxTtubP9,PH,79
MS,hard,bKUxTtubP9,TI,95
MS,hard,bKUxTtubP9,PE,50
MS,hard,bKUxTtubP9,EF,100
MS,hard,bKUxTtubP9,FR,55
MS,easy,bKUxTtubP9,ME,35
MS,easy,bKUxTtubP9,PH,35
MS,easy,bKUxTtubP9,TI,15
MS,easy,bKUxTtubP9,PE,5
MS,easy,bKUxTtubP9,EF,85
MS,easy,bKUxTtubP9,FR,25
MS,medium,bKUxTtubP9,ME,70
MS,medium,bKUxTtubP9,PH,75
MS,medium,bKUxTtubP9,TI,84
MS,medium,bKUxTtubP9,PE,50
MS,medium,bKUxTtubP9,EF,95
MS,medium,bKUxTtubP9,FR,50
ST,hard,bKUxTtubP9,ME,100
ST,hard,bKUxTtubP9,PH,80
ST,hard,bKUxTtubP9,TI,99
ST,hard,bKUxTtubP9,PE,45
ST,hard,bKUxTtubP9,EF,94
ST,hard,bKUxTtubP9,FR,84
ST,medium,bKUxTtubP9,ME,65
ST,medium,bKUxTtubP9,PH,55
ST,medium,bKUxTtubP9,TI,65
ST,medium,bKUxTtubP9,PE,40
ST,medium,bKUxTtubP9,EF,95
ST,medium,bKUxTtubP9,FR,60
MR,hard,8eLeJBm5SV,ME,95
MR,hard,8eLeJBm5SV,PH,5
MR,hard,8eLeJBm5SV,TI,10
MR,hard,8eLeJBm5SV,PE,75
MR,hard,8eLeJBm5SV,EF,90
MR,hard,8eLeJBm5SV,FR,71
MS,medium,8eLeJBm5SV,ME,69
MS,medium,8eLeJBm5SV,PH,10
MS,medium,8eLeJBm5SV,TI,70
MS,medium,8eLeJBm5SV,PE,35
MS,medium,8eLeJBm5SV,EF,65
MS,medium,8eLeJBm5SV,FR,55
ST,easy,8eLeJBm5SV,ME,50
ST,easy,8eLeJBm5SV,PH,10
ST,easy,8eLeJBm5SV,TI,45
ST,easy,8eLeJBm5SV,PE,35
ST,easy,8eLeJBm5SV,EF,61
ST,easy,8eLeJBm5SV,FR,50
MS,hard,8eLeJBm5SV,ME,95
MS,hard,8eLeJBm5SV,PH,10
MS,hard,8eLeJBm5SV,TI,80
MS,hard,8eLeJBm5SV,PE,94
MS,hard,8eLeJBm5SV,EF,85
MS,hard,8eLeJBm5SV,FR,85
MS,easy,8eLeJBm5SV,ME,44
MS,easy,8eLeJBm5SV,PH,6
MS,easy,8eLeJBm5SV,TI,35
MS,easy,8eLeJBm5SV,PE,44
MS,easy,8eLeJBm5SV,EF,56
MS,easy,8eLeJBm5SV,FR,56
ST,medium,8eLeJBm5SV,ME,66
ST,medium,8eLeJBm5SV,PH,5
ST,medium,8eLeJBm5SV,TI,69
ST,medium,8eLeJBm5SV,PE,70
ST,medium,8eLeJBm5SV,EF,69
ST,medium,8eLeJBm5SV,FR,78
MR,medium,8eLeJBm5SV,ME,60
MR,medium,8eLeJBm5SV,PH,5
MR,medium,8eLeJBm5SV,TI,30
MR,medium,8eLeJBm5SV,PE,35
MR,medium,8eLeJBm5SV,EF,80
MR,medium,8eLeJBm5SV,FR,99
ST,hard,8eLeJBm5SV,ME,89
ST,hard,8eLeJBm5SV,PH,4
ST,hard,8eLeJBm5SV,TI,96
ST,hard,8eLeJBm5SV,PE,95
ST,hard,8eLeJBm5SV,EF,90
ST,hard,8eLeJBm5SV,FR,100
MR,easy,8eLeJBm5SV,ME,65
MR,easy,8eLeJBm5SV,PH,2
MR,easy,8eLeJBm5SV,TI,30
MR,easy,8eLeJBm5SV,PE,26
MR,easy,8eLeJBm5SV,EF,86
MR,easy,8eLeJBm5SV,FR,81
ST,easy,FfPm6QztsA,ME,75
ST,easy,FfPm6QztsA,PH,20
ST,easy,FfPm6QztsA,TI,65
ST,easy,FfPm6QztsA,PE,10
ST,easy,FfPm6QztsA,EF,70
ST,easy,FfPm6QztsA,FR,10
MS,medium,FfPm6QztsA,ME,91
MS,medium,FfPm6QztsA,PH,35
MS,medium,FfPm6QztsA,TI,95
MS,medium,FfPm6QztsA,PE,30
MS,medium,FfPm6QztsA,EF,95
MS,medium,FfPm6QztsA,FR,60
MS,easy,FfPm6QztsA,ME,74
MS,easy,FfPm6QztsA,PH,15
MS,easy,FfPm6QztsA,TI,50
MS,easy,FfPm6QztsA,PE,5
MS,easy,FfPm6QztsA,EF,60
MS,easy,FfPm6QztsA,FR,15
MR,hard,FfPm6QztsA,ME,80
MR,hard,FfPm6QztsA,PH,15
MR,hard,FfPm6QztsA,TI,30
MR,hard,FfPm6QztsA,PE,20
MR,hard,FfPm6QztsA,EF,80
MR,hard,FfPm6QztsA,FR,15
MR,medium,FfPm6QztsA,ME,85
MR,medium,FfPm6QztsA,PH,15
MR,medium,FfPm6QztsA,TI,24
MR,medium,FfPm6QztsA,PE,20
MR,medium,FfPm6QztsA,EF,80
MR,medium,FfPm6QztsA,FR,20
ST,hard,FfPm6QztsA,ME,85
ST,hard,FfPm6QztsA,PH,15
ST,hard,FfPm6QztsA,TI,90
ST,hard,FfPm6QztsA,PE,80
ST,hard,FfPm6QztsA,EF,90
ST,hard,FfPm6QztsA,FR,20
MR,easy,FfPm6QztsA,ME,80
MR,easy,FfPm6QztsA,PH,15
MR,easy,FfPm6QztsA,TI,20
MR,easy,FfPm6QztsA,PE,20
MR,easy,FfPm6QztsA,EF,79
MR,easy,FfPm6QztsA,FR,10
MS,hard,FfPm6QztsA,ME,90
MS,hard,FfPm6QztsA,PH,10
MS,hard,FfPm6QztsA,TI,85
MS,hard,FfPm6QztsA,PE,79
MS,hard,FfPm6QztsA,EF,90
MS,hard,FfPm6QztsA,FR,20
ST,medium,FfPm6QztsA,ME,85
ST,medium,FfPm6QztsA,PH,9
ST,medium,FfPm6QztsA,TI,85
ST,medium,FfPm6QztsA,PE,30
ST,medium,FfPm6QztsA,EF,85
ST,medium,FfPm6QztsA,FR,15
MS,easy,kdi0TDNbL6,ME,11
MS,easy,kdi0TDNbL6,PH,9
MS,easy,kdi0TDNbL6,TI,0
MS,easy,kdi0TDNbL6,PE,0
MS,easy,kdi0TDNbL6,EF,15
MS,easy,kdi0TDNbL6,FR,6
ST,medium,kdi0TDNbL6,ME,20
ST,medium,kdi0TDNbL6,PH,65
ST,medium,kdi0TDNbL6,TI,100
ST,medium,kdi0TDNbL6,PE,49
ST,medium,kdi0TDNbL6,EF,80
ST,medium,kdi0TDNbL6,FR,40
MR,easy,kdi0TDNbL6,ME,81
MR,easy,kdi0TDNbL6,PH,35
MR,easy,kdi0TDNbL6,TI,2
MR,easy,kdi0TDNbL6,PE,32
MR,easy,kdi0TDNbL6,EF,46
MR,easy,kdi0TDNbL6,FR,4
MR,medium,kdi0TDNbL6,ME,79
MR,medium,kdi0TDNbL6,PH,13
MR,medium,kdi0TDNbL6,TI,0
MR,medium,kdi0TDNbL6,PE,44
MR,medium,kdi0TDNbL6,EF,80
MR,medium,kdi0TDNbL6,FR,6
MR,hard,kdi0TDNbL6,ME,79
MR,hard,kdi0TDNbL6,PH,33
MR,hard,kdi0TDNbL6,TI,30
MR,hard,kdi0TDNbL6,PE,50
MR,hard,kdi0TDNbL6,EF,80
MR,hard,kdi0TDNbL6,FR,18
MS,medium,kdi0TDNbL6,ME,81
MS,medium,kdi0TDNbL6,PH,37
MS,medium,kdi0TDNbL6,TI,99
MS,medium,kdi0TDNbL6,PE,53
MS,medium,kdi0TDNbL6,EF,88
MS,medium,kdi0TDNbL6,FR,58
ST,easy,kdi0TDNbL6,ME,41
ST,easy,kdi0TDNbL6,PH,23
ST,easy,kdi0TDNbL6,TI,58
ST,easy,kdi0TDNbL6,PE,0
ST,easy,kdi0TDNbL6,EF,63
ST,easy,kdi0TDNbL6,FR,8
MS,hard,kdi0TDNbL6,ME,78
MS,hard,kdi0TDNbL6,PH,43
MS,hard,kdi0TDNbL6,TI,100
MS,hard,kdi0TDNbL6,PE,56
MS,hard,kdi0TDNbL6,EF,88
MS,hard,kdi0TDNbL6,FR,25
ST,hard,kdi0TDNbL6,ME,89
ST,hard,kdi0TDNbL6,PH,66
ST,hard,kdi0TDNbL6,TI,100
ST,hard,kdi0TDNbL6,PE,75
ST,hard,kdi0TDNbL6,EF,93
ST,hard,kdi0TDNbL6,FR,29
MR,hard,f5NHoRoonR,ME,60
MR,hard,f5NHoRoonR,PH,3
MR,hard,f5NHoRoonR,TI,5
MR,hard,f5NHoRoonR,PE,70
MR,hard,f5NHoRoonR,EF,70
MR,hard,f5NHoRoonR,FR,15
MR,medium,f5NHoRoonR,ME,15
MR,medium,f5NHoRoonR,PH,0
MR,medium,f5NHoRoonR,TI,0
MR,medium,f5NHoRoonR,PE,25
MR,medium,f5NHoRoonR,EF,5
MR,medium,f5NHoRoonR,FR,5
MS,easy,f5NHoRoonR,ME,0
MS,easy,f5NHoRoonR,PH,0
MS,easy,f5NHoRoonR,TI,0
MS,easy,f5NHoRoonR,PE,0
MS,easy,f5NHoRoonR,EF,0
MS,easy,f5NHoRoonR,FR,0
ST,hard,f5NHoRoonR,ME,5
ST,hard,f5NHoRoonR,PH,0
ST,hard,f5NHoRoonR,TI,0
ST,hard,f5NHoRoonR,PE,95
ST,hard,f5NHoRoonR,EF,55
ST,hard,f5NHoRoonR,FR,95
MR,easy,f5NHoRoonR,ME,5
MR,easy,f5NHoRoonR,PH,0
MR,easy,f5NHoRoonR,TI,0
MR,easy,f5NHoRoonR,PE,15
MR,easy,f5NHoRoonR,EF,10
MR,easy,f5NHoRoonR,FR,5
ST,easy,f5NHoRoonR,ME,5
ST,easy,f5NHoRoonR,PH,0
ST,easy,f5NHoRoonR,TI,0
ST,easy,f5NHoRoonR,PE,0
ST,easy,f5NHoRoonR,EF,5
ST,easy,f5NHoRoonR,FR,5
MS,hard,f5NHoRoonR,ME,15
MS,hard,f5NHoRoonR,PH,0
MS,hard,f5NHoRoonR,TI,70
MS,hard,f5NHoRoonR,PE,50
MS,hard,f5NHoRoonR,EF,90
MS,hard,f5NHoRoonR,FR,75
ST,medium,f5NHoRoonR,ME,10
ST,medium,f5NHoRoonR,PH,0
ST,medium,f5NHoRoonR,TI,10
ST,medium,f5NHoRoonR,PE,55
ST,medium,f5NHoRoonR,EF,5
ST,medium,f5NHoRoonR,FR,20
MS,medium,f5NHoRoonR,ME,55
MS,medium,f5NHoRoonR,PH,0
MS,medium,f5NHoRoonR,TI,5
MS,medium,f5NHoRoonR,PE,45
MS,medium,f5NHoRoonR,EF,20
MS,medium,f5NHoRoonR,FR,35
MS,hard,2Rn7YC7ktN,ME,80
MS,hard,2Rn7YC7ktN,PH,65
MS,hard,2Rn7YC7ktN,TI,90
