trials,task,level,n,rt,acc,id,pool
12,MS,medium,4,22.2658,0.8,yVjHadDLmM,pool5
12,MS,hard,4,17.0832,0.5714285714285714,yVjHadDLmM,pool5
13,MS,easy,3,10.3496,1,yVjHadDLmM,pool5
13,MS,medium,4,14.2162,0.8,yVjHadDLmM,pool5
13,MS,hard,4,17.3661,0.5714285714285714,yVjHadDLmM,pool5
14,MS,easy,3,10.1994,1,yVjHadDLmM,pool5
14,MS,medium,5,17.3822,1,yVjHadDLmM,pool5
14,MS,hard,4,14.0495,0.5714285714285714,yVjHadDLmM,pool5
15,MS,easy,3,11.1331,1,yVjHadDLmM,pool5
15,MS,medium,5,21.9334,1,yVjHadDLmM,pool5
15,MS,hard,4,24.6328,0.5714285714285714,yVjHadDLmM,pool5
16,MS,easy,3,43.5661,1,yVjHadDLmM,pool5
16,MS,medium,3,22.1168,0.6,yVjHadDLmM,pool5
16,MS,hard,5,17.7829,0.7142857142857143,yVjHadDLmM,pool5
1,MS,easy,3,11.5319,1,Mh4D0deXmE,pool5
1,MS,medium,5,14.2807,1,Mh4D0deXmE,pool5
1,MS,hard,6,17.7966,0.8571428571428571,Mh4D0deXmE,pool5
2,MS,easy,3,9.5334,1,Mh4D0deXmE,pool5
2,MS,medium,5,15.1837,1,Mh4D0deXmE,pool5
2,MS,hard,5,19.4501,0.7142857142857143,Mh4D0deXmE,pool5
3,MS,easy,3,8.9001,1,Mh4D0deXmE,pool5
3,MS,medium,5,14.1839,1,Mh4D0deXmE,pool5
3,MS,hard,7,16.717,1,Mh4D0deXmE,pool5
4,MS,easy,3,8.8664,1,Mh4D0deXmE,pool5
4,MS,medium,5,15.1336,1,Mh4D0deXmE,pool5
4,MS,hard,7,38.5009,1,Mh4D0deXmE,pool5
5,MS,easy,3,8.6667,1,Mh4D0deXmE,pool5
5,MS,medium,5,16.5502,1,Mh4D0deXmE,pool5
5,MS,hard,5,22.1339,0.7142857142857143,Mh4D0deXmE,pool5
6,MS,easy,3,9.783,1,Mh4D0deXmE,pool5
6,MS,medium,5,15.6008,1,Mh4D0deXmE,pool5
6,MS,hard,4,11.4669,0.5714285714285714,Mh4D0deXmE,pool5
7,MS,easy,3,8.8169,1,Mh4D0deXmE,pool5
7,MS,medium,5,14.884,1,Mh4D0deXmE,pool5
7,MS,hard,7,22.1167,1,Mh4D0deXmE,pool5
8,MS,easy,3,10.2739,1,Mh4D0deXmE,pool5
8,MS,medium,5,12.0001,1,Mh4D0deXmE,pool5
8,MS,hard,7,21.0574,1,Mh4D0deXmE,pool5
9,MS,easy,3,8.2017,1,Mh4D0deXmE,pool5
9,MS,medium,5,12.6503,1,Mh4D0deXmE,pool5
9,MS,hard,5,14.166,0.7142857142857143,Mh4D0deXmE,pool5
10,MS,easy,3,8.6828,1,Mh4D0deXmE,pool5
10,MS,medium,5,11.8339,1,Mh4D0deXmE,pool5
10,MS,hard,3,20.7998,0.42857142857142855,Mh4D0deXmE,pool5
11,MS,easy,3,7.0931,1,Mh4D0deXmE,pool5
11,MS,medium,4,13.3667,0.8,Mh4D0deXmE,pool5
11,MS,hard,6,19.1657,0.8571428571428571,Mh4D0deXmE,pool5
12,MS,easy,3,8.1901,1,Mh4D0deXmE,pool5
12,MS,medium,5,13.2835,1,Mh4D0deXmE,pool5
12,MS,hard,6,15.9333,0.8571428571428571,Mh4D0deXmE,pool5
13,MS,easy,3,8.1832,1,Mh4D0deXmE,pool5
13,MS,medium,5,12.4838,1,Mh4D0deXmE,pool5
13,MS,hard,5,34.9907,0.7142857142857143,Mh4D0deXmE,pool5
14,MS,easy,3,7.3672,1,Mh4D0deXmE,pool5
14,MS,medium,5,12.0176,1,Mh4D0deXmE,pool5
14,MS,hard,6,14.5253,0.8571428571428571,Mh4D0deXmE,pool5
15,MS,easy,3,10.1354,1,Mh4D0deXmE,pool5
15,MS,medium,4,12.5171,0.8,Mh4D0deXmE,pool5
15,MS,hard,6,18.8431,0.8571428571428571,Mh4D0deXmE,pool5
16,MS,easy,3,9.7165,1,Mh4D0deXmE,pool5
16,MS,medium,4,14.6,0.8,Mh4D0deXmE,pool5
16,MS,hard,5,16.501,0.7142857142857143,Mh4D0deXmE,pool5
1,MS,easy,3,7.7278,1,4PjgFYmt2Z,pool5
1,MS,medium,5,11.4922,1,4PjgFYmt2Z,pool5
1,MS,hard,6,17.5552,0.8571428571428571,4PjgFYmt2Z,pool5
2,MS,easy,3,6.565,1,4PjgFYmt2Z,pool5
2,MS,medium,5,12.7959,1,4PjgFYmt2Z,pool5
2,MS,hard,7,14.9592,1,4PjgFYmt2Z,pool5
3,MS,easy,3,7.8633,1,4PjgFYmt2Z,pool5
3,MS,medium,5,12.061,1,4PjgFYmt2Z,pool5
3,MS,hard,6,17.5936,0.8571428571428571,4PjgFYmt2Z,pool5
4,MS,easy,3,7.7307,1,4PjgFYmt2Z,pool5
4,MS,medium,5,11.8646,1,4PjgFYmt2Z,pool5
4,MS,hard,7,17.6616,1,4PjgFYmt2Z,pool5
5,MS,easy,3,7.3639,1,4PjgFYmt2Z,pool5
5,MS,medium,5,13.3653,1,4PjgFYmt2Z,pool5
5,MS,hard,5,15.2596,0.7142857142857143,4PjgFYmt2Z,pool5
6,MS,easy,3,8.3956,1,4PjgFYmt2Z,pool5
6,MS,medium,5,12.1306,1,4PjgFYmt2Z,pool5
6,MS,hard,7,16.4952,1,4PjgFYmt2Z,pool5
7,MS,easy,3,8.4644,1,4PjgFYmt2Z,pool5
7,MS,medium,5,10.6279,1,4PjgFYmt2Z,pool5
7,MS,hard,6,13.2613,0.8571428571428571,4PjgFYmt2Z,pool5
8,MS,easy,3,11.7289,1,4PjgFYmt2Z,pool5
8,MS,medium,5,12.729,1,4PjgFYmt2Z,pool5
8,MS,hard,5,13.3619,0.7142857142857143,4PjgFYmt2Z,pool5
9,MS,easy,3,8.8644,1,4PjgFYmt2Z,pool5
9,MS,medium,5,10.7301,1,4PjgFYmt2Z,pool5
9,MS,hard,6,12.7944,0.8571428571428571,4PjgFYmt2Z,pool5
10,MS,easy,3,7.6975,1,4PjgFYmt2Z,pool5
10,MS,medium,5,13.9964,1,4PjgFYmt2Z,pool5
10,MS,hard,5,10.2294,0.7142857142857143,4PjgFYmt2Z,pool5
11,MS,easy,3,8.491,1,4PjgFYmt2Z,pool5
11,MS,medium,5,11.9307,1,4PjgFYmt2Z,pool5
11,MS,hard,6,13.1277,0.8571428571428571,4PjgFYmt2Z,pool5
12,MS,easy,2,30.462,0.6666666666666666,4PjgFYmt2Z,pool5
12,MS,medium,5,10.8299,1,4PjgFYmt2Z,pool5
12,MS,hard,5,12.2316,0.7142857142857143,4PjgFYmt2Z,pool5
13,MS,easy,3,8.9601,1,4PjgFYmt2Z,pool5
13,MS,medium,5,10.9301,1,4PjgFYmt2Z,pool5
13,MS,hard,5,11.3302,0.7142857142857143,4PjgFYmt2Z,pool5
14,MS,easy,3,8.4986,1,4PjgFYmt2Z,pool5
14,MS,medium,5,12.9963,1,4PjgFYmt2Z,pool5
14,MS,hard,4,13.796,0.5714285714285714,4PjgFYmt2Z,pool5
15,MS,easy,3,7.5316,1,4PjgFYmt2Z,pool5
15,MS,medium,5,12.2316,1,4PjgFYmt2Z,pool5
15,MS,hard,5,17.0276,0.7142857142857143,4PjgFYmt2Z,pool5
16,MS,easy,3,8.3299,1,4PjgFYmt2Z,pool5
16,MS,medium,5,13.2272,1,4PjgFYmt2Z,pool5
16,MS,hard,7,16.3939,1,4PjgFYmt2Z,pool5
1,MS,easy,3,11.3419,1,0a4DqEEKSb,pool5
1,MS,medium,4,15.8482,0.8,0a4DqEEKSb,pool5
1,MS,hard,4,16.1899,0.5714285714285714,0a4DqEEKSb,pool5
2,MS,easy,3,8.7293,1,0a4DqEEKSb,pool5
2,MS,medium,5,24.125,1,0a4DqEEKSb,pool5
2,MS,hard,4,19.342,0.5714285714285714,0a4DqEEKSb,pool5
3,MS,easy,2,7.5793,0.6666666666666666,0a4DqEEKSb,pool5
3,MS,medium,3,7.2296,0.6,0a4DqEEKSb,pool5
3,MS,hard,4,23.0564,0.5714285714285714,0a4DqEEKSb,pool5
4,MS,easy,3,9.9016,1,0a4DqEEKSb,pool5
4,MS,medium,4,15.2612,0.8,0a4DqEEKSb,pool5
4,MS,hard,4,16.1117,0.5714285714285714,0a4DqEEKSb,pool5
5,MS,easy,3,8.0509,1,0a4DqEEKSb,pool5
5,MS,medium,3,10.4954,0.6,0a4DqEEKSb,pool5
5,MS,hard,3,32.221,0.42857142857142855,0a4DqEEKSb,pool5
6,MS,easy,3,9.7117,1,0a4DqEEKSb,pool5
6,MS,medium,2,8.9632,0.4,0a4DqEEKSb,pool5
6,MS,hard,3,18.6099,0.42857142857142855,0a4DqEEKSb,pool5
7,MS,easy,3,13.3482,1,0a4DqEEKSb,pool5
7,MS,medium,2,15.4432,0.4,0a4DqEEKSb,pool5
7,MS,hard,4,17.8253,0.5714285714285714,0a4DqEEKSb,pool5
8,MS,easy,3,7.9966,1,0a4DqEEKSb,pool5
8,MS,medium,3,18.5761,0.6,0a4DqEEKSb,pool5
8,MS,hard,3,18.6952,0.42857142857142855,0a4DqEEKSb,pool5
9,MS,easy,0,21.6589,0,0a4DqEEKSb,pool5
9,MS,medium,3,12.5311,0.6,0a4DqEEKSb,pool5
9,MS,hard,3,22.2234,0.42857142857142855,0a4DqEEKSb,pool5
10,MS,easy,3,9.3459,1,0a4DqEEKSb,pool5
10,MS,medium,3,7.5789,0.6,0a4DqEEKSb,pool5
10,MS,hard,2,17.6042,0.2857142857142857,0a4DqEEKSb,pool5
11,MS,easy,2,7.8463,0.6666666666666666,0a4DqEEKSb,pool5
11,MS,medium,4,12.4943,0.8,0a4DqEEKSb,pool5
11,MS,hard,4,11.6492,0.5714285714285714,0a4DqEEKSb,pool5
12,MS,easy,2,8.1625,0.6666666666666666,0a4DqEEKSb,pool5
12,MS,medium,3,11.7356,0.6,0a4DqEEKSb,pool5
12,MS,hard,3,17.9071,0.42857142857142855,0a4DqEEKSb,pool5
13,MS,easy,3,8.3636,1,0a4DqEEKSb,pool5
13,MS,medium,4,22.0915,0.8,0a4DqEEKSb,pool5
13,MS,hard,5,13.3456,0.7142857142857143,0a4DqEEKSb,pool5
14,MS,easy,3,9.8792,1,0a4DqEEKSb,pool5
14,MS,medium,5,14.5938,1,0a4DqEEKSb,pool5
14,MS,hard,3,14.3105,0.42857142857142855,0a4DqEEKSb,pool5
15,MS,easy,3,9.7293,1,0a4DqEEKSb,pool5
15,MS,medium,3,11.4951,0.6,0a4DqEEKSb,pool5
15,MS,hard,4,21.1394,0.5714285714285714,0a4DqEEKSb,pool5
16,MS,easy,3,9.0032,1,0a4DqEEKSb,pool5
16,MS,medium,4,15.379,0.8,0a4DqEEKSb,pool5
16,MS,hard,3,12.7266,0.42857142857142855,0a4DqEEKSb,pool5
1,MS,easy,3,8.13,1,8JrN5VwG94,pool5
1,MS,medium,4,15.447,0.8,8JrN5VwG94,pool5
1,MS,hard,0,5.247,0,8JrN5VwG94,pool5
2,MS,easy,3,6.432,1,8JrN5VwG94,pool5
2,MS,medium,5,15.515,1,8JrN5VwG94,pool5
2,MS,hard,0,1069.25,0,8JrN5VwG94,pool5
3,MS,easy,2,6.532,0.6666666666666666,8JrN5VwG94,pool5
3,MS,medium,4,19.349,0.8,8JrN5VwG94,pool5
3,MS,hard,3,13.966,0.42857142857142855,8JrN5VwG94,pool5
4,MS,easy,3,80.334,1,8JrN5VwG94,pool5
4,MS,medium,4,24.631,0.8,8JrN5VwG94,pool5
4,MS,hard,2,21.347,0.2857142857142857,8JrN5VwG94,pool5
5,MS,easy,3,7.516,1,8JrN5VwG94,pool5
5,MS,medium,4,14.749,0.8,8JrN5VwG94,pool5
5,MS,hard,3,13.715,0.42857142857142855,8JrN5VwG94,pool5
6,MS,easy,3,9.266,1,8JrN5VwG94,pool5
6,MS,medium,5,17.982,1,8JrN5VwG94,pool5
6,MS,hard,1,16.814,0.14285714285714285,8JrN5VwG94,pool5
7,MS,easy,3,12.116,1,8JrN5VwG94,pool5
7,MS,medium,4,14.432,0.8,8JrN5VwG94,pool5
7,MS,hard,4,20.947,0.5714285714285714,8JrN5VwG94,pool5
8,MS,easy,3,8.449,1,8JrN5VwG94,pool5
8,MS,medium,5,14.182,1,8JrN5VwG94,pool5
8,MS,hard,0,0.847,0,8JrN5VwG94,pool5
9,MS,easy,3,8.449,1,8JrN5VwG94,pool5
9,MS,medium,4,13.282,0.8,8JrN5VwG94,pool5
9,MS,hard,0,0.481,0,8JrN5VwG94,pool5
10,MS,easy,3,213.503,1,8JrN5VwG94,pool5
10,MS,medium,3,15.083,0.6,8JrN5VwG94,pool5
10,MS,hard,0,2.982,0,8JrN5VwG94,pool5
11,MS,easy,3,9.649,1,8JrN5VwG94,pool5
11,MS,medium,5,15.2,1,8JrN5VwG94,pool5
11,MS,hard,0,0.631,0,8JrN5VwG94,pool5
12,MS,easy,3,14.666,1,8JrN5VwG94,pool5
12,MS,medium,5,16.165,1,8JrN5VwG94,pool5
12,MS,hard,2,7.715,0.2857142857142857,8JrN5VwG94,pool5
13,MS,easy,3,8.282,1,8JrN5VwG94,pool5
13,MS,medium,5,96.934,1,8JrN5VwG94,pool5
13,MS,hard,2,9.68,0.2857142857142857,8JrN5VwG94,pool5
14,MS,easy,3,49.083,1,8JrN5VwG94,pool5
14,MS,medium,4,14.318,0.8,8JrN5VwG94,pool5
14,MS,hard,2,7.066,0.2857142857142857,8JrN5VwG94,pool5
15,MS,easy,3,13.783,1,8JrN5VwG94,pool5
15,MS,medium,4,21.634,0.8,8JrN5VwG94,pool5
15,MS,hard,0,1.049,0,8JrN5VwG94,pool5
16,MS,easy,3,9.799,1,8JrN5VwG94,pool5
16,MS,medium,4,18.865,0.8,8JrN5VwG94,pool5
16,MS,hard,2,10.048,0.2857142857142857,8JrN5VwG94,pool5
1,MS,easy,3,8.1562,1,v8TXZ0YflN,pool5
1,MS,medium,5,12.3073,1,v8TXZ0YflN,pool5
1,MS,hard,5,14.6879,0.7142857142857143,v8TXZ0YflN,pool5
2,MS,easy,3,9.4777,1,v8TXZ0YflN,pool5
2,MS,medium,5,19.9055,1,v8TXZ0YflN,pool5
2,MS,hard,5,23.6416,0.7142857142857143,v8TXZ0YflN,pool5
3,MS,easy,3,8.6673,1,v8TXZ0YflN,pool5
3,MS,medium,4,19.3059,0.8,v8TXZ0YflN,pool5
3,MS,hard,3,14.3665,0.42857142857142855,v8TXZ0YflN,pool5
4,MS,easy,3,9.2264,1,v8TXZ0YflN,pool5
4,MS,medium,5,14.9316,1,v8TXZ0YflN,pool5
4,MS,hard,5,18.3619,0.7142857142857143,v8TXZ0YflN,pool5
5,MS,easy,3,7.8581,1,v8TXZ0YflN,pool5
5,MS,medium,4,11.5126,0.8,v8TXZ0YflN,pool5
5,MS,hard,4,13.7396,0.5714285714285714,v8TXZ0YflN,pool5
6,MS,easy,3,7.9417,1,v8TXZ0YflN,pool5
6,MS,medium,5,13.0311,1,v8TXZ0YflN,pool5
6,MS,hard,4,11.8056,0.5714285714285714,v8TXZ0YflN,pool5
7,MS,easy,3,9.9273,1,v8TXZ0YflN,pool5
7,MS,medium,5,20.497,1,v8TXZ0YflN,pool5
7,MS,hard,5,13.6065,0.7142857142857143,v8TXZ0YflN,pool5
8,MS,easy,3,8.1744,1,v8TXZ0YflN,pool5
8,MS,medium,4,13.3304,0.8,v8TXZ0YflN,pool5
8,MS,hard,1,13.0992,0.14285714285714285,v8TXZ0YflN,pool5
9,MS,easy,3,9.8435,1,v8TXZ0YflN,pool5
9,MS,medium,2,9.844,0.4,v8TXZ0YflN,pool5
9,MS,hard,6,20.3139,0.8571428571428571,v8TXZ0YflN,pool5
10,MS,easy,3,9.8915,1,v8TXZ0YflN,pool5
10,MS,medium,4,10.8771,0.8,v8TXZ0YflN,pool5
10,MS,hard,5,13.9128,0.7142857142857143,v8TXZ0YflN,pool5
11,MS,easy,3,8.8749,1,v8TXZ0YflN,pool5
11,MS,medium,5,12.58,1,v8TXZ0YflN,pool5
11,MS,hard,3,13.08,0.42857142857142855,v8TXZ0YflN,pool5
12,MS,easy,3,9.0249,1,v8TXZ0YflN,pool5
12,MS,medium,5,14.4321,1,v8TXZ0YflN,pool5
12,MS,hard,4,14.4317,0.5714285714285714,v8TXZ0YflN,pool5
13,MS,easy,3,8.7444,1,v8TXZ0YflN,pool5
13,MS,medium,4,12.8805,0.8,v8TXZ0YflN,pool5
13,MS,hard,4,11.7968,0.5714285714285714,v8TXZ0YflN,pool5
14,MS,easy,3,9.1953,1,v8TXZ0YflN,pool5
14,MS,medium,4,9.7095,0.8,v8TXZ0YflN,pool5
14,MS,hard,5,23.8017,0.7142857142857143,v8TXZ0YflN,pool5
15,MS,easy,3,15.7264,1,v8TXZ0YflN,pool5
15,MS,medium,3,10.7607,0.6,v8TXZ0YflN,pool5
15,MS,hard,5,14.398,0.7142857142857143,v8TXZ0YflN,pool5
16,MS,easy,3,8.7088,1,v8TXZ0YflN,pool5
16,MS,medium,4,12.4952,0.8,v8TXZ0YflN,pool5
16,MS,hard,7,22.7399,1,v8TXZ0YflN,pool5
1,MS,easy,3,11.2618,1,TT3KEsSN3J,pool5
1,MS,medium,5,17.1828,1,TT3KEsSN3J,pool5
1,MS,hard,5,26.9398,0.7142857142857143,TT3KEsSN3J,pool5
2,MS,easy,3,8.2308,1,TT3KEsSN3J,pool5
2,MS,medium,5,21.4496,1,TT3KEsSN3J,pool5
2,MS,hard,5,25.5418,0.7142857142857143,TT3KEsSN3J,pool5
3,MS,easy,3,11.1794,1,TT3KEsSN3J,pool5
3,MS,medium,5,16.3607,1,TT3KEsSN3J,pool5
3,MS,hard,4,29.1236,0.5714285714285714,TT3KEsSN3J,pool5
4,MS,easy,3,11.4465,1,TT3KEsSN3J,pool5
4,MS,medium,5,18.4176,1,TT3KEsSN3J,pool5
4,MS,hard,2,12.8629,0.2857142857142857,TT3KEsSN3J,pool5
5,MS,easy,2,11.0134,0.6666666666666666,TT3KEsSN3J,pool5
5,MS,medium,5,19.3496,1,TT3KEsSN3J,pool5
5,MS,hard,5,26.6914,0.7142857142857143,TT3KEsSN3J,pool5
6,MS,easy,3,12.3621,1,TT3KEsSN3J,pool5
6,MS,medium,5,14.3288,1,TT3KEsSN3J,pool5
6,MS,hard,5,26.0976,0.7142857142857143,TT3KEsSN3J,pool5
7,MS,easy,3,12.8293,1,TT3KEsSN3J,pool5
7,MS,medium,5,16.4182,1,TT3KEsSN3J,pool5
7,MS,hard,2,15.718,0.2857142857142857,TT3KEsSN3J,pool5
8,MS,easy,3,10.2532,1,TT3KEsSN3J,pool5
8,MS,medium,5,21.5099,1,TT3KEsSN3J,pool5
8,MS,hard,5,21.291,0.7142857142857143,TT3KEsSN3J,pool5
9,MS,easy,3,9.4138,1,TT3KEsSN3J,pool5
9,MS,medium,4,17.3946,0.8,TT3KEsSN3J,pool5
9,MS,hard,1,9.0966,0.14285714285714285,TT3KEsSN3J,pool5
10,MS,easy,2,10.2134,0.6666666666666666,TT3KEsSN3J,pool5
10,MS,medium,4,18.4346,0.8,TT3KEsSN3J,pool5
10,MS,hard,3,19.4265,0.42857142857142855,TT3KEsSN3J,pool5
11,MS,easy,3,12.0463,1,TT3KEsSN3J,pool5
11,MS,medium,5,17.1936,1,TT3KEsSN3J,pool5
11,MS,hard,4,19.7668,0.5714285714285714,TT3KEsSN3J,pool5
12,MS,easy,2,12.0694,0.6666666666666666,TT3KEsSN3J,pool5
12,MS,medium,5,16.4274,1,TT3KEsSN3J,pool5
12,MS,hard,4,14.1023,0.5714285714285714,TT3KEsSN3J,pool5
13,MS,easy,3,15.1783,1,TT3KEsSN3J,pool5
13,MS,medium,5,15.1258,1,TT3KEsSN3J,pool5
13,MS,hard,3,14.1478,0.42857142857142855,TT3KEsSN3J,pool5
14,MS,easy,3,9.8638,1,TT3KEsSN3J,pool5
14,MS,medium,4,16.0714,0.8,TT3KEsSN3J,pool5
14,MS,hard,7,31.596,1,TT3KEsSN3J,pool5
15,MS,easy,3,9.2304,1,TT3KEsSN3J,pool5
15,MS,medium,5,16.9512,1,TT3KEsSN3J,pool5
15,MS,hard,6,30.2134,0.8571428571428571,TT3KEsSN3J,pool5
16,MS,easy,3,9.8202,1,TT3KEsSN3J,pool5
16,MS,medium,5,19.2773,1,TT3KEsSN3J,pool5
16,MS,hard,7,29.9074,1,TT3KEsSN3J,pool5
1,MS,easy,3,12.4459,1,t9OiOaQwxH,pool5
1,MS,medium,5,21.7719,1,t9OiOaQwxH,pool5
1,MS,hard,5,25.4758,0.7142857142857143,t9OiOaQwxH,pool5
2,MS,easy,3,12.6974,1,t9OiOaQwxH,pool5
2,MS,medium,5,20.7885,1,t9OiOaQwxH,pool5
2,MS,hard,6,34.9438,0.8571428571428571,t9OiOaQwxH,pool5
3,MS,easy,3,11.7305,1,t9OiOaQwxH,pool5
3,MS,medium,5,22.4233,1,t9OiOaQwxH,pool5
3,MS,hard,5,21.4403,0.7142857142857143,t9OiOaQwxH,pool5
4,MS,easy,3,14.067,1,t9OiOaQwxH,pool5
4,MS,medium,4,30.2332,0.8,t9OiOaQwxH,pool5
4,MS,hard,3,28.6985,0.42857142857142855,t9OiOaQwxH,pool5
5,MS,easy,3,12.0635,1,t9OiOaQwxH,pool5
5,MS,medium,5,20.1063,1,t9OiOaQwxH,pool5
5,MS,hard,3,13.898,0.42857142857142855,t9OiOaQwxH,pool5
6,MS,easy,3,12.2459,1,t9OiOaQwxH,pool5
6,MS,medium,4,21.49,0.8,t9OiOaQwxH,pool5
6,MS,hard,1,20.1248,0.14285714285714285,t9OiOaQwxH,pool5
7,MS,easy,3,16.3353,1,t9OiOaQwxH,pool5
7,MS,medium,4,22.8949,0.8,t9OiOaQwxH,pool5
7,MS,hard,4,27.8321,0.5714285714285714,t9OiOaQwxH,pool5
8,MS,easy,3,12.2312,1,t9OiOaQwxH,pool5
8,MS,medium,5,22.2229,1,t9OiOaQwxH,pool5
8,MS,hard,3,19.8214,0.42857142857142855,t9OiOaQwxH,pool5
9,MS,easy,3,19.6386,1,t9OiOaQwxH,pool5
9,MS,medium,5,23.042,1,t9OiOaQwxH,pool5
9,MS,hard,5,30.9514,0.7142857142857143,t9OiOaQwxH,pool5
10,MS,easy,2,14.4158,0.6666666666666666,t9OiOaQwxH,pool5
10,MS,medium,5,23.5291,1,t9OiOaQwxH,pool5
10,MS,hard,3,50.5735,0.42857142857142855,t9OiOaQwxH,pool5
11,MS,easy,3,12.6149,1,t9OiOaQwxH,pool5
11,MS,medium,5,23.0618,1,t9OiOaQwxH,pool5
11,MS,hard,3,24.6234,0.42857142857142855,t9OiOaQwxH,pool5
12,MS,easy,3,12.882,1,t9OiOaQwxH,pool5
12,MS,medium,4,20.3231,0.8,t9OiOaQwxH,pool5
12,MS,hard,5,25.0601,0.7142857142857143,t9OiOaQwxH,pool5
13,MS,easy,3,11.6967,1,t9OiOaQwxH,pool5
13,MS,medium,4,28.8638,0.8,t9OiOaQwxH,pool5
13,MS,hard,4,21.7105,0.5714285714285714,t9OiOaQwxH,pool5
14,MS,easy,3,12.8969,1,t9OiOaQwxH,pool5
14,MS,medium,4,20.1561,0.8,t9OiOaQwxH,pool5
14,MS,hard,4,23.2462,0.5714285714285714,t9OiOaQwxH,pool5
15,MS,easy,3,11.1966,1,t9OiOaQwxH,pool5
15,MS,medium,5,24.6616,1,t9OiOaQwxH,pool5
15,MS,hard,3,23.1765,0.42857142857142855,t9OiOaQwxH,pool5
16,MS,easy,3,13.4486,1,t9OiOaQwxH,pool5
16,MS,medium,5,21.2908,1,t9OiOaQwxH,pool5
16,MS,hard,4,20.9918,0.5714285714285714,t9OiOaQwxH,pool5
1,MS,easy,3,7.151,1,2W50OifXwA,pool5
1,MS,medium,5,9.952,1,2W50OifXwA,pool5
1,MS,hard,4,14.789,0.5714285714285714,2W50OifXwA,pool5
2,MS,easy,3,7.87,1,2W50OifXwA,pool5
2,MS,medium,5,10.353,1,2W50OifXwA,pool5
2,MS,hard,6,17.789,0.8571428571428571,2W50OifXwA,pool5
3,MS,easy,3,6.735,1,2W50OifXwA,pool5
3,MS,medium,5,9.77,1,2W50OifXwA,pool5
3,MS,hard,3,35.146,0.42857142857142855,2W50OifXwA,pool5
4,MS,easy,3,7.219,1,2W50OifXwA,pool5
4,MS,medium,5,9.242,1,2W50OifXwA,pool5
4,MS,hard,5,13.039,0.7142857142857143,2W50OifXwA,pool5
5,MS,easy,3,7.036,1,2W50OifXwA,pool5
5,MS,medium,5,12.638,1,2W50OifXwA,pool5
5,MS,hard,5,12.253,0.7142857142857143,2W50OifXwA,pool5
6,MS,easy,3,5.384,1,2W50OifXwA,pool5
6,MS,medium,5,8.703,1,2W50OifXwA,pool5
6,MS,hard,5,13.563,0.7142857142857143,2W50OifXwA,pool5
7,MS,easy,3,7.486,1,2W50OifXwA,pool5
7,MS,medium,5,9.771,1,2W50OifXwA,pool5
7,MS,hard,3,16.469,0.42857142857142855,2W50OifXwA,pool5
8,MS,easy,3,7.469,1,2W50OifXwA,pool5
8,MS,medium,5,10.86,1,2W50OifXwA,pool5
8,MS,hard,5,11.253,0.7142857142857143,2W50OifXwA,pool5
9,MS,easy,3,5.818,1,2W50OifXwA,pool5
9,MS,medium,4,14.122,0.8,2W50OifXwA,pool5
9,MS,hard,5,14.448,0.7142857142857143,2W50OifXwA,pool5
10,MS,easy,3,6.353,1,2W50OifXwA,pool5
10,MS,medium,5,9.22,1,2W50OifXwA,pool5
10,MS,hard,6,11.877,0.8571428571428571,2W50OifXwA,pool5
11,MS,easy,3,5.586,1,2W50OifXwA,pool5
11,MS,medium,5,12.771,1,2W50OifXwA,pool5
11,MS,hard,5,14.228,0.7142857142857143,2W50OifXwA,pool5
12,MS,easy,3,7.099,1,2W50OifXwA,pool5
12,MS,medium,5,8.719,1,2W50OifXwA,pool5
12,MS,hard,5,13.915,0.7142857142857143,2W50OifXwA,pool5
13,MS,easy,3,6.628,1,2W50OifXwA,pool5
13,MS,medium,4,10.939,0.8,2W50OifXwA,pool5
13,MS,hard,5,16.419,0.7142857142857143,2W50OifXwA,pool5
14,MS,easy,3,7.469,1,2W50OifXwA,pool5
14,MS,medium,5,9.216,1,2W50OifXwA,pool5
14,MS,hard,4,15.393,0.5714285714285714,2W50OifXwA,pool5
15,MS,easy,3,6.736,1,2W50OifXwA,pool5
15,MS,medium,5,10.136,1,2W50OifXwA,pool5
15,MS,hard,4,13.725,0.5714285714285714,2W50OifXwA,pool5
16,MS,easy,3,5.669,1,2W50OifXwA,pool5
16,MS,medium,5,8.961,1,2W50OifXwA,pool5
16,MS,hard,5,18.885,0.7142857142857143,2W50OifXwA,pool5
